iter	Passed	Remaining
0	6	19304
1	11	17728
2	20	20595
3	26	19505
4	31	18693
5	38	19007
6	43	18637
7	52	19514
8	59	19877
9	65	19573
10	71	19484
11	77	19371
12	86	19797
13	93	20046
14	99	19869
15	105	19640
16	112	19767
17	122	20234
18	126	19914
19	133	19867
20	139	19807
21	149	20249
22	158	20476
23	164	20363
24	170	20232
25	177	20270
26	186	20574
27	192	20461
28	198	20300
29	204	20251
30	210	20144
31	218	20261
32	224	20143
33	228	19967
34	236	20023
35	242	20006
36	253	20305
37	258	20185
38	264	20100
39	270	20051
40	279	20170
41	285	20077
42	291	20037
43	297	19965
44	302	19890
45	309	19896
46	320	20148
47	325	20037
48	332	20020
49	339	20028
50	345	19993
51	353	20034
52	358	19953
53	365	19918
54	372	19969
55	382	20101
56	388	20070
57	394	20012
58	401	19989
59	407	19966
60	413	19939
61	419	19879
62	425	19835
63	431	19812
64	438	19810
65	449	19988
66	454	19913
67	460	19840
68	467	19861
69	476	19942
70	482	19918
71	489	19917
72	495	19875
73	501	19834
74	512	19980
75	518	19931
76	523	19875
77	531	19894
78	539	19950
79	545	19909
80	552	19914
81	558	19858
82	564	19844
83	574	19957
84	581	19943
85	588	19930
86	594	19891
87	601	19889
88	608	19896
89	615	19902
90	620	19846
91	627	19826
92	633	19814
93	643	19905
94	650	19905
95	656	19848
96	662	19816
97	673	19945
98	679	19905
99	687	19940
100	693	19903
101	703	19977
102	711	20004
103	716	19962
104	722	19913
105	729	19910
106	737	19933
107	742	19893
108	749	19869
109	755	19852
110	760	19781
111	767	19797
112	778	19883
113	785	19876
114	790	19832
115	797	19838
116	806	19872
117	812	19851
118	818	19811
119	824	19785
120	834	19847
121	840	19826
122	848	19835
123	853	19800
124	860	19801
125	869	19831
126	875	19808
127	882	19802
128	888	19768
129	895	19768
130	904	19809
131	911	19793
132	917	19778
133	925	19789
134	933	19817
135	939	19777
136	946	19782
137	953	19767
138	958	19738
139	968	19786
140	975	19773
141	982	19769
142	987	19738
143	995	19734
144	1002	19748
145	1008	19721
146	1014	19692
147	1020	19670
148	1029	19694
149	1038	19722
150	1045	19721
151	1050	19687
152	1057	19686
153	1065	19694
154	1072	19691
155	1079	19683
156	1086	19669
157	1096	19720
158	1102	19696
159	1108	19672
160	1113	19643
161	1122	19659
162	1129	19662
163	1134	19622
164	1141	19616
165	1147	19583
166	1153	19576
167	1163	19605
168	1168	19580
169	1176	19581
170	1183	19572
171	1194	19643
172	1201	19628
173	1208	19625
174	1219	19688
175	1228	19710
176	1235	19704
177	1242	19703
178	1248	19676
179	1258	19712
180	1264	19694
181	1270	19677
182	1277	19660
183	1284	19651
184	1293	19684
185	1301	19686
186	1307	19668
187	1314	19658
188	1323	19681
189	1329	19656
190	1335	19635
191	1342	19638
192	1348	19616
193	1357	19628
194	1364	19622
195	1370	19609
196	1377	19600
197	1383	19582
198	1392	19597
199	1399	19591
200	1406	19585
201	1411	19551
202	1419	19562
203	1427	19570
204	1434	19562
205	1441	19553
206	1448	19542
207	1457	19563
208	1462	19531
209	1468	19512
210	1475	19508
211	1483	19506
212	1491	19513
213	1497	19497
214	1504	19494
215	1511	19478
216	1520	19495
217	1525	19467
218	1530	19436
219	1538	19435
220	1543	19414
221	1550	19406
222	1559	19419
223	1566	19416
224	1572	19398
225	1581	19414
226	1588	19408
227	1595	19398
228	1601	19375
229	1607	19365
230	1615	19361
231	1622	19356
232	1628	19336
233	1636	19342
234	1642	19330
235	1651	19341
236	1657	19329
237	1663	19304
238	1669	19285
239	1676	19280
240	1685	19297
241	1690	19270
242	1698	19270
243	1704	19254
244	1716	19297
245	1723	19295
246	1728	19270
247	1753	19462
248	1760	19445
249	1767	19443
250	1774	19434
251	1781	19430
252	1788	19420
253	1795	19411
254	1802	19402
255	1809	19393
256	1818	19411
257	1824	19387
258	1832	19394
259	1838	19374
260	1844	19353
261	1851	19353
262	1858	19339
263	1864	19319
264	1872	19320
265	1882	19346
266	1888	19327
267	1896	19328
268	1902	19314
269	1909	19310
270	1917	19307
271	1923	19288
272	1930	19287
273	1944	19341
274	1950	19326
275	1955	19304
276	1962	19295
277	1970	19295
278	1979	19309
279	1985	19288
280	1991	19270
281	1998	19259
282	2006	19266
283	2014	19262
284	2019	19242
285	2026	19234
286	2041	19302
287	2049	19299
288	2055	19283
289	2062	19270
290	2071	19284
291	2079	19282
292	2095	19357
293	2106	19392
294	2113	19382
295	2120	19366
296	2127	19361
297	2135	19359
298	2143	19360
299	2149	19344
300	2155	19324
301	2162	19315
302	2170	19321
303	2178	19318
304	2184	19302
305	2191	19293
306	2198	19282
307	2204	19271
