iter	Passed	Remaining
0	3	3317
1	5	2737
2	7	2576
3	9	2458
4	12	2396
5	14	2329
6	16	2292
7	18	2273
8	20	2244
9	22	2215
10	24	2201
11	26	2185
12	32	2449
13	39	2812
14	44	2910
15	46	2855
16	48	2803
17	50	2765
18	52	2726
19	54	2691
20	56	2657
21	59	2624
22	61	2598
23	63	2574
24	65	2554
25	67	2536
26	69	2519
27	71	2498
28	74	2482
29	76	2466
30	78	2450
31	80	2432
32	82	2419
33	83	2371
34	85	2358
35	87	2345
36	89	2331
37	91	2322
38	94	2320
39	96	2315
40	99	2329
41	103	2351
42	105	2342
43	107	2338
44	109	2327
45	111	2318
46	113	2311
47	116	2302
48	118	2295
49	120	2287
50	122	2277
51	124	2270
52	126	2262
53	128	2256
54	130	2248
55	132	2240
56	135	2236
57	137	2230
58	139	2224
59	141	2218
60	143	2214
61	145	2206
62	148	2201
63	150	2195
64	152	2190
65	154	2183
66	156	2177
67	158	2171
68	160	2164
69	162	2159
70	164	2153
71	166	2149
72	168	2143
73	170	2139
74	173	2134
75	175	2128
76	177	2124
77	179	2119
78	181	2117
79	183	2113
80	185	2109
81	187	2103
82	190	2100
83	192	2095
84	194	2089
85	197	2097
86	199	2093
87	201	2088
88	203	2084
89	205	2080
90	207	2075
91	209	2070
92	211	2066
93	214	2062
94	216	2059
95	218	2055
96	220	2051
97	222	2047
98	224	2043
99	226	2038
100	228	2036
101	230	2032
102	232	2028
103	235	2026
104	237	2023
105	239	2019
106	241	2015
107	243	2012
108	245	2009
109	247	2005
110	249	2001
111	250	1988
112	252	1985
113	254	1981
114	257	1978
115	259	1974
116	261	1971
117	263	1968
118	265	1965
119	267	1962
120	269	1959
121	271	1956
122	273	1953
123	275	1949
124	278	1946
125	280	1942
126	282	1938
127	284	1935
128	286	1933
129	288	1930
130	290	1926
131	292	1924
132	294	1921
133	296	1918
134	298	1915
135	301	1912
136	303	1910
137	305	1907
138	307	1904
139	309	1901
140	311	1898
141	313	1895
142	315	1892
143	317	1888
144	319	1886
145	321	1883
146	324	1880
147	326	1880
148	328	1878
149	330	1875
150	332	1872
151	335	1869
152	337	1866
153	339	1863
154	341	1861
155	343	1858
156	345	1855
157	347	1853
158	349	1849
159	351	1846
160	353	1844
161	355	1841
162	358	1838
163	359	1834
164	361	1831
165	364	1829
166	364	1819
167	366	1815
168	368	1812
169	370	1810
170	372	1807
171	374	1804
172	377	1802
173	379	1800
174	381	1797
175	383	1794
176	385	1791
177	387	1789
178	388	1780
179	390	1778
180	392	1776
181	394	1773
182	396	1770
183	398	1767
184	400	1765
185	402	1763
186	404	1760
187	407	1758
188	409	1755
189	411	1752
190	413	1750
191	415	1747
192	417	1745
193	419	1742
194	421	1740
195	423	1737
196	425	1735
197	427	1732
198	429	1729
199	431	1727
200	433	1724
201	435	1722
202	438	1720
203	440	1718
204	442	1716
205	444	1713
206	446	1710
207	448	1708
208	450	1705
209	452	1703
210	454	1700
211	456	1697
212	458	1694
213	460	1692
214	462	1689
215	464	1686
216	467	1685
217	469	1682
218	471	1680
219	473	1678
220	475	1675
221	477	1673
222	479	1670
223	481	1668
224	483	1665
225	485	1663
226	487	1661
227	489	1658
228	491	1656
229	493	1653
230	495	1650
231	498	1648
232	500	1646
233	502	1645
234	504	1643
235	506	1640
236	508	1638
237	510	1635
238	513	1633
239	515	1631
240	517	1628
241	519	1626
242	521	1623
243	523	1621
244	525	1619
245	527	1616
246	529	1614
247	531	1612
248	533	1610
249	536	1608
250	538	1606
251	540	1604
252	542	1602
253	544	1599
