iter	Passed	Remaining
0	14	13994
1	25	12786
2	30	10239
3	35	8796
4	39	7933
5	44	7392
6	49	7011
7	54	6733
8	59	6503
9	63	6309
10	68	6154
11	73	6024
12	77	5906
13	82	5824
14	87	5730
15	92	5669
16	99	5729
17	103	5668
18	109	5654
19	114	5586
20	118	5519
21	123	5479
22	127	5431
23	132	5396
24	137	5347
25	141	5318
26	146	5292
27	151	5265
28	156	5232
29	161	5213
30	166	5192
31	173	5258
32	178	5223
33	183	5199
34	187	5171
35	192	5145
36	201	5250
37	206	5224
38	211	5203
39	215	5179
40	220	5156
41	225	5133
42	229	5117
43	234	5094
44	239	5076
45	243	5050
46	248	5032
47	252	5015
48	257	4994
49	261	4976
50	266	4962
51	271	4952
52	276	4938
53	280	4922
54	285	4908
55	290	4889
56	294	4874
57	299	4861
58	304	4853
59	309	4842
60	313	4826
61	318	4811
62	322	4803
63	327	4792
64	332	4778
65	336	4764
66	341	4755
67	346	4742
68	350	4731
69	355	4724
70	360	4710
71	364	4701
72	369	4687
73	373	4676
74	378	4668
75	382	4654
76	387	4644
77	392	4635
78	396	4623
79	401	4615
80	406	4606
81	410	4595
82	415	4589
83	419	4576
84	424	4572
85	429	4564
86	433	4553
87	438	4547
88	443	4541
89	447	4528
90	452	4515
91	456	4506
92	461	4502
93	466	4493
94	470	4483
95	475	4477
96	480	4472
97	485	4467
98	489	4459
99	535	4817
100	551	4905
101	556	4902
102	567	4944
103	574	4948
104	584	4978
105	590	4980
106	597	4983
107	603	4980
108	611	4997
109	618	5001
110	628	5033
111	639	5069
112	646	5076
113	653	5080
114	660	5081
115	666	5078
116	673	5083
117	682	5101
118	701	5195
119	709	5203
120	718	5218
121	727	5235
122	735	5246
123	743	5249
124	750	5255
125	774	5374
126	806	5546
127	812	5537
128	820	5538
129	826	5529
130	832	5521
131	837	5504
132	845	5514
133	850	5495
134	855	5479
135	860	5464
136	864	5448
137	869	5433
138	874	5414
139	878	5397
140	883	5381
141	887	5364
142	888	5327
143	893	5313
144	904	5330
145	908	5316
146	913	5302
147	918	5287
148	923	5273
149	928	5260
150	933	5248
151	938	5235
152	943	5221
153	949	5213
154	953	5199
155	958	5184
156	963	5172
157	967	5158
158	972	5146
159	977	5129
160	981	5115
161	986	5101
162	990	5088
163	995	5073
164	1000	5061
165	1004	5048
166	1009	5035
167	1014	5022
168	1018	5009
169	1025	5007
170	1034	5013
171	1039	5003
172	1046	5004
173	1053	5002
174	1059	4995
175	1065	4990
176	1070	4979
177	1076	4972
178	1081	4961
179	1087	4955
180	1103	4993
181	1109	4984
182	1114	4974
183	1119	4964
184	1127	4965
185	1133	4959
186	1138	4951
187	1143	4938
188	1148	4929
189	1153	4917
190	1160	4915
191	1166	4907
192	1172	4900
193	1177	4891
194	1181	4879
195	1187	4870
196	1193	4864
197	1200	4862
198	1205	4853
199	1211	4844
200	1215	4832
201	1220	4822
202	1226	4815
203	1232	4807
204	1238	4801
205	1243	4792
206	1248	4783
207	1254	4777
208	1260	4770
209	1265	4762
210	1270	4752
211	1275	4741
212	1281	4735
213	1289	4734
214	1294	4727
215	1300	4720
216	1305	4710
217	1310	4700
218	1314	4688
219	1319	4679
220	1324	4668
221	1329	4658
222	1334	4649
223	1339	4640
224	1344	4631
225	1349	4621
226	1354	4612
227	1359	4603
228	1364	4594
229	1369	4584
230	1374	4575
231	1378	4564
232	1383	4555
233	1388	4544
234	1393	4535
235	1397	4525
236	1403	4517
237	1408	4508
238	1413	4499
239	1417	4488
240	1422	4479
241	1427	4471
242	1432	4461
243	1437	4452
244	1441	4443
245	1446	4433
246	1451	4425
247	1455	4414
248	1460	4406
249	1465	4397
250	1477	4408
251	1482	4399
252	1488	4395
253	1494	4390
254	1499	4382
255	1504	4371
256	1509	4363
257	1515	4359
258	1521	4351
259	1526	4343
260	1531	4335
261	1536	4327
262	1540	4317
263	1545	4309
264	1550	4300
265	1555	4292
266	1561	4286
267	1565	4276
268	1570	4267
269	1575	4258
270	1580	4250
271	1584	4242
272	1589	4233
273	1594	4224
274	1599	4216
275	1604	4207
276	1608	4199
277	1613	4190
278	1619	4185
279	1627	4184
280	1632	4176
281	1636	4167
282	1641	4160
283	1646	4151
284	1652	4144
285	1656	4135
286	1661	4128
287	1666	4120
288	1671	4112
289	1678	4110
290	1684	4103
291	1688	4094
292	1693	4086
293	1698	4079
294	1703	4071
295	1708	4062
296	1713	4055
297	1717	4046
298	1722	4039
299	1727	4031
300	1732	4022
301	1737	4014
302	1743	4009
303	1748	4002
304	1752	3994
305	1757	3986
306	1764	3982
307	1770	3977
308	1775	3971
309	1780	3964
310	1786	3956
311	1791	3949
312	1796	3942
313	1801	3935
314	1805	3927
315	1810	3919
316	1815	3912
317	1820	3904
318	1825	3897
319	1830	3890
320	1835	3883
321	1840	3875
322	1845	3868
323	1850	3861
324	1855	3854
325	1860	3846
326	1866	3840
327	1871	3834
328	1876	3827
329	1880	3818
330	1886	3812
331	1891	3805
332	1896	3799
333	1901	3790
334	1905	3782
335	1910	3775
336	1915	3768
337	1920	3760
338	1925	3754
339	1930	3746
340	1936	3741
341	1941	3734
342	1946	3727
343	1951	3720
344	1956	3714
345	1965	3715
346	1975	3717
347	1983	3716
348	1988	3709
349	1993	3702
350	1999	3696
351	2004	3689
352	2008	3681
353	2014	3677
354	2020	3670
355	2025	3663
356	2030	3656
357	2035	3649
358	2040	3642
359	2045	3635
360	2050	3628
361	2054	3621
362	2059	3614
363	2064	3607
364	2069	3600
365	2074	3592
366	2078	3585
367	2083	3578
368	2088	3571
369	2093	3564
370	2098	3558
371	2103	3551
372	2108	3544
373	2113	3538
374	2118	3531
375	2123	3524
376	2128	3518
377	2134	3511
378	2138	3504
379	2143	3497
380	2148	3490
381	2154	3485
382	2159	3479
383	2164	3472
384	2169	3465
385	2174	3459
386	2179	3452
387	2184	3445
388	2189	3438
389	2194	3432
390	2199	3425
391	2204	3418
392	2209	3412
393	2214	3405
394	2219	3399
395	2224	3392
396	2229	3386
397	2234	3379
398	2239	3373
399	2244	3366
400	2248	3359
401	2253	3352
402	2257	3344
403	2262	3337
404	2267	3331
405	2272	3325
406	2277	3318
407	2281	3311
408	2287	3304
409	2292	3298
410	2296	3291
411	2301	3284
412	2306	3278
413	2311	3272
414	2316	3265
415	2321	3258
416	2326	3252
417	2332	3247
418	2336	3239
419	2341	3233
420	2346	3226
421	2351	3220
422	2356	3214
423	2361	3207
424	2366	3201
425	2371	3194
426	2375	3188
427	2380	3182
428	2386	3176
429	2391	3170
430	2396	3163
431	2400	3156
432	2405	3150
433	2411	3144
434	2416	3138
435	2421	3132
436	2426	3125
437	2431	3120
438	2436	3113
439	2441	3107
440	2446	3101
441	2451	3094
442	2456	3088
443	2462	3083
444	2469	3079
445	2474	3073
446	2479	3067
447	2483	3060
448	2489	3054
449	2493	3048
450	2499	3042
451	2504	3035
