iter	RMSE
0	77644.3401
1	75691.1111
2	73885.19476
3	71983.11525
4	70248.10592
5	68557.54172
6	66967.25601
7	65364.51637
8	63660.69387
9	62040.65171
10	60626.32656
11	59224.82736
12	57905.14236
13	56722.85383
14	55422.30674
15	54357.70362
16	53219.25154
17	52126.9196
18	51023.32245
19	50062.25646
20	49044.75951
21	48220.57391
22	47322.64326
23	46361.87529
24	45564.9697
25	44723.4631
26	43949.53392
27	43226.46178
28	42412.36042
29	41779.02886
30	41010.76379
31	40476.59383
32	39855.65706
33	39350.00893
34	38803.89418
35	38237.42993
36	37739.38668
37	37247.6496
38	36778.00542
39	36327.74735
40	35835.4028
41	35389.11522
42	34935.94086
43	34477.17562
44	34034.53868
45	33684.53774
46	33257.0176
47	32861.41661
48	32423.8661
49	32135.56339
50	31755.8965
51	31451.05584
52	31116.69009
53	30737.15517
54	30450.13842
55	30155.66438
56	29870.62102
57	29599.1025
58	29358.86934
59	29102.68274
60	28779.49613
61	28465.15512
62	28193.84673
63	27939.63165
64	27695.06966
65	27526.73221
66	27327.38972
67	27137.95755
68	26991.41279
69	26731.56878
70	26502.45655
71	26316.36474
72	26194.9788
73	26057.59763
74	25924.98448
75	25769.90439
76	25574.65122
77	25402.79139
78	25196.07654
79	25046.76809
80	24887.50122
81	24791.93343
82	24711.60798
83	24580.32625
84	24406.1096
85	24245.71666
86	24128.48205
87	24006.98304
88	23884.72329
89	23785.60361
90	23651.58045
91	23515.56302
92	23389.66848
93	23223.5191
94	23126.66187
95	23045.90609
96	22944.76289
97	22856.08416
98	22750.25641
99	22644.47645
100	22562.68715
101	22474.99563
102	22396.40739
103	22320.1305
104	22256.28899
105	22141.89866
106	22028.21959
107	21924.01714
108	21791.15954
109	21700.44547
110	21606.44325
111	21513.31365
112	21392.16944
113	21268.72651
114	21194.48249
115	21077.8577
116	20981.23311
117	20874.84757
118	20792.72966
119	20692.50764
120	20632.06936
121	20555.46444
122	20450.93262
123	20389.08026
124	20318.55607
125	20238.81708
126	20186.55069
127	20123.93216
128	20071.67901
129	19995.39119
130	19921.63479
131	19874.36128
132	19791.8185
133	19724.34097
134	19680.65208
135	19644.31361
136	19569.03381
137	19502.70451
138	19443.57399
139	19375.09502
140	19349.21677
141	19288.4723
142	19278.16841
143	19225.33744
144	19150.85859
145	19120.02768
146	19082.58817
147	19064.13301
148	19009.24269
149	18956.28715
150	18905.15653
151	18838.72429
152	18797.55114
153	18748.02643
154	18669.4567
155	18640.39427
156	18610.10575
157	18552.29545
158	18514.21264
159	18477.95152
160	18430.24175
161	18361.05215
162	18327.9346
163	18267.38457
164	18210.79797
165	18179.2796
166	18153.37933
167	18101.43706
168	18077.56384
169	18018.76122
170	17987.52799
171	17961.44368
172	17930.87784
173	17888.50541
174	17867.62253
175	17810.60726
176	17775.44357
177	17742.14045
178	17719.11836
179	17693.21854
180	17668.62835
181	17619.33596
182	17597.94928
183	17547.99959
184	17499.71223
185	17452.56538
186	17413.1975
187	17386.05709
188	17360.7921
189	17337.88198
190	17307.11906
191	17254.49862
192	17228.06638
193	17213.19383
194	17198.64657
195	17176.29412
196	17150.70545
197	17104.54028
198	17083.02741
199	17046.0657
200	17007.88921
201	16961.70395
202	16949.2941
203	16915.84409
204	16892.65076
205	16853.55572
206	16831.83827
207	16818.50868
208	16787.78311
209	16759.06746
210	16739.42414
211	16710.2541
212	16685.17806
213	16667.63448
214	16654.86802
215	16629.4013
216	16611.09055
217	16577.57313
218	16548.67801
219	16520.58962
220	16504.67623
221	16459.9436
222	16428.74935
223	16422.08534
224	16415.27249
225	16391.65694
226	16378.40008
227	16371.01589
228	16341.19355
229	16333.03666
230	16313.17499
231	16303.78201
232	16271.35404
233	16258.13795
234	16232.90337
235	16210.81049
236	16201.99478
237	16176.28639
238	16155.56614
239	16116.78966
240	16105.31405
241	16084.09642
242	16042.07278
243	16000.68419
244	15966.09024
245	15951.70382
246	15946.93977
247	15909.49503
248	15882.71653
249	15847.51925
250	15812.82114
251	15783.77471
252	15763.56779
253	15738.79791
254	15718.91476
255	15679.87526
256	15645.74297
257	15613.32791
258	15603.02027
259	15574.51353
260	15560.70429
261	15553.42127
262	15541.73546
263	15499.23185
264	15489.27899
265	15477.86588
266	15466.51791
267	15451.00133
268	15422.8213
269	15408.05353
270	15388.92654
271	15366.64844
272	15358.1115
273	15351.37322
274	15336.855
275	15300.02729
276	15291.30768
277	15276.30763
278	15256.98023
279	15231.70764
280	15199.93277
281	15169.86441
282	15163.81988
283	15137.31661
284	15109.94799
285	15104.32382
286	15089.65736
287	15072.31922
288	15064.70147
289	15050.43309
290	15028.40667
291	14995.87539
292	14973.27224
293	14947.80915
294	14934.54216
295	14894.03464
296	14865.0227
297	14856.10028
298	14846.93948
299	14836.26092
300	14803.42579
301	14798.58945
302	14781.7379
303	14768.41798
304	14733.87703
305	14729.05761
306	14721.94436
307	14717.85752
308	14687.81081
309	14667.96957
310	14666.13742
311	14641.81611
312	14604.19507
313	14590.68336
314	14554.6636
315	14535.98046
316	14516.46575
317	14513.37041
318	14497.49819
319	14458.68438
320	14455.8867
321	14427.69654
322	14405.70633
323	14400.05718
324	14395.79351
325	14380.7556
326	14361.20598
327	14337.09697
328	14320.56937
329	14300.91689
330	14293.529
331	14256.88758
332	14250.54379
333	14247.50226
334	14242.43584
335	14234.71012
336	14233.43365
337	14229.40349
338	14225.70952
339	14205.89443
340	14167.50559
341	14149.16768
342	14128.42232
343	14106.81515
344	14091.58764
345	14087.12975
346	14057.95823
347	14042.89994
348	14038.84081
349	14033.32008
350	14022.83476
351	14014.8007
352	14001.40409
353	13969.1389
354	13953.84538
355	13949.87866
356	13930.99689
357	13905.66982
358	13901.02984
359	13898.00291
360	13873.77653
361	13850.44437
362	13836.30293
363	13815.30943
364	13794.4924
365	13779.66591
366	13763.84399
367	13743.1072
368	13732.27698
369	13715.9122
370	13704.59572
371	13698.71607
372	13665.29524
373	13654.21116
374	13628.99545
375	13621.48557
376	13598.66945
377	13595.41071
378	13582.78662
379	13581.04996
380	13563.03498
381	13560.05732
382	13558.24236
383	13548.99345
384	13528.17116
385	13513.59969
386	13502.97751
387	13477.02107
388	13466.29088
389	13451.30324
390	13445.64937
391	13436.82393
392	13419.2285
393	13405.65511
394	13389.20095
395	13379.79797
396	13366.066
397	13355.8046
398	13348.26348
399	13331.86677
400	13328.88128
401	13309.73255
402	13280.68774
403	13267.63019
404	13256.45664
405	13245.23584
406	13221.5351
407	13210.25425
408	13200.07167
409	13195.05688
410	13165.7951
411	13164.58534
412	13150.43311
413	13145.31101
414	13126.32924
415	13110.66043
416	13106.49974
417	13090.93856
418	13073.96472
419	13055.58539
420	13024.15617
421	13011.14445
422	13003.01593
423	12980.62359
424	12966.43884
425	12936.71585
426	12923.84834
427	12918.68675
428	12897.53563
429	12882.83014
430	12867.56188
431	12865.65397
432	12855.25025
433	12844.73112
434	12826.28669
435	12810.16563
436	12786.84393
437	12784.25656
438	12769.61419
439	12747.92949
440	12724.73747
441	12721.22515
442	12705.90951
443	12686.91564
444	12672.62815
445	12668.85496
446	12660.05838
447	12649.02815
448	12632.66702
449	12625.21007
450	12608.36518
451	12601.37389
452	12594.19969
453	12580.54717
454	12579.40824
455	12573.68185
456	12562.26685
457	12556.91132
458	12534.84826
459	12527.03936
460	12526.01074
461	12508.50158
462	12504.63589
463	12501.65301
464	12486.00794
465	12455.06722
466	12439.18193
467	12436.19803
468	12417.00836
469	12406.02678
470	12386.03002
471	12372.81051
472	12355.46517
473	12338.33689
474	12315.11794
475	12298.85738
476	12278.84664
477	12252.80086
478	12234.90335
479	12223.42445
480	12207.59231
481	12205.06032
482	12190.61821
483	12154.8605
484	12145.56937
485	12134.34422
486	12116.78157
487	12114.84715
488	12113.05203
489	12109.32467
490	12087.78768
491	12081.55747
492	12070.05824
493	12051.01687
494	12045.99884
495	12022.23625
496	12009.96835
497	12007.27717
498	11995.96869
499	11983.05807
500	11974.49924
501	11962.86968
502	11941.80109
503	11928.59119
504	11913.95705
505	11898.26522
506	11896.77181
507	11883.24212
508	11871.36572
509	11857.25002
510	11846.20623
511	11836.60614
512	11825.33687
513	11807.71817
514	11795.10893
515	11789.27527
516	11771.68079
517	11747.27721
518	11740.92328
519	11736.03333
520	11727.80577
521	11723.34701
522	11709.34776
523	11689.28037
524	11677.64496
525	11660.00573
526	11653.86495
527	11638.98769
528	11628.52961
529	11627.62154
530	11618.72528
531	11613.89804
532	11593.6289
533	11574.00104
534	11556.7011
535	11553.49494
536	11546.0761
537	11540.90777
538	11529.04852
539	11528.10941
540	11512.62919
541	11497.9793
542	11495.12607
543	11483.53853
544	11477.53865
545	11459.35025
546	11455.52266
547	11437.72142
548	11425.37725
549	11420.31482
550	11413.38548
551	11393.77158
552	11373.01561
553	11365.48625
554	11358.10481
555	11357.21557
556	11341.0945
557	11329.65669
558	11327.43864
559	11304.68819
560	11280.80527
561	11256.72757
562	11253.77373
563	11236.59947
564	11219.63026
565	11205.5599
566	11193.66918
567	11172.9261
568	11162.77565
569	11152.29664
570	11150.80612
571	11149.97251
572	11138.04035
573	11116.42941
574	11108.00784
575	11092.32128
576	11090.15233
577	11069.14798
578	11064.14041
579	11053.25848
580	11050.03816
581	11033.62652
582	11027.3622
583	11002.85551
584	10996.69754
585	10980.49847
586	10967.33763
587	10952.25821
588	10942.2922
589	10927.54252
590	10920.9329
591	10909.19287
592	10893.80706
593	10888.25498
594	10873.993
595	10871.41036
596	10870.7762
597	10858.83511
598	10837.21069
599	10835.76597
600	10820.28927
601	10818.74092
602	10806.70836
603	10805.03054
604	10782.32497
605	10774.89105
606	10754.32404
607	10747.79636
608	10746.05528
