iter	RMSE
0	77740.69332
1	75674.82637
2	73744.15902
3	71684.54509
4	69675.63319
5	67820.44756
6	66166.92995
7	64589.27216
8	62984.67348
9	61495.74493
10	60055.30977
11	58672.71846
12	57371.51951
13	56034.72789
14	54834.1812
15	53648.86847
16	52480.23729
17	51343.68837
18	50310.26902
19	49268.59402
20	48272.36103
21	47306.00936
22	46453.39942
23	45586.54571
24	44789.53717
25	43964.40171
26	43239.42911
27	42545.37068
28	41847.19961
29	41175.21038
30	40548.53098
31	39864.6389
32	39240.06827
33	38644.02454
34	38108.54741
35	37586.81046
36	37048.72285
37	36497.17273
38	35973.08506
39	35558.04853
40	35125.90949
41	34734.80842
42	34389.14839
43	33990.92833
44	33587.5752
45	33168.91527
46	32848.08823
47	32450.98467
48	32049.65811
49	31662.20152
50	31288.88074
51	30851.8945
52	30517.48148
53	30134.76472
54	29812.33095
55	29489.76028
56	29173.62973
57	28891.84596
58	28622.55649
59	28351.7199
60	28111.59564
61	27869.42686
62	27624.07822
63	27339.25362
64	27141.27464
65	26960.98521
66	26802.7136
67	26560.10917
68	26382.00304
69	26209.14785
70	26041.94881
71	25849.37864
72	25717.53161
73	25550.31884
74	25375.01242
75	25231.4975
76	25083.9449
77	24942.12116
78	24780.59973
79	24598.40886
80	24463.68545
81	24293.22718
82	24143.73782
83	23994.56116
84	23830.67136
85	23704.46178
86	23557.87906
87	23430.35442
88	23317.77898
89	23202.05984
90	23052.66703
91	22943.79162
92	22849.92901
93	22710.7473
94	22606.63314
95	22499.0674
96	22405.58069
97	22323.27841
98	22229.97746
99	22107.37504
100	21980.03631
101	21876.94195
102	21787.31947
103	21674.35728
104	21564.45696
105	21474.64178
106	21431.96299
107	21330.27699
108	21243.89549
109	21142.7112
110	21084.88441
111	21033.57161
112	20959.37372
113	20871.77826
114	20780.60169
115	20730.37221
116	20660.10052
117	20641.14543
118	20561.67587
119	20484.31059
120	20394.12805
121	20320.61937
122	20269.53822
123	20201.55084
124	20152.23456
125	20062.81102
126	20008.84441
127	19949.27245
128	19906.64909
129	19828.84408
130	19759.94536
131	19733.26784
132	19680.18627
133	19635.52938
134	19569.43558
135	19489.00982
136	19440.36028
137	19383.71504
138	19336.04591
139	19271.78318
140	19226.0603
141	19195.25274
142	19145.14171
143	19102.78467
144	19041.98101
145	18985.51299
146	18948.17027
147	18897.08887
148	18844.88835
149	18800.22406
150	18747.48791
151	18709.42293
152	18647.48128
153	18629.99072
154	18569.03581
155	18532.72961
156	18474.56371
157	18439.22735
158	18404.2447
159	18380.48251
160	18338.80172
161	18290.52313
162	18243.14987
163	18206.72226
164	18164.34303
165	18098.64414
166	18051.47786
167	18016.92717
168	17984.25484
169	17958.42006
170	17917.46331
171	17872.19595
172	17841.69636
173	17817.35901
174	17806.05763
175	17764.46679
176	17726.71617
177	17696.71074
178	17660.88816
179	17615.52374
180	17608.00326
181	17568.49218
182	17545.73924
183	17526.33946
184	17504.37431
185	17474.07039
186	17463.20012
187	17429.43136
188	17407.70721
189	17384.56043
