iter	Passed	Remaining
0	3	3276
1	5	2780
2	7	2530
3	9	2414
4	19	3831
5	25	4144
6	28	4054
7	30	3804
8	32	3609
9	34	3448
10	37	3336
11	39	3223
12	41	3126
13	43	3035
14	45	2970
15	86	5317
16	90	5208
17	92	5068
18	95	4935
19	100	4910
20	105	4936
21	110	4890
22	112	4759
23	114	4660
24	116	4548
25	118	4453
26	121	4360
27	123	4278
28	125	4204
29	127	4126
30	129	4054
31	131	3989
32	134	3938
33	136	3882
34	138	3824
35	140	3769
36	143	3723
37	147	3740
38	149	3694
39	152	3663
40	154	3624
41	156	3580
42	159	3543
43	161	3502
44	163	3467
45	165	3429
46	167	3396
47	169	3363
48	171	3330
49	173	3298
50	176	3275
51	178	3247
52	180	3217
53	182	3192
54	184	3168
55	186	3143
56	188	3119
57	190	3096
58	194	3096
59	196	3073
60	197	3042
61	199	3021
62	201	3002
63	204	2987
64	206	2974
65	209	2957
66	212	2959
67	214	2941
68	217	2931
69	219	2915
70	221	2897
71	224	2898
72	227	2890
73	230	2885
74	233	2882
75	236	2869
76	238	2854
77	240	2839
78	242	2826
79	244	2814
80	246	2801
81	248	2787
82	251	2773
83	253	2760
84	255	2748
85	257	2734
86	259	2720
87	261	2711
88	263	2698
89	265	2685
90	267	2673
91	269	2661
92	271	2651
93	273	2640
94	275	2629
95	277	2617
96	279	2606
97	282	2596
98	284	2586
99	286	2576
100	288	2566
101	290	2557
102	292	2546
103	294	2536
104	296	2527
105	298	2516
106	300	2506
107	302	2497
108	304	2488
109	306	2478
110	308	2470
111	310	2464
112	312	2454
113	314	2446
114	316	2438
115	319	2433
116	321	2424
117	322	2412
118	324	2405
119	326	2397
120	328	2388
121	330	2380
122	332	2373
123	334	2366
124	337	2359
125	339	2352
126	341	2345
127	343	2338
128	345	2331
129	347	2324
130	349	2317
131	351	2312
132	353	2306
133	355	2300
134	358	2294
135	360	2289
136	362	2284
137	364	2277
138	366	2271
139	368	2265
140	370	2259
141	372	2253
142	375	2247
143	377	2241
144	379	2236
145	381	2231
146	383	2226
147	385	2221
148	387	2215
149	389	2209
150	391	2202
151	393	2197
152	395	2191
153	397	2185
154	400	2181
155	402	2176
156	404	2171
157	406	2165
158	408	2161
159	410	2156
160	412	2151
161	414	2146
162	417	2141
163	419	2137
164	421	2131
165	423	2126
166	425	2122
167	427	2117
168	429	2112
169	431	2107
170	433	2102
171	435	2096
172	437	2091
173	439	2086
174	441	2081
175	443	2076
176	445	2071
177	447	2066
178	449	2062
179	451	2057
180	453	2049
181	454	2044
182	456	2039
183	458	2035
184	461	2031
185	463	2026
186	465	2023
187	467	2018
188	469	2014
189	471	2010
190	473	2005
191	475	2001
192	477	1997
