iter	Passed	Remaining
0	3	3820
1	6	3271
2	9	3127
3	12	3135
4	15	3105
5	18	3056
6	21	3070
7	24	3030
8	27	3017
9	30	3006
10	32	2916
11	35	2913
12	38	2910
13	41	2895
14	43	2885
15	46	2878
16	49	2867
17	52	2861
18	55	2860
19	58	2861
20	61	2855
21	63	2809
22	65	2801
23	68	2793
24	71	2784
25	74	2788
26	77	2779
27	80	2779
28	82	2770
29	85	2765
30	88	2771
31	91	2776
32	94	2781
33	98	2806
34	102	2827
35	106	2841
36	108	2833
37	111	2824
38	114	2818
39	117	2810
40	120	2811
41	123	2808
42	126	2805
43	129	2810
44	132	2809
45	135	2804
46	138	2805
47	139	2776
48	142	2766
49	145	2762
50	148	2762
51	151	2764
52	154	2763
53	156	2747
54	159	2746
55	162	2745
56	165	2742
57	168	2740
58	171	2738
59	174	2735
60	177	2731
61	180	2728
62	183	2725
63	186	2728
64	189	2726
65	192	2722
66	195	2725
67	197	2711
68	200	2711
69	203	2699
70	205	2695
71	208	2691
72	211	2689
73	214	2687
74	217	2684
75	220	2686
76	224	2687
77	228	2700
78	231	2700
79	234	2696
80	237	2692
81	240	2688
82	243	2687
83	246	2682
84	248	2676
85	251	2674
86	254	2675
87	257	2670
88	260	2666
89	263	2665
90	266	2661
91	269	2659
92	272	2659
93	275	2654
94	278	2650
95	281	2648
96	284	2649
97	287	2644
98	290	2640
99	292	2636
100	295	2632
101	298	2629
102	301	2625
103	304	2621
104	307	2617
105	310	2617
106	313	2616
107	316	2615
108	319	2612
109	322	2608
110	325	2607
111	328	2604
112	331	2600
113	334	2598
114	337	2595
115	340	2592
116	342	2588
117	345	2584
118	348	2581
119	351	2578
120	354	2574
121	357	2573
122	360	2570
123	362	2558
124	364	2554
125	367	2552
126	370	2547
127	373	2545
128	376	2540
129	379	2537
130	381	2533
131	384	2529
132	388	2533
133	391	2530
134	394	2527
135	397	2524
136	400	2521
137	403	2517
138	406	2515
139	409	2513
140	411	2509
141	414	2507
142	417	2502
143	420	2498
144	422	2493
145	425	2489
146	428	2485
147	431	2483
148	434	2481
149	437	2477
150	440	2474
151	442	2470
152	445	2466
153	448	2463
154	451	2459
155	453	2452
156	456	2449
157	459	2446
158	461	2441
159	464	2439
160	467	2437
161	470	2434
162	473	2431
163	476	2430
164	479	2428
165	482	2424
166	485	2421
167	488	2418
168	491	2414
169	493	2410
170	496	2407
171	499	2404
172	502	2401
173	505	2398
174	508	2394
175	510	2391
176	513	2389
177	516	2386
178	519	2382
179	522	2379
180	525	2376
181	528	2373
182	530	2369
183	533	2365
184	536	2362
185	538	2358
186	542	2356
187	545	2354
188	548	2351
189	550	2347
190	553	2343
191	556	2342
192	559	2338
193	562	2335
194	564	2331
195	567	2329
196	570	2326
