iter	Passed	Remaining
0	5	5014
1	9	4506
2	13	4402
3	17	4249
4	21	4180
5	24	4133
6	29	4148
7	33	4131
8	37	4116
9	41	4097
10	45	4072
11	49	4038
12	53	4042
13	57	4073
14	61	4046
15	65	4031
16	69	4011
17	73	3996
18	77	3984
19	81	3979
20	85	3981
21	89	3977
22	93	3964
23	97	3977
24	102	4012
25	106	4000
26	110	3989
27	114	3979
28	118	3974
29	122	3967
30	126	3949
31	130	3943
32	134	3942
33	138	3931
34	142	3925
35	145	3908
36	150	3912
37	154	3903
38	158	3898
39	162	3889
40	166	3885
41	169	3873
42	173	3867
43	177	3864
44	181	3859
45	185	3849
46	189	3850
47	194	3851
48	199	3873
49	203	3865
50	207	3858
51	211	3854
52	215	3852
53	219	3849
54	223	3846
55	227	3839
56	231	3837
57	235	3831
58	239	3824
59	243	3822
60	247	3816
61	252	3814
62	255	3803
63	259	3798
64	263	3794
65	268	3793
66	272	3789
67	276	3784
68	280	3781
69	284	3776
70	288	3770
71	291	3761
72	295	3757
73	299	3753
74	303	3746
75	308	3745
76	311	3739
77	314	3721
78	319	3719
79	322	3713
80	326	3707
81	330	3701
82	334	3697
83	338	3689
84	341	3680
85	346	3677
86	350	3674
87	354	3669
88	355	3638
89	359	3632
90	363	3627
91	367	3622
92	371	3619
93	375	3615
94	379	3611
95	383	3608
96	387	3606
97	391	3602
98	395	3598
99	399	3594
100	403	3589
101	407	3590
102	411	3585
103	415	3579
104	419	3574
105	423	3568
106	427	3566
107	431	3560
108	435	3558
109	439	3555
110	443	3551
111	447	3546
112	451	3544
113	455	3540
114	459	3535
115	463	3530
116	467	3527
117	471	3522
118	475	3518
119	478	3512
120	483	3510
121	487	3507
122	491	3502
123	495	3500
124	499	3496
125	503	3494
126	507	3490
127	511	3486
128	515	3481
129	519	3475
130	523	3470
131	527	3468
132	531	3462
133	535	3459
134	539	3456
135	543	3453
136	547	3446
137	551	3442
138	554	3437
139	559	3434
140	562	3429
141	566	3425
142	571	3422
143	574	3417
144	578	3413
145	582	3409
146	586	3405
147	590	3401
148	594	3397
149	599	3394
150	603	3390
151	607	3387
152	611	3383
153	614	3377
154	618	3372
155	622	3367
156	626	3362
157	630	3358
158	634	3354
159	638	3350
160	642	3346
161	646	3342
162	650	3340
163	654	3336
164	658	3332
165	662	3328
166	666	3322
167	670	3319
168	674	3314
169	678	3310
170	682	3306
171	685	3301
172	689	3296
173	693	3293
174	698	3290
175	702	3286
176	706	3284
177	709	3277
178	713	3273
179	717	3268
180	721	3263
181	725	3259
182	729	3255
183	732	3249
184	736	3245
185	740	3241
186	744	3237
187	748	3232
188	751	3226
189	755	3222
190	759	3218
191	763	3212
192	766	3206
193	770	3202
194	774	3198
195	778	3193
196	782	3188
197	785	3183
198	789	3178
199	793	3172
200	797	3169
201	801	3164
202	805	3163
203	809	3158
204	813	3154
205	817	3150
206	821	3147
207	825	3141
208	828	3136
209	832	3131
210	836	3127
211	840	3124
212	844	3121
213	848	3117
214	852	3113
215	856	3109
216	861	3107
217	864	3102
218	868	3098
219	872	3095
220	876	3090
221	880	3085
222	884	3083
223	889	3080
224	892	3075
225	896	3070
226	900	3065
227	904	3062
228	908	3057
229	912	3053
230	916	3049
231	919	3044
232	923	3039
233	927	3035
234	931	3031
235	935	3027
236	938	3022
237	942	3018
238	946	3014
239	950	3011
240	955	3008
241	959	3004
242	963	3000
243	967	2997
244	971	2993
245	975	2989
246	979	2985
247	983	2982
248	987	2978
249	991	2975
250	995	2971
251	999	2967
252	1003	2964
253	1007	2960
254	1011	2956
255	1015	2952
256	1019	2948
257	1023	2943
258	1027	2940
259	1031	2936
260	1036	2933
261	1040	2930
262	1044	2925
263	1048	2922
264	1052	2918
265	1056	2915
266	1060	2912
267	1064	2908
268	1069	2905
269	1073	2901
270	1077	2897
271	1080	2892
272	1084	2888
273	1088	2884
274	1092	2879
275	1096	2876
276	1100	2871
277	1104	2868
278	1108	2864
279	1112	2860
280	1116	2856
281	1120	2852
282	1124	2848
283	1128	2845
284	1142	2865
285	1146	2861
286	1150	2856
287	1154	2853
288	1157	2848
289	1161	2844
290	1166	2841
291	1170	2837
292	1174	2834
293	1178	2830
294	1182	2826
295	1186	2821
296	1190	2818
297	1194	2814
298	1199	2811
299	1203	2807
300	1207	2803
301	1211	2799
302	1215	2796
303	1219	2792
304	1223	2789
305	1227	2784
306	1232	2781
307	1235	2776
308	1239	2772
309	1243	2768
310	1247	2763
311	1251	2759
312	1255	2755
313	1259	2750
314	1263	2747
315	1267	2743
316	1271	2738
317	1275	2734
318	1278	2730
319	1282	2725
320	1286	2722
321	1290	2717
322	1294	2713
323	1298	2709
324	1303	2706
325	1307	2702
326	1310	2698
327	1314	2693
328	1318	2689
329	1322	2685
330	1327	2682
331	1331	2678
332	1335	2674
333	1339	2670
334	1343	2667
335	1347	2663
336	1352	2659
337	1356	2656
338	1360	2652
339	1364	2648
340	1368	2644
341	1372	2639
342	1376	2636
343	1380	2632
344	1385	2629
345	1389	2625
346	1393	2621
347	1397	2617
348	1401	2613
349	1405	2610
350	1409	2605
351	1413	2602
352	1417	2598
353	1421	2593
354	1425	2590
355	1430	2587
356	1434	2583
357	1438	2579
358	1442	2576
359	1447	2572
360	1451	2569
361	1455	2564
362	1459	2560
363	1463	2556
364	1467	2552
365	1471	2548
366	1475	2544
367	1479	2540
368	1483	2536
369	1487	2532
370	1491	2528
371	1495	2525
372	1499	2521
373	1504	2517
374	1508	2513
375	1512	2510
376	1516	2506
377	1520	2501
378	1524	2498
379	1528	2494
380	1532	2489
381	1536	2485
382	1540	2482
383	1544	2478
384	1548	2474
385	1552	2470
386	1557	2466
387	1561	2462
388	1565	2458
389	1569	2454
390	1573	2450
391	1577	2446
392	1581	2442
393	1585	2438
394	1589	2433
395	1593	2430
396	1597	2425
397	1601	2422
398	1605	2417
399	1609	2414
400	1613	2410
401	1618	2406
402	1622	2402
403	1626	2398
404	1630	2394
405	1634	2391
406	1638	2387
407	1642	2383
408	1646	2378
409	1650	2374
410	1654	2370
411	1658	2366
412	1662	2362
413	1666	2358
414	1670	2355
415	1675	2351
416	1679	2347
417	1683	2343
418	1687	2339
419	1691	2336
420	1695	2331
421	1699	2327
422	1704	2324
423	1708	2320
424	1712	2316
425	1716	2313
426	1721	2309
427	1724	2305
428	1728	2300
429	1733	2298
430	1737	2294
431	1741	2290
432	1746	2286
433	1749	2281
434	1753	2278
435	1758	2274
436	1762	2270
437	1766	2266
438	1770	2262
439	1774	2258
440	1778	2254
441	1782	2249
442	1786	2245
443	1790	2241
444	1794	2238
445	1798	2234
446	1802	2230
447	1806	2226
448	1810	2222
449	1814	2218
450	1818	2214
451	1822	2210
452	1827	2206
453	1830	2201
454	1835	2198
455	1839	2194
456	1843	2190
457	1847	2186
458	1852	2182
459	1855	2178
460	1859	2174
461	1863	2170
462	1867	2166
463	1871	2161
464	1875	2157
465	1879	2154
466	1884	2150
467	1888	2146
468	1892	2142
469	1896	2138
470	1900	2134
471	1904	2130
472	1908	2126
473	1912	2121
474	1915	2117
475	1920	2113
476	1924	2109
477	1928	2105
478	1932	2101
479	1936	2097
480	1940	2093
481	1944	2090
482	1948	2085
483	1952	2081
484	1956	2077
485	1960	2073
486	1964	2069
487	1968	2064
488	1972	2060
489	1976	2057
490	1980	2052
491	1984	2048
492	1988	2044
493	1992	2040
494	1996	2036
495	2000	2032
496	2004	2028
497	2008	2024
498	2012	2020
499	2016	2016
500	2020	2012
501	2025	2008
502	2029	2005
503	2033	2001
504	2037	1997
505	2041	1993
506	2046	1989
507	2050	1985
508	2053	1981
509	2057	1976
510	2061	1973
511	2065	1969
512	2070	1965
513	2074	1961
514	2078	1957
515	2082	1953
516	2086	1949
517	2090	1945
518	2094	1941
519	2098	1937
520	2102	1933
521	2107	1929
522	2111	1925
523	2114	1921
524	2119	1917
525	2123	1913
526	2127	1909
527	2131	1905
528	2135	1901
529	2139	1897
530	2143	1893
531	2147	1889
532	2151	1885
533	2155	1881
534	2160	1877
535	2164	1873
536	2168	1869
