iter	RMSE
0	77358.86964
1	75235.01334
2	73354.59197
3	71444.93594
4	69581.50896
5	67820.66873
6	66218.90717
7	64424.00253
8	62734.88635
9	61244.62553
10	59731.69558
11	58235.37121
12	56863.9209
13	55524.68994
14	54150.83946
15	53043.65557
16	51887.94384
17	50710.61316
18	49620.18234
19	48592.11225
20	47608.3621
21	46639.06
22	45767.05039
23	44858.75829
24	44064.26727
25	43211.86767
26	42463.99965
27	41683.4034
28	40910.24182
29	40202.11984
30	39503.60324
31	38800.91029
32	38086.71254
33	37518.57194
34	36927.49145
35	36347.25625
36	35714.75203
37	35151.71587
38	34647.45117
39	34193.37699
40	33744.55927
41	33308.867
42	32928.57546
43	32483.35005
44	32182.21433
45	31781.06853
46	31465.33892
47	31161.23566
48	30835.68203
49	30528.89984
50	30189.14168
51	29820.94475
52	29478.92763
53	29207.34566
54	28877.24837
55	28645.91527
56	28359.57034
57	28129.45196
58	27899.89097
59	27649.37604
60	27366.74804
61	27136.58738
62	26940.79507
63	26696.00606
64	26467.1315
65	26286.56634
66	26115.13462
67	25956.59141
68	25782.70963
69	25614.07771
70	25463.93709
71	25289.9509
72	25168.81316
73	25045.40443
74	24943.08771
75	24792.9417
76	24669.03938
77	24567.85343
78	24456.49796
79	24330.33695
80	24195.45403
81	24059.15069
82	23949.57645
83	23827.1711
84	23734.01102
85	23657.43863
86	23563.74996
87	23416.67763
88	23313.30909
89	23160.85712
90	23085.3329
91	23024.89437
92	22948.29924
93	22867.19288
94	22773.13378
95	22686.62226
96	22600.79407
97	22495.73525
98	22396.51021
99	22307.54726
100	22216.50373
101	22133.97019
102	22070.85969
103	22007.16737
104	21932.18289
105	21873.71099
106	21799.79786
107	21739.05285
108	21648.1153
109	21609.86544
110	21563.08382
111	21498.02343
112	21440.48534
113	21355.6054
114	21266.48812
115	21198.70521
116	21138.4359
117	21058.79819
118	20957.24059
119	20908.43235
120	20841.98454
121	20775.23422
122	20738.98891
123	20707.93629
124	20646.39117
125	20588.83857
126	20503.25599
127	20436.99807
128	20391.72833
129	20340.95059
130	20282.58816
131	20224.74225
132	20177.83578
133	20145.25683
134	20080.45783
135	20065.00895
136	20037.76836
137	19992.34018
138	19926.26475
139	19889.65164
140	19830.8738
141	19779.42088
142	19741.63204
143	19678.31241
144	19641.4831
145	19563.87757
146	19522.42031
147	19495.19571
148	19436.34835
149	19400.98069
150	19366.36522
151	19318.45933
152	19282.73481
153	19252.31105
154	19213.22261
155	19185.74951
156	19148.6967
157	19105.42625
158	19068.84105
159	19058.81311
160	19041.35102
161	19008.76809
162	18968.83637
163	18936.08619
164	18898.75692
165	18864.9228
166	18818.38144
167	18779.63951
168	18733.49929
169	18701.91895
170	18655.31118
171	18624.93484
172	18573.13751
173	18530.63234
174	18487.37731
175	18452.837
176	18436.14288
177	18404.04869
178	18367.9712
179	18328.99038
180	18301.79474
181	18279.72693
182	18266.56356
183	18246.52639
184	18237.43252
185	18216.81121
186	18172.86491
187	18166.88561
188	18137.14647
189	18114.85104
190	18081.00892
191	18070.89629
192	18029.28427
193	18010.26934
194	17987.85838
195	17962.28649
196	17941.25332
197	17909.18423
198	17886.64851
199	17862.85056
200	17847.55846
201	17829.89655
202	17789.99871
203	17768.39668
204	17756.22455
205	17740.73622
206	17715.30558
207	17686.84009
208	17666.87834
209	17648.06979
210	17611.87914
211	17597.66407
212	17575.27658
213	17527.63536
214	17507.1405
215	17477.55405
216	17430.81159
217	17416.89003
218	17402.26709
219	17386.46831
220	17367.09877
221	17351.43429
222	17330.28421
223	17307.82419
224	17270.52207
225	17240.89346
226	17192.39109
227	17182.09653
228	17163.37288
229	17141.84472
230	17114.38842
231	17074.46561
232	17065.51898
233	17034.55937
234	17022.17057
235	16986.79492
236	16948.71611
237	16907.61145
238	16880.66373
239	16853.89827
240	16823.6163
241	16802.25965
242	16758.44542
243	16723.13444
244	16693.61926
245	16676.3759
246	16657.62812
247	16623.68982
248	16606.60355
249	16585.97237
250	16577.41918
251	16543.44492
252	16523.13718
253	16501.37294
254	16479.87416
255	16456.0388
256	16445.82982
257	16424.12047
258	16386.26051
259	16363.99573
260	16332.78252
261	16310.86454
262	16276.06443
263	16258.5167
264	16227.44424
265	16212.3523
266	16181.13229
267	16162.13745
268	16141.1044
269	16124.57954
270	16102.54364
271	16069.90161
272	16033.66375
273	16013.46997
274	15985.26235
275	15959.15653
276	15945.18946
277	15923.83087
278	15912.30319
279	15886.31893
280	15859.95298
281	15846.97199
282	15815.29127
283	15785.60211
284	15768.80697
285	15748.94755
286	15724.07991
