iter	RMSE
0	77387.84395
1	75266.8052
2	73312.85698
3	71376.25717
4	69549.431
5	67769.1128
6	66079.53202
7	64334.97153
8	62789.7266
9	61296.91122
10	59812.67307
11	58510.35113
12	57209.97535
13	55911.73886
14	54767.85215
15	53599.33122
16	52419.65352
17	51310.04202
18	50337.24468
19	49248.40568
20	48191.04194
21	47169.83254
22	46129.96225
23	45269.38283
24	44389.74832
25	43519.47287
26	42725.88279
27	41965.07508
28	41253.13241
29	40532.60891
30	39869.06717
31	39175.65447
32	38534.20043
33	37913.92027
34	37368.26858
35	36870.48657
36	36323.48295
37	35815.2304
38	35388.70089
39	34919.33363
40	34491.06539
41	34078.04841
42	33631.38744
43	33163.90323
44	32751.61011
45	32397.72717
46	32035.30683
47	31729.07454
48	31354.90247
49	30989.56164
50	30724.4325
51	30384.92552
52	30100.32496
53	29851.60281
54	29576.75165
55	29304.48981
56	29059.38984
57	28855.89652
58	28638.51857
59	28414.04627
60	28188.69434
61	27943.13126
62	27723.89083
63	27546.71655
64	27333.26571
65	27163.81417
66	26966.26835
67	26794.81981
68	26602.89063
69	26425.13232
70	26294.882
71	26142.27363
72	25994.52343
73	25803.69232
74	25665.82655
75	25520.19352
76	25336.05477
77	25175.09045
78	25043.82495
79	24905.09742
80	24767.81054
81	24634.90868
82	24502.49188
83	24392.92729
84	24271.75391
85	24181.16706
86	24046.38349
87	23940.03145
88	23853.63627
89	23751.6459
90	23652.66116
91	23522.13541
92	23436.14925
93	23370.54309
94	23266.45541
95	23180.85862
96	23092.66372
97	23003.71908
98	22921.83652
99	22832.79301
100	22743.06581
101	22723.80875
102	22630.96933
103	22549.99585
104	22502.4112
105	22408.79016
106	22334.73897
107	22257.05733
108	22187.64445
109	22137.93457
110	22047.73023
111	22016.53345
112	21945.69868
113	21881.14952
114	21818.43589
115	21757.3063
116	21687.15783
117	21640.01495
118	21555.15726
119	21497.89324
120	21445.94166
121	21377.81273
122	21319.57706
123	21265.67634
124	21203.42947
125	21107.98811
126	21065.52201
127	21026.79617
128	20968.53336
129	20929.33732
130	20871.53787
131	20840.42153
132	20790.52391
133	20768.64812
134	20717.4363
135	20678.41932
136	20639.05366
137	20589.36427
138	20546.74344
139	20499.57121
140	20467.31553
141	20435.7084
142	20384.10255
143	20353.73428
144	20311.57982
145	20283.17517
146	20237.064
147	20222.10071
148	20178.68756
149	20128.71622
150	20103.35064
151	20053.4389
152	20009.76868
153	19955.96084
154	19913.36945
155	19886.17818
156	19845.4577
157	19824.92493
158	19751.35121
159	19718.28381
160	19681.23071
161	19652.38823
162	19609.93052
163	19576.2145
164	19516.63625
165	19482.52497
166	19445.01586
167	19404.97477
