iter	RMSE
0	77346.08886
1	75243.56003
2	73299.34919
3	71418.67125
4	69648.58794
5	67945.67726
6	66417.52834
7	64970.03682
8	63513.5857
9	61967.62309
10	60438.18266
11	59024.20152
12	57671.11754
13	56227.30084
14	55068.36402
15	54064.06128
16	53026.34157
17	51991.08895
18	51056.48315
19	50041.20223
20	49130.72205
21	48122.88037
22	47271.183
23	46536.89522
24	45860.40339
25	45099.7822
26	44486.60758
27	43733.8491
28	42922.69688
29	42212.76857
30	41524.61325
31	40895.78185
32	40298.7528
33	39613.9349
34	38994.06942
35	38398.78102
36	37918.15779
37	37404.38787
38	36943.95276
39	36452.58377
40	35981.65611
41	35550.28753
42	35016.01447
43	34653.10215
44	34251.89861
45	33875.37883
46	33473.45793
47	33071.21883
48	32762.47406
49	32354.00958
50	31982.72588
51	31705.2023
52	31348.26607
53	31036.19346
54	30729.9765
55	30441.24751
56	30142.65124
57	29798.22469
58	29487.3059
59	29124.5348
60	28869.21936
61	28611.46336
62	28307.17656
63	28018.45912
64	27827.23214
65	27582.55739
66	27353.36752
67	27105.69948
68	26890.43524
69	26684.14491
70	26491.5304
71	26292.1271
72	26091.07749
73	25898.89853
74	25747.93012
75	25596.63755
76	25412.98273
77	25281.92701
78	25159.66888
79	25024.88327
80	24892.69933
81	24723.29463
82	24572.14031
83	24429.09507
84	24325.08906
85	24170.6991
86	24034.21824
87	23914.89821
88	23821.29369
89	23736.77592
90	23597.18479
91	23434.08204
92	23321.50348
93	23191.63007
94	23063.75901
95	22979.60096
96	22889.89318
97	22755.24279
98	22637.49465
99	22564.81323
100	22454.90417
101	22340.92588
102	22271.42436
103	22161.81363
104	22035.90253
105	21947.42263
106	21868.72219
107	21789.22156
108	21684.41557
109	21614.77108
110	21549.42027
111	21476.17414
112	21358.7222
113	21322.83657
114	21234.48324
115	21151.39364
116	21091.56924
117	21021.48387
118	20914.72528
119	20850.9766
120	20794.97587
121	20723.57357
122	20640.95462
123	20576.15049
124	20476.31734
125	20377.6422
126	20286.98035
127	20209.21102
128	20141.61048
129	20063.3872
130	19997.03045
131	19946.60275
132	19897.67744
133	19832.88718
134	19787.14699
135	19740.5651
136	19703.35521
137	19659.01429
138	19607.28248
139	19557.17077
140	19472.03881
141	19437.01685
142	19375.99201
143	19327.60178
144	19266.84719
145	19204.74729
146	19136.0343
147	19058.90195
148	19054.1656
149	18990.22015
150	18932.47635
151	18865.14902
152	18853.62093
153	18813.17133
154	18784.47159
155	18748.12208
156	18701.47033
157	18675.11905
158	18618.72508
159	18579.69517
160	18525.2144
161	18474.56717
162	18443.71733
163	18390.9614
164	18377.53295
165	18342.96285
166	18325.65164
167	18307.06102
168	18283.7444
169	18251.8455
170	18221.88152
171	18186.95719
172	18175.81412
