iter	RMSE
0	0.3934435585
1	0.3859403582
2	0.3784228233
3	0.3711306184
4	0.3639658952
5	0.3570889585
6	0.3503649012
7	0.3440726181
8	0.3376628292
9	0.331830349
10	0.3260249385
11	0.321652598
12	0.3160966666
13	0.3107490935
14	0.3052702529
15	0.3004902059
16	0.2955754498
17	0.2908406799
18	0.2861859041
19	0.2817013793
20	0.2773001331
21	0.2729884435
22	0.2684943242
23	0.2645603552
24	0.2609258997
25	0.2573141309
26	0.2539889897
27	0.2500485696
28	0.2466074747
29	0.2433577943
30	0.240340389
31	0.2371223263
32	0.2343494565
33	0.2313901581
34	0.2287001642
35	0.2256612099
36	0.2231776862
37	0.2201323475
38	0.2173034768
39	0.2147007323
40	0.2123802239
41	0.2100578329
42	0.2079732904
43	0.2056999305
44	0.2035511569
45	0.2012800151
46	0.1992556728
47	0.1971444037
48	0.1952849529
49	0.1936523851
50	0.19214563
51	0.1907289604
52	0.1889275918
53	0.1871247759
54	0.185218233
55	0.18360235
56	0.1819070837
57	0.1805525474
58	0.1789085089
59	0.1776663729
60	0.1763263651
61	0.1751611205
62	0.174101495
63	0.1727467443
64	0.1714642887
65	0.1703503601
66	0.1691495752
67	0.1680437012
68	0.1668848187
69	0.165725392
70	0.1645968053
71	0.1637959704
72	0.1627526459
73	0.1617088227
74	0.16042148
75	0.1597084469
76	0.1587506921
77	0.1579987538
78	0.1570308758
79	0.1559783232
80	0.1552605178
81	0.1545091477
82	0.1536286622
83	0.1528071833
84	0.1518353872
85	0.150812135
86	0.1499093792
87	0.1490096366
88	0.1482487768
89	0.1471910041
90	0.1465632141
91	0.1457148043
92	0.1449844136
93	0.1439459304
94	0.1431046981
95	0.1425471383
96	0.141812273
97	0.1411317835
98	0.1404800119
99	0.1398288281
100	0.1391845026
101	0.1387458785
102	0.1382513164
103	0.1376124812
104	0.1371604269
105	0.13637895
106	0.135701786
107	0.1350897128
108	0.134631224
109	0.1341546635
110	0.133727149
111	0.1332862761
112	0.1328609159
113	0.132446451
114	0.1319839389
115	0.1314632526
116	0.1310676211
117	0.1307136071
118	0.130217737
119	0.1296773039
120	0.1292396681
121	0.1288838881
122	0.128496999
123	0.1281016172
124	0.1276733643
125	0.1273132439
126	0.1269414794
127	0.1264118928
128	0.1260399294
129	0.125580114
130	0.1252135281
131	0.1250331717
132	0.124752287
133	0.1243483595
134	0.1240972957
135	0.1238510246
136	0.1236269168
137	0.1233282008
138	0.1229717807
139	0.1227639642
140	0.1225874493
141	0.1223998863
142	0.1221841498
143	0.1217543687
144	0.1214553209
145	0.1212726828
146	0.1210180955
147	0.1207846123
148	0.1204802042
149	0.1202966349
150	0.1199288574
151	0.119770773
152	0.1195019507
153	0.11931839
154	0.1190441912
155	0.1188031009
156	0.1185163418
157	0.1182012863
158	0.1180032168
159	0.1177434718
160	0.1175187048
161	0.1174003186
162	0.1171350629
163	0.1168968341
164	0.1165689355
165	0.116276627
166	0.1159847408
167	0.1158075153
168	0.1156699336
169	0.1154718404
170	0.1152813285
171	0.1151326655
172	0.1149931047
173	0.1147518632
174	0.1145548734
175	0.1144040163
176	0.1141629094
177	0.1139657968
178	0.1138988311
179	0.1137486859
180	0.1135722553
181	0.1133963755
182	0.1132139962
183	0.1129345842
184	0.1127452167
185	0.1126520468
186	0.1125139906
187	0.112337196
188	0.1122135402
189	0.1119822947
190	0.1118182973
191	0.1116467529
192	0.1114996607
193	0.1113971519
194	0.1111556183
195	0.1109442755
196	0.1108149124
197	0.1106463893
198	0.1105327467
199	0.1103492013
200	0.1102234633
201	0.1100347222
202	0.1098824968
203	0.1097610749
204	0.1097417473
205	0.1095595124
206	0.1094395972
207	0.1094250198
208	0.1092186514
209	0.109136981
210	0.1090744645
211	0.1089353845
212	0.1088051443
213	0.1087082265
214	0.1085830824
215	0.1084393699
216	0.108356652
217	0.1082765802
218	0.10811227
219	0.1079645461
220	0.1077914487
221	0.1077014909
222	0.1076702085
223	0.1075836816
224	0.1075183855
225	0.1074080884
226	0.1072951652
227	0.1070993753
228	0.106947991
229	0.1068016315
230	0.1066537898
231	0.1065427394
232	0.106445493
233	0.1062575745
234	0.1061492863
235	0.1060391072
236	0.1059137004
237	0.1056984998
238	0.105596833
239	0.1055348555
240	0.105401897
241	0.1053052905
242	0.1051777064
243	0.1050759849
244	0.1049903047
245	0.1048947895
246	0.1048091785
247	0.1047786424
248	0.104606016
249	0.1045441795
250	0.1044448352
251	0.1044125387
252	0.1042563839
253	0.1041875072
254	0.1040621094
255	0.1039679854
256	0.1039355337
257	0.1038094357
258	0.1036998494
259	0.1035773
260	0.1034591559
261	0.103247729
262	0.1031222806
263	0.1030075837
264	0.1028641545
265	0.1027986873
266	0.1025358755
267	0.1023678588
268	0.1023000032
269	0.1022378633
270	0.1021927641
271	0.1021094733
272	0.1019311802
273	0.1018627054
274	0.1017584172
275	0.1016569315
276	0.1015609367
277	0.1014774914
278	0.101435068
279	0.1013792266
280	0.101273764
281	0.101130457
282	0.1010744004
283	0.1009950586
284	0.1007638572
285	0.1006913322
286	0.1006465827
287	0.1006052067
288	0.1005099964
289	0.1004481196
290	0.1003436177
291	0.1003046878
292	0.1002561605
293	0.1001837502
294	0.1001070636
295	0.09989532344
296	0.09984577033
297	0.09978969822
298	0.09969256477
299	0.09962212882
300	0.0995357841
301	0.09951120641
302	0.09940616713
303	0.09931899614
304	0.09921924521
305	0.09913736238
306	0.09903391888
307	0.09879755949
308	0.09873283203
309	0.09868091574
310	0.09858164823
311	0.09850298248
312	0.09841480997
313	0.09840721608
314	0.0983108286
315	0.09827160392
316	0.09813577757
317	0.09806272957
318	0.09797249988
319	0.09793540938
320	0.09790044513
321	0.09781024601
322	0.09774912891
323	0.09762531726
324	0.09751889208
325	0.09744682514
326	0.09738496457
327	0.09731603171
328	0.09724509378
329	0.09720432623
330	0.09716309871
331	0.09708584903
332	0.09701602799
333	0.09698950651
334	0.09693094773
335	0.09687354609
336	0.09679458715
337	0.09672316812
338	0.09666725162
339	0.09664325576
340	0.09661416678
341	0.09649737626
342	0.09635683955
343	0.09629614844
344	0.09619955431
345	0.09616470639
346	0.09611771643
347	0.09607816749
348	0.09597367999
349	0.0958787695
350	0.09576195181
351	0.0957272008
352	0.09567569137
353	0.09561595932
354	0.09556890413
355	0.09547903347
356	0.09540271911
357	0.09534345347
358	0.09520924209
359	0.09512892165
360	0.09503818601
361	0.09498266991
362	0.09479282763
363	0.09473934139
364	0.09465030915
