iter	Passed	Remaining
0	17	17907
1	33	16489
2	40	13499
3	51	12918
4	60	12107
5	69	11529
6	77	10961
7	86	10696
8	92	10213
9	102	10114
10	108	9767
11	118	9747
12	125	9557
13	134	9498
14	141	9302
15	150	9286
16	204	11822
17	221	12099
18	230	11920
19	241	11834
20	250	11695
21	266	11845
22	276	11734
23	286	11665
24	294	11475
25	302	11317
26	309	11142
27	315	10939
28	323	10844
29	330	10679
30	339	10605
31	344	10428
32	351	10292
33	361	10276
34	368	10172
35	377	10117
36	385	10026
37	394	9976
38	402	9910
39	411	9887
40	419	9821
41	429	9791
42	436	9710
43	445	9678
44	458	9730
45	474	9830
46	487	9887
47	501	9948
48	508	9875
49	518	9846
50	525	9779
51	534	9753
52	542	9692
53	553	9693
54	560	9637
55	569	9596
56	573	9483
57	579	9404
58	588	9392
59	595	9335
60	617	9507
61	625	9463
62	637	9482
63	655	9582
64	667	9598
65	673	9534
66	684	9527
67	691	9482
68	701	9464
69	709	9420
70	718	9397
71	725	9355
72	734	9329
73	741	9279
74	750	9256
75	757	9207
76	775	9300
77	783	9264
78	794	9258
79	801	9222
80	812	9220
81	824	9231
82	841	9293
83	852	9291
84	863	9291
85	870	9247
86	880	9239
87	887	9199
88	897	9187
89	904	9150
90	913	9127
91	921	9092
92	931	9089
93	941	9072
94	953	9080
95	963	9075
96	973	9059
97	980	9027
98	990	9012
99	997	8979
100	1007	8971
101	1018	8967
102	1031	8981
103	1042	8977
104	1053	8983
105	1065	8990
106	1075	8975
107	1082	8939
108	1091	8924
109	1098	8891
110	1108	8880
111	1117	8859
112	1126	8840
113	1132	8804
114	1141	8784
115	1146	8738
116	1154	8709
117	1164	8707
118	1168	8652
119	1178	8640
120	1184	8605
121	1197	8618
122	1207	8608
123	1215	8589
124	1226	8585
125	1241	8610
126	1252	8612
127	1257	8565
128	1265	8547
129	1280	8566
130	1288	8548
131	1301	8557
132	1309	8533
133	1319	8524
134	1328	8514
135	1339	8509
136	1349	8498
137	1357	8478
138	1367	8473
139	1386	8515
140	1393	8492
141	1403	8480
142	1412	8463
143	1422	8453
144	1430	8433
145	1442	8439
146	1452	8430
147	1467	8445
148	1478	8445
149	1496	8482
150	1504	8459
151	1513	8443
152	1520	8419
153	1530	8407
154	1537	8384
155	1549	8382
156	1560	8376
157	1583	8440
158	1597	8449
159	1611	8460
160	1618	8436
161	1628	8424
162	1636	8401
163	1649	8407
164	1658	8392
165	1667	8375
166	1674	8354
167	1683	8336
168	1690	8311
169	1699	8296
170	1707	8278
171	1720	8282
172	1728	8261
173	1737	8250
174	1747	8238
175	1758	8232
176	1765	8208
177	1775	8200
178	1784	8185
179	1795	8181
180	1826	8265
181	1836	8252
182	1843	8229
183	1851	8211
184	1858	8187
185	1868	8177
186	1876	8156
187	1884	8141
188	1891	8116
189	1900	8103
190	1908	8084
191	1917	8069
192	1924	8045
193	1932	8027
194	1939	8005
195	1948	7991
196	1955	7968
197	1965	7959
198	1972	7939
199	1981	7924
200	1992	7921
201	2004	7919
202	2013	7906
203	2022	7889
204	2028	7867
205	2039	7860
206	2048	7848
207	2059	7842
208	2069	7831
209	2073	7800
210	2080	7779
211	2090	7768
212	2098	7754
213	2107	7739
214	2114	7721
215	2121	7701
216	2125	7670
217	2133	7651
218	2141	7638
219	2148	7618
220	2157	7605
221	2164	7585
222	2168	7555
223	2175	7535
224	2185	7527
225	2194	7517
226	2206	7514
227	2214	7499
228	2223	7486
229	2230	7466
230	2239	7454
231	2246	7436
232	2255	7424
233	2262	7404
234	2270	7391
235	2277	7373
236	2286	7360
237	2293	7342
238	2303	7333
239	2309	7314
240	2318	7303
241	2325	7285
242	2335	7274
243	2343	7259
244	2351	7247
245	2358	7228
246	2364	7207
247	2371	7191
248	2382	7184
249	2388	7166
250	2397	7154
251	2405	7138
252	2416	7133
253	2423	7117
254	2433	7109
255	2440	7092
256	2451	7086
257	2458	7071
258	2467	7060
259	2475	7045
260	2482	7028
261	2493	7022
262	2500	7006
263	2510	7000
264	2518	6986
265	2528	6976
266	2535	6960
267	2544	6950
268	2552	6935
269	2560	6923
270	2567	6907
271	2577	6898
272	2584	6883
273	2596	6879
274	2610	6881
275	2621	6876
276	2630	6866
277	2640	6857
278	2648	6844
279	2659	6838
280	2667	6824
281	2678	6819
282	2686	6806
283	2694	6794
284	2703	6781
285	2715	6778
286	2724	6769
287	2740	6775
288	2752	6770
289	2765	6771
290	2776	6764
291	2792	6770
292	2805	6768
293	2819	6770
294	2829	6761
295	2844	6764
296	2854	6757
297	2865	6750
298	2872	6735
299	2881	6723
300	2888	6707
301	2898	6698
302	2905	6684
303	2916	6676
304	2922	6660
305	2933	6652
306	2941	6639
307	2951	6630
308	2959	6617
309	2969	6610
310	2977	6596
311	2988	6590
312	2996	6577
313	3005	6567
314	3013	6553
315	3023	6543
316	3032	6534
317	3039	6518
318	3047	6505
319	3057	6498
320	3064	6482
321	3074	6473
322	3082	6460
323	3093	6455
324	3103	6445
325	3113	6437
326	3121	6423
327	3127	6406
328	3137	6398
329	3148	6391
330	3157	6381
331	3164	6367
332	3175	6360
333	3183	6347
334	3194	6340
335	3202	6327
336	3212	6320
337	3220	6308
338	3228	6295
339	3235	6281
340	3242	6267
341	3252	6257
342	3259	6243
343	3270	6236
344	3278	6224
345	3288	6215
346	3298	6207
347	3308	6198
348	3315	6183
349	3336	6196
350	3347	6188
