iter	Passed	Remaining
0	9	9630
1	17	8871
2	23	7749
3	32	8034
4	39	7841
5	44	7416
6	49	7085
7	55	6864
8	60	6626
9	65	6488
10	71	6430
11	77	6350
12	82	6240
13	87	6163
14	93	6137
15	98	6069
16	105	6072
17	107	5845
18	121	6269
19	127	6271
20	133	6207
21	138	6148
22	143	6092
23	148	6049
24	154	6010
25	159	5975
26	165	5948
27	170	5910
28	175	5889
29	181	5857
30	186	5823
31	191	5794
32	202	5922
33	219	6245
34	225	6218
35	231	6190
36	236	6154
37	242	6129
38	244	6032
39	250	6007
40	255	5977
41	260	5940
42	265	5913
43	272	5917
44	281	5964
45	287	5961
46	293	5945
47	298	5921
48	303	5894
49	308	5867
50	318	5930
51	324	5910
52	329	5884
53	334	5856
54	339	5832
55	345	5816
56	350	5793
57	355	5770
58	360	5749
59	365	5733
60	371	5714
61	376	5692
62	381	5675
63	387	5661
64	392	5644
65	397	5631
66	404	5629
67	409	5616
68	415	5602
69	424	5643
70	430	5629
71	436	5619
72	441	5609
73	448	5614
74	454	5602
75	460	5595
76	465	5579
77	471	5571
78	477	5563
79	485	5578
80	492	5587
81	498	5575
82	503	5559
83	508	5543
84	514	5537
85	522	5548
86	528	5548
87	534	5541
88	540	5528
89	545	5514
90	551	5508
91	557	5506
92	564	5503
93	569	5488
94	575	5481
95	581	5472
96	586	5462
97	593	5465
98	596	5426
99	602	5424
100	609	5421
101	614	5407
102	623	5430
103	630	5436
104	637	5429
105	643	5428
106	649	5423
107	655	5412
108	661	5404
109	667	5403
110	675	5407
111	677	5369
112	683	5364
113	689	5358
114	695	5349
115	701	5344
116	705	5323
117	710	5310
118	717	5309
119	722	5300
120	727	5288
121	733	5278
122	739	5269
123	744	5259
124	749	5248
125	755	5242
126	761	5234
127	766	5222
128	772	5213
129	777	5201
130	783	5198
131	789	5190
132	794	5179
133	800	5171
134	805	5159
135	810	5150
136	816	5141
137	821	5131
138	826	5120
139	828	5090
140	834	5085
141	842	5088
142	848	5084
143	854	5076
144	859	5067
145	864	5056
146	869	5044
147	874	5033
148	879	5023
149	885	5017
150	890	5009
151	896	4999
152	901	4989
153	907	4983
154	913	4979
155	920	4977
156	923	4956
157	930	4956
158	937	4960
159	943	4952
160	949	4945
161	954	4937
162	958	4922
163	964	4914
164	969	4904
165	974	4895
166	979	4885
167	985	4878
168	990	4870
169	996	4863
170	1001	4855
171	1007	4847
172	1012	4839
173	1017	4830
174	1022	4822
175	1028	4814
176	1033	4806
177	1038	4797
178	1044	4789
179	1049	4780
180	1054	4772
181	1059	4763
182	1065	4755
183	1070	4746
184	1075	4739
185	1081	4730
186	1086	4722
187	1091	4713
188	1096	4704
189	1101	4696
190	1107	4689
191	1113	4686
192	1118	4677
193	1123	4669
194	1128	4660
195	1134	4654
196	1139	4645
197	1144	4637
198	1150	4630
199	1156	4624
200	1161	4616
201	1166	4608
202	1171	4600
203	1176	4592
204	1182	4586
205	1187	4577
206	1193	4572
207	1199	4565
208	1204	4556
209	1211	4555
210	1217	4553
211	1226	4557
212	1233	4557
213	1241	4558
214	1249	4561
215	1256	4559
216	1263	4560
217	1271	4560
218	1278	4558
219	1285	4556
220	1299	4582
221	1305	4574
222	1310	4566
223	1315	4558
224	1320	4549
225	1326	4542
226	1331	4534
227	1337	4527
228	1342	4519
229	1348	4513
230	1354	4507
231	1359	4499
232	1364	4492
233	1370	4485
234	1375	4478
235	1381	4470
236	1387	4465
237	1393	4460
238	1398	4454
239	1404	4448
240	1410	4441
241	1415	4435
242	1421	4429
243	1427	4422
244	1433	4416
245	1438	4410
246	1444	4404
247	1451	4402
248	1457	4396
249	1462	4388
250	1468	4381
251	1473	4374
252	1479	4367
253	1484	4360
254	1497	4375
255	1503	4369
256	1509	4364
257	1515	4358
258	1519	4347
259	1525	4341
260	1530	4333
261	1536	4328
262	1542	4322
263	1547	4314
264	1552	4306
265	1558	4301
266	1564	4295
267	1570	4290
268	1576	4283
269	1582	4277
270	1588	4272
271	1593	4266
272	1599	4259
273	1605	4254
274	1611	4248
275	1617	4242
276	1623	4236
277	1628	4230
278	1634	4225
279	1639	4216
280	1645	4211
281	1651	4205
282	1657	4199
283	1663	4193
284	1668	4186
285	1674	4180
286	1680	4174
287	1686	4168
288	1688	4154
289	1694	4148
290	1699	4141
291	1705	4135
292	1711	4130
293	1716	4122
294	1722	4115
295	1728	4110
296	1733	4103
297	1739	4096
298	1745	4091
299	1750	4085
300	1756	4078
301	1762	4073
302	1768	4067
303	1773	4061
304	1779	4055
305	1785	4049
306	1791	4043
307	1797	4037
