iter	RMSE
0	77510.02436
1	75357.72105
2	73286.02073
3	71326.41983
4	69422.69865
5	67748.69524
6	65906.3991
7	64283.50848
8	62695.26405
9	61219.35662
10	59933.93576
11	58519.11624
12	57061.64975
13	55750.9847
14	54510.9267
15	53287.25461
16	52188.80881
17	51295.33803
18	50230.29572
19	49187.24593
20	48130.50167
21	47216.47525
22	46336.46764
23	45491.01924
24	44675.64425
25	44016.80915
26	43334.93988
27	42644.28409
28	41919.89309
29	41218.58054
30	40633.71446
31	39937.99541
32	39268.0727
33	38743.84255
34	38274.94429
35	37743.00299
36	37250.57113
37	36784.97049
38	36382.04617
39	35898.18982
40	35444.43249
41	34984.64039
42	34523.16643
43	34195.7225
44	33812.83325
45	33442.69394
46	32991.16353
47	32670.4656
48	32274.14216
49	31942.90671
50	31634.7276
51	31307.63686
52	30987.7722
53	30659.45084
54	30365.21065
55	30140.0686
56	29843.55167
57	29613.63084
58	29329.98027
59	29131.25694
60	28869.8321
61	28571.82769
62	28342.70725
63	28125.40695
64	27920.64276
65	27715.66503
66	27476.19564
67	27185.29499
68	26946.82965
69	26663.18894
70	26462.07195
71	26260.79659
72	26052.2908
73	25895.10147
74	25737.8569
75	25579.68997
76	25409.54596
77	25243.35628
78	25083.17548
79	24931.73491
80	24825.78933
81	24646.55459
82	24497.05653
83	24337.45138
84	24203.79965
85	24076.94567
86	23961.02582
87	23811.96606
88	23721.08269
89	23570.72016
90	23410.28098
91	23277.7971
92	23173.31809
93	23016.73426
94	22941.21974
95	22828.81857
96	22723.47215
97	22633.14461
98	22587.8632
99	22467.91552
100	22362.09287
101	22225.24954
102	22119.53642
103	22036.51726
104	21900.7218
105	21840.27247
106	21793.25869
107	21740.35334
108	21674.80651
109	21607.12948
110	21522.08864
111	21505.37937
112	21406.11445
113	21341.73818
114	21253.48208
115	21145.97602
116	21102.06599
117	21018.82782
118	20954.83279
119	20883.28545
120	20785.59056
121	20738.52001
122	20642.48691
123	20567.92661
124	20501.3294
125	20450.64403
126	20400.84017
127	20327.07132
128	20249.10912
129	20147.16698
130	20102.80228
131	20063.33591
132	19992.44907
133	19913.75161
134	19833.55387
135	19759.08319
136	19717.92912
137	19673.35732
138	19584.53416
139	19579.25664
140	19527.45332
141	19484.73931
142	19444.90829
143	19359.51508
144	19321.59271
145	19267.01947
146	19213.97543
147	19126.9662
148	19090.31128
149	19040.29373
150	18979.29404
151	18922.6166
152	18878.05446
153	18815.26294
154	18763.31878
155	18708.33125
156	18689.04824
157	18653.69138
158	18625.53181
159	18607.66616
160	18557.33382
161	18500.86188
162	18494.29128
163	18429.72535
164	18383.28238
165	18349.02353
166	18278.37316
167	18253.43275
168	18246.2835
169	18207.08889
170	18194.50323
171	18155.55227
172	18142.33335
173	18090.02639
174	18050.67824
175	18033.05319
176	18000.21889
177	17966.10055
178	17923.74979
179	17881.41182
180	17848.20599
181	17826.84495
182	17817.56564
183	17764.15359
184	17739.0868
185	17719.48364
186	17711.96707
187	17653.82557
188	17622.83418
189	17595.97096
190	17579.59531
191	17569.96941
192	17507.92301
193	17475.94026
