iter	Passed	Remaining
0	5	5801
1	8	4360
2	11	3771
3	14	3487
4	17	3447
5	20	3339
6	23	3264
7	25	3104
8	27	3062
9	30	3054
10	33	3029
11	36	2994
12	38	2960
13	41	2944
14	44	2919
15	47	2892
16	49	2873
17	52	2869
18	55	2862
19	58	2856
20	61	2847
21	63	2841
22	66	2829
23	69	2824
24	72	2817
25	75	2812
26	78	2810
27	80	2805
28	83	2798
29	86	2790
30	89	2790
31	92	2788
32	95	2785
33	97	2783
34	100	2783
35	104	2788
36	106	2782
37	109	2775
38	112	2774
39	115	2768
40	118	2760
41	121	2765
42	124	2759
43	127	2775
44	130	2769
45	133	2761
46	136	2757
47	138	2752
48	141	2742
49	144	2739
50	147	2735
51	149	2729
52	152	2726
53	155	2727
54	158	2722
55	161	2716
56	164	2714
57	166	2708
58	169	2703
59	172	2699
60	175	2696
61	178	2694
62	180	2688
63	183	2685
64	186	2680
65	189	2676
66	192	2674
67	195	2676
68	198	2680
69	201	2678
70	204	2674
71	207	2672
72	210	2669
73	212	2663
74	215	2657
75	218	2657
76	221	2654
77	224	2652
78	227	2650
79	230	2646
80	232	2641
81	235	2636
82	238	2634
83	241	2631
84	243	2625
85	246	2620
86	249	2615
87	252	2611
88	254	2608
89	257	2604
90	260	2601
91	263	2596
92	265	2593
93	268	2588
94	271	2584
95	273	2579
96	276	2576
97	279	2574
98	281	2563
99	284	2560
100	287	2556
101	289	2551
102	292	2547
103	295	2543
104	297	2538
105	300	2536
106	303	2531
107	306	2528
108	308	2525
109	311	2521
110	314	2518
111	317	2514
112	319	2511
113	322	2507
114	325	2504
115	328	2502
116	331	2498
117	333	2495
118	336	2493
119	339	2492
120	342	2490
121	345	2486
122	348	2483
123	351	2480
124	353	2476
125	356	2473
126	359	2470
127	362	2466
128	364	2461
129	367	2458
130	370	2455
131	373	2452
132	376	2452
133	378	2448
134	381	2445
135	384	2443
136	387	2442
137	390	2438
138	393	2437
139	396	2434
140	399	2431
141	402	2429
142	404	2426
143	407	2423
144	410	2420
145	413	2416
146	415	2412
147	418	2410
148	421	2408
149	424	2404
150	427	2402
151	429	2398
152	432	2395
153	435	2391
154	438	2388
155	440	2384
156	443	2381
157	446	2378
158	449	2375
159	452	2373
160	455	2371
161	457	2368
162	461	2367
163	463	2364
164	466	2360
165	469	2356
166	471	2354
167	474	2351
168	477	2348
169	480	2344
170	482	2341
171	484	2332
172	487	2328
173	489	2324
174	492	2320
175	494	2317
176	497	2313
177	500	2310
178	503	2308
179	505	2305
180	508	2301
181	511	2297
182	513	2294
183	516	2291
184	519	2288
185	522	2284
186	524	2281
187	527	2278
188	530	2275
189	532	2272
190	535	2268
191	538	2265
192	541	2262
193	543	2258
194	546	2255
195	548	2251
196	551	2248
197	554	2245
198	556	2241
199	559	2237
200	562	2235
201	565	2232
202	567	2228
203	570	2224
204	572	2221
205	575	2218
206	578	2214
207	580	2210
208	583	2208
209	586	2205
210	588	2202
211	591	2198
212	594	2194
213	596	2191
214	599	2189
215	602	2185
216	605	2183
217	608	2181
218	610	2178
219	613	2176
220	616	2174
221	619	2171
222	622	2167
223	624	2164
224	627	2161
225	630	2159
226	633	2155
227	635	2152
228	638	2149
229	641	2147
230	643	2143
231	646	2141
232	649	2139
233	652	2136
234	655	2133
235	658	2130
236	661	2128
237	663	2125
238	666	2122
239	669	2120
240	672	2116
241	674	2113
242	677	2110
243	680	2107
244	682	2104
245	685	2101
246	688	2099
247	691	2096
248	694	2093
249	696	2090
250	699	2087
251	701	2083
252	704	2081
253	707	2078
254	710	2075
255	713	2073
256	716	2070
257	719	2068
258	721	2064
259	724	2062
260	727	2059
261	730	2057
262	733	2054
263	735	2051
264	738	2049
265	741	2046
266	744	2043
267	747	2041
268	750	2038
269	752	2035
270	755	2033
271	758	2030
272	761	2027
273	764	2025
274	766	2021
275	769	2019
276	772	2016
277	775	2013
278	778	2011
279	780	2008
280	784	2006
281	786	2003
282	789	2000
283	792	1998
284	795	1995
285	798	1992
286	800	1989
287	803	1986
288	806	1984
289	809	1981
290	812	1978
291	814	1975
292	817	1973
293	820	1970
294	823	1968
295	827	1967
296	829	1964
297	832	1961
298	835	1958
299	838	1956
300	841	1953
301	843	1950
302	846	1947
303	849	1945
304	852	1942
305	855	1939
306	858	1937
307	861	1934
308	864	1932
309	867	1929
310	869	1926
311	872	1924
312	875	1921
313	878	1918
314	880	1915
315	883	1913
316	886	1910
317	889	1907
318	892	1905
319	895	1902
320	898	1900
321	901	1897
322	904	1894
323	906	1892
324	909	1889
325	912	1886
326	915	1884
327	918	1882
328	921	1879
329	924	1876
330	927	1874
331	930	1871
332	932	1867
333	935	1864
334	938	1862
335	941	1859
336	943	1857
337	946	1854
338	949	1852
339	952	1849
340	956	1847
341	958	1844
342	961	1842
343	964	1839
344	967	1837
345	970	1834
346	973	1832
347	976	1829
348	979	1826
349	982	1823
350	984	1820
351	987	1817
352	990	1815
353	999	1824
354	1005	1826
355	1008	1824
356	1011	1822
357	1014	1819
358	1017	1817
359	1020	1814
360	1023	1811
361	1026	1809
362	1029	1806
363	1032	1803
364	1035	1801
365	1038	1798
366	1041	1796
367	1044	1793
368	1047	1790
369	1049	1787
370	1053	1786
371	1056	1782
372	1058	1779
373	1061	1777
374	1064	1774
375	1067	1771
376	1070	1768
377	1073	1765
378	1076	1763
379	1079	1760
380	1082	1758
381	1085	1755
382	1087	1752
383	1090	1750
384	1093	1747
385	1096	1744
386	1099	1742
387	1102	1738
388	1105	1735
389	1108	1733
390	1110	1730
391	1113	1727
392	1117	1725
393	1119	1722
394	1122	1719
395	1125	1716
396	1127	1713
397	1130	1710
398	1133	1707
399	1136	1704
400	1139	1702
401	1142	1699
402	1145	1697
403	1148	1694
404	1151	1691
405	1154	1688
406	1157	1686
407	1160	1683
408	1162	1680
409	1166	1677
410	1169	1675
411	1171	1672
412	1174	1669
413	1177	1666
414	1180	1663
415	1183	1661
416	1186	1658
417	1188	1655
418	1191	1652
419	1194	1649
420	1197	1646
421	1200	1643
422	1202	1640
423	1205	1637
424	1208	1635
425	1211	1632
426	1214	1629
427	1217	1626
428	1219	1623
429	1222	1620
430	1225	1618
431	1228	1615
432	1231	1612
433	1234	1610
434	1237	1607
435	1240	1604
436	1243	1602
437	1246	1599
438	1249	1596
439	1252	1594
440	1255	1591
441	1258	1588
442	1261	1586
443	1264	1583
444	1267	1580
445	1269	1577
446	1272	1574
447	1275	1571
448	1278	1568
449	1281	1565
450	1283	1562
451	1286	1559
452	1289	1557
453	1292	1554
454	1295	1551
455	1298	1548
456	1301	1545
457	1303	1543
458	1306	1540
459	1309	1537
460	1312	1534
461	1315	1531
462	1318	1529
463	1321	1526
464	1324	1523
465	1327	1520
466	1329	1517
467	1332	1514
468	1335	1511
469	1338	1509
470	1341	1506
471	1345	1504
472	1348	1502
473	1351	1499
474	1354	1496
475	1357	1493
476	1360	1491
477	1363	1488
478	1366	1485
479	1368	1482
480	1371	1479
481	1374	1477
482	1377	1474
483	1380	1471
484	1382	1468
485	1385	1465
486	1388	1462
487	1391	1459
488	1394	1457
489	1397	1454
490	1399	1451
491	1402	1448
492	1405	1445
493	1408	1443
494	1411	1440
495	1415	1437
496	1418	1435
497	1421	1432
498	1424	1430
499	1427	1427
500	1430	1424
501	1433	1421
502	1436	1419
503	1439	1416
504	1442	1414
505	1445	1411
506	1448	1408
507	1451	1405
508	1454	1403
509	1457	1400
510	1460	1398
511	1464	1395
512	1467	1392
513	1470	1389
514	1473	1387
515	1476	1384
516	1479	1381
517	1481	1378
518	1484	1376
519	1487	1373
520	1490	1370
521	1493	1367
522	1496	1364
523	1499	1361
524	1502	1359
525	1505	1356
526	1507	1353
527	1510	1350
528	1514	1348
529	1517	1345
530	1519	1342
531	1522	1339
532	1525	1336
533	1528	1334
534	1531	1331
535	1534	1328
536	1538	1326
537	1540	1323
538	1543	1320
539	1546	1317
540	1549	1314
541	1552	1312
542	1555	1309
543	1558	1306
544	1561	1303
545	1564	1300
546	1566	1297
547	1569	1294
548	1572	1291
549	1575	1289
550	1578	1285
551	1580	1283
552	1583	1280
553	1586	1277
554	1589	1274
555	1592	1271
556	1595	1269
557	1598	1266
558	1601	1263
559	1604	1260
560	1607	1257
561	1610	1254
562	1613	1252
563	1616	1249
564	1619	1246
565	1622	1243
566	1625	1241
567	1628	1238
568	1631	1235
569	1633	1232
570	1636	1229
571	1639	1226
572	1642	1223
573	1645	1221
574	1648	1218
575	1651	1215
576	1654	1212
577	1657	1209
578	1660	1207
579	1663	1204
580	1666	1201
581	1668	1198
582	1671	1195
583	1674	1192
584	1677	1190
585	1680	1187
586	1683	1184
587	1686	1181
588	1689	1178
589	1692	1175
590	1694	1172
591	1697	1170
592	1700	1167
593	1703	1164
594	1706	1161
595	1709	1158
596	1711	1155
597	1714	1152
598	1717	1150
599	1720	1147
600	1723	1144
601	1726	1141
602	1729	1138
603	1732	1136
604	1735	1133
605	1738	1130
606	1741	1127
607	1744	1124
608	1747	1121
609	1750	1118
610	1753	1116
611	1755	1113
612	1758	1110
613	1761	1107
614	1764	1104
615	1767	1102
616	1770	1099
617	1773	1096
618	1776	1093
619	1779	1090
620	1782	1087
621	1785	1084
622	1788	1082
623	1791	1079
624	1794	1076
625	1797	1073
626	1799	1070
627	1803	1068
628	1805	1065
629	1808	1062
630	1811	1059
631	1814	1056
632	1817	1053
633	1820	1050
634	1823	1047
635	1826	1045
636	1829	1042
637	1831	1039
638	1834	1036
639	1837	1033
640	1840	1030
641	1843	1027
642	1846	1025
643	1849	1022
644	1851	1019
645	1854	1016
646	1857	1013
647	1860	1010
648	1863	1008
649	1866	1005
650	1869	1002
651	1871	999
652	1874	996
653	1877	993
654	1880	990
655	1883	987
656	1887	985
657	1889	982
658	1892	979
659	1895	976
660	1898	973
661	1901	970
662	1904	968
663	1907	965
664	1910	962
665	1913	959
666	1916	956
667	1918	953
668	1922	950
669	1925	948
670	1928	945
671	1931	942
672	1933	939
673	1936	936
674	1939	933
675	1942	931
676	1945	928
677	1948	925
678	1950	922
679	1953	919
680	1956	916
681	1959	913
682	1962	910
683	1965	907
684	1968	905
685	1970	902
686	1973	899
687	1976	896
688	1980	893
689	1982	890
690	1985	888
691	1988	885
692	1991	882
693	1994	879
694	1997	876
695	2000	873
696	2003	870
697	2006	868
698	2009	865
699	2012	862
700	2015	859
701	2018	856
702	2021	853
703	2023	850
704	2026	848
705	2029	845
706	2032	842
707	2035	839
708	2038	836
709	2041	833
710	2044	830
711	2046	827
712	2049	825
713	2052	822
714	2055	819
715	2058	816
716	2061	813
717	2064	810
718	2066	807
719	2069	804
720	2072	802
721	2075	799
722	2078	796
723	2081	793
724	2084	790
725	2086	787
726	2090	784
727	2092	781
728	2096	779
729	2098	776
730	2101	773
731	2104	770
732	2107	767
733	2110	764
734	2113	762
735	2116	759
736	2119	756
737	2122	753
738	2125	750
739	2128	747
740	2131	744
741	2133	741
742	2136	739
743	2139	736
744	2142	733
745	2146	730
746	2149	727
747	2152	725
748	2155	722
749	2158	719
750	2160	716
751	2163	713
752	2166	710
753	2169	707
754	2172	704
755	2175	702
756	2177	699
757	2181	696
758	2184	693
759	2187	690
760	2189	687
761	2192	684
762	2195	682
763	2199	679
764	2201	676
765	2204	673
766	2207	670
767	2210	667
768	2213	664
769	2216	661
770	2219	659
771	2221	656
772	2224	653
773	2227	650
774	2230	647
775	2233	644
776	2236	641
777	2239	639
778	2242	636
779	2245	633
780	2248	630
781	2251	627
782	2254	624
783	2257	621
784	2260	619
785	2263	616
786	2266	613
787	2268	610
788	2271	607
789	2274	604
790	2278	601
791	2280	598
792	2283	596
793	2286	593
794	2289	590
795	2291	587
796	2294	584
797	2297	581
798	2300	578
799	2303	575
800	2306	572
801	2309	570
802	2312	567
803	2315	564
804	2318	561
805	2321	558
806	2324	555
807	2327	552
808	2330	550
809	2333	547
810	2336	544
811	2339	541
812	2342	538
813	2344	535
814	2347	532
815	2350	530
816	2353	527
817	2356	524
818	2359	521
819	2362	518
820	2365	515
821	2368	512
822	2371	509
823	2373	507
824	2376	504
825	2379	501
826	2382	498
827	2384	495
828	2387	492
829	2390	489
830	2393	486
831	2396	483
832	2399	481
833	2402	478
834	2405	475
835	2408	472
836	2411	469
837	2414	466
838	2416	463
839	2419	460
840	2422	458
841	2425	455
842	2428	452
843	2431	449
844	2434	446
845	2437	443
846	2440	440
847	2443	437
848	2446	435
849	2449	432
850	2452	429
851	2454	426
852	2457	423
853	2460	420
854	2463	417
855	2466	414
856	2469	412
857	2472	409
858	2475	406
859	2478	403
860	2481	400
861	2484	397
862	2487	394
863	2490	391
864	2493	389
865	2495	386
866	2499	383
867	2501	380
868	2504	377
869	2507	374
870	2510	371
871	2513	368
872	2516	366
873	2519	363
874	2522	360
875	2525	357
876	2528	354
877	2531	351
878	2533	348
879	2536	345
880	2539	343
881	2542	340
882	2545	337
883	2548	334
884	2551	331
885	2554	328
886	2557	325
887	2560	322
888	2563	320
889	2565	317
890	2568	314
891	2571	311
892	2574	308
893	2577	305
894	2580	302
895	2582	299
896	2585	296
897	2588	294
898	2591	291
899	2594	288
900	2597	285
901	2600	282
902	2603	279
903	2606	276
904	2609	273
905	2612	271
906	2615	268
907	2618	265
908	2621	262
909	2624	259
910	2626	256
911	2630	253
912	2633	250
913	2635	248
914	2638	245
915	2641	242
916	2644	239
917	2647	236
918	2650	233
919	2653	230
920	2656	227
921	2659	224
922	2662	222
923	2664	219
924	2667	216
925	2670	213
926	2673	210
927	2676	207
928	2679	204
929	2682	201
930	2685	199
931	2688	196
932	2691	193
933	2694	190
934	2697	187
935	2699	184
936	2703	181
937	2705	178
938	2708	175
939	2711	173
940	2714	170
941	2717	167
942	2720	164
943	2723	161
944	2726	158
945	2729	155
946	2731	152
947	2734	150
948	2737	147
949	2740	144
950	2743	141
951	2746	138
952	2749	135
953	2752	132
954	2755	129
955	2758	126
956	2761	124
957	2764	121
958	2767	118
959	2769	115
960	2772	112
961	2775	109
962	2778	106
963	2781	103
964	2784	101
965	2787	98
966	2790	95
967	2793	92
968	2796	89
969	2799	86
970	2802	83
971	2805	80
972	2808	77
973	2810	75
974	2814	72
975	2816	69
976	2819	66
977	2822	63
978	2825	60
979	2828	57
980	2831	54
981	2834	51
982	2837	49
983	2840	46
984	2843	43
985	2846	40
986	2849	37
987	2852	34
988	2854	31
989	2857	28
990	2860	25
991	2863	23
992	2866	20
993	2869	17
994	2871	14
995	2874	11
996	2877	8
997	2880	5
998	2883	2
999	2886	0
