iter	Passed	Remaining
0	4	4465
1	7	3951
2	12	4287
3	16	4086
4	19	3978
5	23	3897
6	28	3993
7	31	3902
8	34	3853
9	38	3845
10	42	3812
11	45	3772
12	49	3735
13	52	3695
14	55	3670
15	59	3654
16	62	3627
17	66	3614
18	69	3601
19	73	3604
20	77	3599
21	80	3580
22	83	3568
23	88	3600
24	91	3580
25	95	3582
26	101	3656
27	104	3638
28	108	3622
29	111	3610
30	114	3590
31	118	3578
32	121	3573
33	125	3562
34	128	3548
35	132	3536
36	135	3533
37	139	3533
38	143	3525
39	147	3528
40	150	3525
41	154	3516
42	157	3511
43	161	3507
44	165	3507
45	169	3510
46	172	3499
47	176	3493
48	177	3444
49	181	3441
50	184	3441
51	188	3434
52	191	3428
53	196	3444
54	200	3436
55	203	3430
56	207	3428
57	211	3428
58	214	3418
59	217	3413
60	221	3412
61	224	3401
62	228	3400
63	232	3393
64	236	3395
65	239	3390
66	243	3388
67	247	3386
68	249	3370
69	253	3369
70	255	3349
71	260	3351
72	263	3350
73	267	3349
74	271	3346
75	274	3342
76	278	3338
77	281	3331
78	285	3330
79	289	3327
80	293	3327
81	296	3321
82	300	3316
83	303	3312
84	307	3310
85	310	3303
86	314	3296
87	317	3293
88	321	3288
89	324	3285
90	328	3282
91	331	3275
92	335	3273
93	338	3266
94	342	3263
95	346	3260
96	349	3253
97	352	3246
98	356	3240
99	359	3239
100	363	3239
101	367	3233
102	371	3231
103	374	3226
104	378	3226
105	381	3221
106	385	3214
107	389	3214
108	392	3211
109	396	3210
110	400	3205
111	404	3203
112	407	3199
113	411	3194
114	414	3192
115	418	3187
116	421	3183
117	425	3179
118	429	3177
119	432	3173
120	436	3169
121	440	3167
122	441	3151
123	445	3146
124	448	3141
125	452	3136
126	455	3131
127	458	3126
128	462	3125
129	466	3120
130	469	3116
131	473	3110
132	476	3105
133	479	3100
134	483	3095
135	486	3092
136	489	3086
137	493	3084
138	497	3079
139	500	3074
140	504	3071
141	507	3065
142	511	3063
143	513	3050
144	516	3046
145	519	3041
146	523	3036
147	526	3032
148	530	3029
149	534	3027
150	537	3024
151	542	3023
152	545	3018
153	548	3014
154	551	3009
155	553	2996
156	557	2992
157	561	2990
158	564	2987
159	568	2983
160	571	2978
161	575	2978
162	579	2973
163	582	2970
164	586	2968
165	589	2963
166	593	2959
167	596	2955
168	599	2949
169	603	2946
170	607	2943
171	610	2939
172	614	2936
173	617	2931
174	620	2927
175	624	2924
176	628	2921
177	631	2917
178	635	2914
179	638	2910
180	642	2908
181	645	2903
182	649	2900
183	652	2895
184	656	2892
185	660	2888
186	663	2886
187	667	2881
188	671	2879
189	674	2876
190	677	2871
191	681	2867
192	684	2862
193	688	2859
194	691	2854
195	694	2850
196	698	2845
197	701	2841
198	705	2837
199	708	2834
200	711	2829
201	715	2826
202	718	2821
203	722	2817
204	725	2814
205	729	2811
206	732	2807
207	736	2802
208	739	2799
209	743	2796
210	747	2793
211	750	2790
212	754	2787
213	758	2784
214	761	2781
215	765	2777
216	768	2774
217	772	2770
218	775	2767
219	779	2763
220	782	2758
221	785	2754
222	789	2751
223	793	2748
224	796	2744
225	800	2740
226	803	2736
227	807	2733
228	811	2731
229	814	2728
230	818	2725
231	821	2720
232	825	2716
233	829	2714
234	832	2709
235	836	2706
236	839	2703
237	843	2700
238	847	2697
239	850	2692
240	854	2690
241	857	2687
242	861	2684
243	865	2680
244	868	2677
245	872	2673
246	876	2670
247	879	2666
248	882	2662
249	886	2658
250	889	2654
251	893	2650
252	896	2646
253	899	2642
254	902	2637
255	906	2633
256	909	2630
257	913	2627
258	916	2623
259	920	2620
260	924	2617
261	928	2615
262	932	2612
263	936	2610
264	939	2606
265	942	2602
266	946	2599
267	950	2595
268	954	2592
269	957	2588
270	960	2583
271	963	2579
272	967	2576
273	970	2572
274	974	2569
275	978	2566
276	981	2562
277	985	2558
278	988	2555
279	992	2552
280	996	2550
281	1000	2547
282	1004	2544
283	1007	2541
284	1011	2537
285	1015	2535
286	1019	2531
287	1023	2529
288	1026	2525
289	1031	2524
290	1034	2520
291	1038	2517
292	1042	2515
293	1046	2512
294	1050	2509
295	1053	2505
296	1057	2502
297	1060	2497
298	1064	2494
299	1067	2491
300	1071	2488
301	1075	2485
302	1079	2482
303	1082	2479
304	1086	2476
305	1090	2473
306	1094	2469
307	1097	2466
308	1101	2464
309	1105	2461
310	1109	2458
311	1113	2455
312	1117	2452
313	1121	2449
314	1125	2446
315	1128	2442
316	1131	2438
317	1135	2435
318	1139	2432
319	1143	2430
320	1147	2426
321	1151	2423
322	1154	2420
323	1158	2416
324	1161	2413
325	1165	2409
326	1169	2406
327	1173	2403
328	1177	2400
329	1181	2397
330	1184	2394
331	1188	2391
332	1192	2388
333	1195	2384
334	1199	2380
335	1203	2377
336	1207	2375
337	1212	2374
338	1226	2391
339	1230	2389
340	1234	2385
341	1237	2381
342	1241	2378
343	1245	2374
344	1248	2370
345	1252	2367
346	1256	2364
347	1260	2360
348	1263	2357
349	1267	2354
350	1271	2351
351	1275	2348
352	1279	2345
353	1283	2341
354	1287	2338
355	1291	2336
356	1295	2333
357	1299	2329
358	1303	2326
359	1307	2324
360	1311	2321
361	1315	2318
362	1319	2315
363	1323	2312
364	1327	2309
365	1331	2305
366	1334	2302
367	1338	2298
368	1342	2295
369	1346	2292
370	1349	2288
371	1353	2285
372	1357	2282
373	1361	2278
374	1365	2275
375	1369	2272
376	1373	2269
377	1377	2265
378	1380	2262
379	1384	2259
380	1388	2255
381	1392	2252
382	1396	2249
383	1399	2245
384	1403	2242
385	1407	2238
386	1410	2234
387	1415	2231
388	1419	2228
389	1422	2224
390	1426	2221
391	1430	2218
392	1433	2214
393	1437	2210
394	1441	2207
395	1445	2204
396	1448	2200
397	1452	2197
398	1456	2193
399	1459	2189
400	1463	2186
401	1467	2182
402	1470	2178
403	1474	2175
404	1478	2172
405	1482	2169
406	1486	2165
407	1489	2161
408	1493	2157
409	1497	2154
410	1500	2150
411	1504	2147
412	1508	2144
413	1511	2139
414	1515	2136
415	1519	2132
416	1523	2129
417	1527	2126
418	1531	2123
419	1534	2119
420	1538	2116
421	1542	2112
422	1546	2108
423	1549	2105
424	1553	2101
425	1556	2097
426	1560	2093
427	1564	2090
428	1568	2087
429	1572	2084
430	1575	2080
431	1579	2076
432	1582	2072
433	1586	2068
434	1589	2064
435	1593	2061
436	1596	2056
437	1600	2053
438	1604	2049
439	1607	2046
440	1611	2043
441	1615	2039
442	1619	2036
443	1623	2032
444	1627	2029
445	1631	2026
446	1634	2022
447	1638	2018
448	1642	2015
449	1646	2012
450	1650	2008
451	1654	2005
452	1657	2001
453	1661	1998
454	1666	1996
455	1670	1992
456	1673	1989
457	1677	1984
458	1681	1981
459	1684	1977
460	1688	1974
461	1691	1970
462	1695	1966
463	1699	1962
464	1703	1959
465	1706	1955
466	1710	1951
467	1714	1948
468	1717	1945
469	1721	1940
470	1725	1937
471	1728	1933
472	1732	1930
473	1736	1927
474	1740	1923
475	1744	1920
476	1748	1916
477	1751	1913
478	1755	1909
479	1759	1905
480	1763	1902
481	1767	1899
482	1770	1895
483	1774	1892
484	1778	1888
485	1782	1884
486	1786	1881
487	1789	1877
488	1793	1874
489	1797	1870
490	1801	1867
491	1804	1863
492	1808	1860
493	1812	1856
494	1816	1852
495	1819	1849
496	1823	1845
497	1827	1841
498	1831	1838
499	1834	1834
500	1838	1831
501	1841	1827
502	1845	1823
503	1849	1819
504	1852	1816
505	1856	1812
506	1860	1809
507	1864	1805
508	1868	1802
509	1872	1799
510	1875	1795
511	1879	1791
512	1882	1787
513	1886	1784
514	1890	1780
515	1894	1777
516	1898	1773
517	1902	1770
518	1906	1766
519	1910	1763
520	1913	1759
521	1917	1756
522	1920	1751
523	1925	1748
524	1928	1745
525	1932	1741
526	1936	1738
527	1939	1734
528	1943	1730
529	1947	1727
530	1951	1723
531	1955	1720
532	1958	1716
533	1962	1712
534	1965	1708
535	1969	1704
536	1973	1701
537	1977	1698
538	1981	1694
539	1985	1691
540	1988	1687
541	1992	1683
542	1996	1680
543	2000	1677
544	2004	1673
545	2008	1669
546	2011	1666
547	2015	1662
548	2019	1658
549	2022	1654
550	2026	1651
551	2030	1647
552	2034	1644
553	2037	1640
554	2041	1636
555	2045	1633
556	2049	1629
557	2052	1625
558	2056	1622
559	2060	1618
560	2063	1614
561	2067	1611
562	2071	1607
563	2075	1604
564	2079	1600
565	2083	1597
566	2086	1593
567	2090	1589
568	2094	1586
569	2097	1582
570	2101	1578
571	2105	1575
572	2108	1571
573	2112	1567
574	2116	1564
575	2119	1560
576	2123	1556
577	2127	1553
578	2131	1549
579	2135	1546
580	2139	1542
581	2142	1539
582	2146	1535
583	2150	1531
584	2153	1527
585	2157	1524
586	2161	1520
587	2165	1517
588	2169	1513
589	2172	1509
590	2176	1506
591	2180	1502
592	2184	1499
593	2188	1495
594	2192	1492
595	2196	1488
596	2200	1485
597	2204	1481
598	2208	1478
599	2211	1474
600	2215	1470
601	2218	1466
602	2222	1463
603	2226	1459
604	2230	1456
605	2234	1452
606	2238	1449
607	2242	1445
608	2246	1442
609	2249	1438
610	2253	1434
611	2257	1431
612	2261	1427
