iter	RMSE
0	77211.14209
1	75067.28828
2	72971.01307
3	71132.36177
4	69223.07453
5	67523.66329
6	65804.19263
7	64101.35704
8	62555.5031
9	61150.24286
10	59735.49467
11	58314.75067
12	57028.5382
13	55669.60184
14	54417.35296
15	53238.36287
16	52118.11756
17	50938.29263
18	49870.95664
19	48849.07327
20	47949.71498
21	47036.36093
22	46177.03577
23	45352.88764
24	44573.00381
25	43823.43603
26	43142.83051
27	42466.15738
28	41732.68814
29	41032.91837
30	40379.48095
31	39815.93194
32	39263.87931
33	38661.45088
34	38106.67079
35	37576.48182
36	37077.68422
37	36618.9869
38	36112.77897
39	35635.0152
40	35224.45306
41	34895.56346
42	34524.86712
43	34011.01516
44	33559.09227
45	33148.4493
46	32762.5966
47	32362.325
48	31937.72183
49	31577.65137
50	31269.52238
51	31015.97426
52	30707.44033
53	30400.40699
54	30132.87475
55	29796.9382
56	29499.19686
57	29185.5169
58	28874.89155
59	28648.31152
60	28355.79555
61	28038.75315
62	27782.08371
63	27548.37982
64	27268.71459
65	27041.55696
66	26789.1121
67	26540.7186
68	26344.04759
69	26186.64658
70	25972.13277
71	25747.44696
72	25614.48072
73	25418.66189
74	25218.65222
75	25067.48246
76	24859.92091
77	24687.28575
78	24565.968
79	24401.84195
80	24229.36693
81	24090.15679
82	23969.63636
83	23856.31274
84	23729.91007
85	23611.23847
86	23471.92353
87	23351.01984
88	23214.51899
89	23108.6702
90	22990.23558
91	22864.86572
92	22751.26471
93	22657.94328
94	22554.23974
95	22492.58289
96	22401.15197
97	22306.28867
98	22171.20466
99	22049.13604
100	21956.62097
101	21826.07014
102	21741.29303
103	21651.72139
104	21593.38424
105	21524.76484
106	21439.47559
107	21369.73149
108	21269.44543
109	21183.40436
110	21065.61682
111	20975.49914
112	20893.62784
113	20835.56155
114	20749.25993
115	20707.82932
116	20621.2789
117	20535.33479
118	20480.80264
119	20416.24305
120	20340.42734
121	20244.81844
122	20152.86772
123	20074.07423
124	20028.01851
125	19957.09896
126	19896.19454
127	19848.40166
128	19813.60304
129	19770.56459
130	19687.24288
131	19625.04891
132	19558.67351
133	19479.03494
134	19418.93517
135	19348.89596
136	19324.39417
137	19294.67403
138	19238.20001
139	19188.72018
140	19138.48491
141	19112.89975
142	19060.03158
143	19014.49218
144	18969.71535
145	18904.58961
146	18864.07938
147	18827.10504
148	18771.40622
149	18733.77629
150	18705.3905
151	18684.27299
152	18634.32687
153	18602.1505
154	18565.56991
155	18516.25041
156	18454.15896
157	18398.43695
158	18342.164
159	18299.48518
160	18262.45156
161	18225.03347
162	18214.14256
163	18139.19039
164	18113.77236
165	18064.01183
166	18037.13455
167	18019.79654
168	17992.82914
169	17924.92347
170	17887.05755
171	17854.67304
172	17815.05238
173	17765.16488
174	17736.21947
175	17698.65647
176	17664.96153
177	17630.4034
178	17598.60509
179	17568.56434
180	17518.30863
181	17502.11525
182	17478.0326
183	17464.40358
184	17419.59487
185	17394.90497
186	17364.37175
187	17323.00576
188	17304.40403
189	17259.00451
190	17226.1632
191	17201.49846
192	17156.55945
193	17117.79761
194	17105.10939
195	17088.11804
196	17066.05667
197	17033.31777
198	16997.816
199	16960.20032
200	16935.53443
201	16919.09616
202	16896.30407
203	16874.16854
204	16844.5685
205	16796.92361
206	16779.83922
