iter	Passed	Remaining
0	5	5986
1	8	4253
2	11	3697
3	13	3411
4	16	3238
5	18	3100
6	21	2993
7	23	2918
8	25	2862
9	28	2814
10	30	2776
11	33	2750
12	35	2725
13	38	2701
14	40	2681
15	43	2670
16	45	2657
17	48	2634
18	50	2625
19	53	2622
20	55	2610
21	58	2602
22	60	2586
23	63	2580
24	66	2575
25	68	2571
26	71	2565
27	73	2557
28	76	2555
29	78	2549
30	81	2541
31	83	2533
32	86	2524
33	88	2519
34	91	2515
35	94	2517
36	96	2520
37	100	2542
38	103	2538
39	106	2560
40	109	2552
41	111	2547
42	114	2540
43	116	2531
44	119	2526
45	121	2524
46	125	2540
47	127	2534
48	130	2530
49	132	2524
50	135	2515
51	137	2508
52	140	2502
53	142	2498
54	145	2492
55	147	2489
56	150	2483
57	152	2475
58	154	2468
59	157	2466
60	159	2460
61	162	2453
62	165	2459
63	167	2456
64	170	2450
65	173	2451
66	175	2447
67	178	2442
68	180	2437
69	183	2434
70	185	2430
71	188	2425
72	190	2421
73	193	2418
74	196	2426
75	199	2421
76	201	2415
77	203	2411
78	206	2405
79	208	2401
80	211	2398
81	213	2393
82	216	2390
83	218	2385
84	221	2382
85	223	2379
86	226	2374
87	228	2369
88	231	2366
89	233	2363
90	236	2359
91	238	2356
92	241	2352
93	243	2350
94	246	2348
95	249	2345
96	251	2342
97	254	2339
98	256	2338
99	259	2336
100	262	2332
101	264	2329
102	267	2326
103	269	2324
104	272	2321
105	274	2318
106	277	2314
107	279	2311
108	282	2307
109	284	2304
110	287	2302
111	290	2299
112	292	2297
113	295	2293
114	297	2291
115	300	2289
116	303	2286
117	305	2285
118	308	2283
119	311	2280
120	313	2278
121	316	2276
122	319	2275
123	321	2272
124	324	2269
125	326	2265
126	329	2262
127	329	2246
128	331	2239
129	334	2236
130	336	2232
131	339	2230
132	341	2226
133	344	2224
134	345	2216
135	348	2213
136	350	2210
137	353	2207
138	355	2204
139	358	2202
140	360	2199
141	363	2195
142	364	2183
143	365	2169
144	367	2166
145	369	2163
146	372	2161
147	374	2158
148	377	2154
149	379	2151
150	382	2148
151	384	2145
152	387	2143
153	388	2131
154	390	2129
155	393	2127
156	395	2123
157	397	2120
158	400	2117
159	403	2116
160	405	2114
161	408	2110
162	410	2107
163	412	2104
164	415	2101
165	417	2097
166	419	2094
167	422	2091
168	424	2089
169	425	2077
170	427	2074
171	430	2071
172	432	2069
173	435	2067
174	438	2065
175	440	2063
176	443	2061
177	445	2058
178	448	2055
179	450	2053
180	453	2050
181	455	2047
182	457	2043
183	460	2041
184	462	2038
185	465	2036
186	467	2033
187	470	2031
188	472	2027
189	474	2024
190	477	2021
191	479	2019
192	482	2018
193	485	2015
194	487	2014
195	490	2011
196	492	2008
197	495	2005
198	497	2003
199	500	2000
200	502	1998
201	505	1995
202	507	1993
203	509	1989
204	512	1986
205	514	1983
206	517	1981
207	519	1978
208	522	1976
209	524	1973
210	526	1970
211	529	1967
212	531	1964
213	534	1962
214	536	1960
215	539	1958
216	542	1956
217	544	1953
218	546	1950
219	549	1948
220	551	1945
221	554	1942
222	556	1939
223	559	1937
224	561	1935
225	564	1932
226	566	1930
227	569	1927
228	571	1924
229	574	1921
230	576	1919
231	578	1916
232	581	1914
233	583	1911
234	586	1909
235	588	1906
