iter	RMSE
0	77368.56609
1	75051.29842
2	73091.54144
3	71072.34432
4	69307.88194
5	67594.62905
6	65939.79547
7	64217.17641
8	62658.09653
9	61156.90313
10	59791.25355
11	58295.84498
12	56920.73113
13	55613.72454
14	54444.31461
15	53239.96556
16	52095.53201
17	51122.28194
18	50032.09697
19	48944.05217
20	47920.48146
21	47077.16446
22	46199.03057
23	45327.86556
24	44514.18226
25	43705.27825
26	42983.41668
27	42266.10333
28	41591.23648
29	40970.13237
30	40258.61819
31	39600.76127
32	38971.53528
33	38392.25949
34	37732.85282
35	37179.96812
36	36609.76416
37	36057.54487
38	35545.88719
39	35063.94779
40	34530.73689
41	34057.29777
42	33584.46313
43	33118.13062
44	32688.12296
45	32232.93482
46	31812.28114
47	31443.05646
48	31133.61688
49	30828.3156
50	30519.51976
51	30217.72592
52	29916.54169
53	29661.65162
54	29346.61493
55	29076.40895
56	28779.91592
57	28511.88136
58	28249.99682
59	27952.92627
60	27684.44169
61	27391.52929
62	27185.45593
63	26954.68982
64	26686.82264
65	26555.50804
66	26327.57479
67	26153.08845
68	25959.10996
69	25765.11066
70	25553.51993
71	25369.52266
72	25162.04206
73	24993.67205
74	24868.97214
75	24723.4636
76	24542.77666
77	24424.11293
78	24239.87152
79	24087.54216
80	23980.03957
81	23840.13395
82	23720.81848
83	23612.2083
84	23493.95673
85	23384.08871
86	23273.58221
87	23175.64713
88	23049.30059
89	22870.59964
90	22748.9421
91	22633.06984
92	22524.12931
93	22418.61737
94	22319.29832
95	22190.97427
96	22055.28073
97	21955.64175
98	21877.23152
99	21797.15542
100	21689.84927
101	21600.06607
102	21546.30665
103	21482.75959
104	21384.26041
105	21306.71811
106	21247.59358
107	21169.72459
108	21054.55327
109	20966.6598
110	20886.31568
111	20801.70881
112	20741.50995
113	20696.01263
114	20603.88616
115	20550.85698
116	20483.15703
117	20417.90276
118	20347.73707
119	20282.36612
120	20202.32548
121	20128.66755
122	20061.66823
123	19995.38366
124	19938.16866
125	19867.53054
126	19803.77964
127	19793.49634
128	19748.04624
129	19695.04481
130	19633.27152
131	19562.14084
132	19481.10106
133	19425.9827
134	19376.79348
135	19314.23415
136	19242.65372
137	19149.49931
138	19103.55161
139	19085.69413
140	19048.82167
141	19006.52463
142	18995.50927
143	18991.35285
144	18955.1941
145	18924.14919
146	18882.32521
147	18831.24193
148	18785.10186
149	18734.76305
150	18696.45792
151	18642.71651
