iter	RMSE
0	0.3949216715
1	0.3866234237
2	0.3788552856
3	0.3719837623
4	0.3656164001
5	0.3589790883
6	0.352330617
7	0.3462912156
8	0.3401114077
9	0.3337203885
10	0.3281893804
11	0.3224052474
12	0.3171465459
13	0.3112483884
14	0.3062668397
15	0.3014082654
16	0.2967650034
17	0.2918629522
18	0.2869633491
19	0.2823174295
20	0.2783923774
21	0.2738330555
22	0.2696065405
23	0.2656075644
24	0.2617302646
25	0.2577764256
26	0.253735886
27	0.2501657092
28	0.2469080138
29	0.2437733646
30	0.2405072836
31	0.237190078
32	0.2337041016
33	0.2309889721
34	0.2279919291
35	0.2248740388
36	0.2221939286
37	0.2198084089
38	0.2175750672
39	0.2152495353
40	0.2125323867
41	0.2104701692
42	0.2079384609
43	0.2056392134
44	0.2034898011
45	0.2013273457
46	0.1994340879
47	0.1973438508
48	0.195155603
49	0.1932914645
50	0.1914629983
51	0.1896213911
52	0.1878588342
53	0.1862346615
54	0.1844382713
55	0.1824570181
56	0.1808452433
57	0.1791033551
58	0.1777926122
59	0.1762220229
60	0.1748969846
61	0.1736632427
62	0.1725528116
63	0.1713328487
64	0.170190296
65	0.1689890068
66	0.167767806
67	0.1668594912
68	0.1655028108
69	0.1644342995
70	0.1629981243
71	0.161768009
72	0.1606457707
73	0.1593287873
74	0.1581456234
75	0.1570026742
76	0.1559792403
77	0.1548805559
78	0.1539477935
79	0.1531308028
80	0.1521889688
81	0.1512758187
82	0.1504119472
83	0.1497667328
84	0.1490801307
85	0.148514673
86	0.1477981282
87	0.1471402813
88	0.1463858866
89	0.1456783426
90	0.1450734955
91	0.1444790479
92	0.143865806
93	0.1431773754
94	0.1423995027
95	0.1418700994
96	0.1414245188
97	0.140898242
98	0.1400846648
99	0.1396647417
100	0.1390557718
101	0.1385348619
102	0.1380437956
103	0.1374443584
104	0.1368209637
105	0.1363611183
106	0.1358373537
107	0.1353069206
108	0.1348303874
109	0.1344976647
110	0.1339759335
111	0.1334629446
112	0.1328941411
113	0.1324132126
114	0.1318636556
115	0.1314868121
116	0.1310601557
117	0.1305951559
118	0.1301021002
119	0.1295968676
120	0.1292592435
121	0.1290493735
122	0.1286285187
123	0.1282626078
124	0.1279351068
125	0.127722242
126	0.127341648
127	0.1269529926
128	0.1265508573
129	0.1263777372
130	0.1260728922
131	0.125803781
132	0.1254591972
133	0.1251210362
134	0.1247066917
135	0.1243753335
136	0.1241276037
137	0.1239119762
138	0.1235223905
139	0.1232148031
140	0.122940748
141	0.1225146925
142	0.1222063695
143	0.1219396752
144	0.1217569509
145	0.1214800799
146	0.1212383224
147	0.1210443683
148	0.1208365739
149	0.1205828256
150	0.1202858157
151	0.1200807334
152	0.1198267838
153	0.119501972
154	0.1192925365
155	0.1190689848
156	0.118853621
157	0.1187086215
158	0.1185273755
159	0.1183079113
160	0.1180916141
161	0.1178702497
162	0.1177569743
163	0.117619692
164	0.117450964
165	0.1172656094
166	0.1171077657
167	0.1168950799
168	0.1165308217
169	0.1163988741
170	0.1162312298
171	0.1159704973
172	0.115798572
173	0.115560817
174	0.1154074591
175	0.1152559136
176	0.1150694782
177	0.1149249216
178	0.1147094867
179	0.1145610843
180	0.1143770274
181	0.1141537669
182	0.1141091501
183	0.113965632
184	0.1137303976
185	0.113563556
186	0.1134541958
187	0.1132518804
188	0.1131029117
189	0.1128931443
190	0.1127728462
191	0.1126683273
192	0.1124435431
193	0.1123275853
194	0.1121882532
195	0.1120270731
196	0.1118548884
197	0.1117093727
198	0.1116614235
199	0.1114580742
200	0.1113540612
201	0.1111606141
202	0.1109697993
203	0.1108883079
204	0.1107780411
205	0.1106215073
206	0.1105366778
207	0.1104940619
208	0.110416088
209	0.1102851674
210	0.1101338801
211	0.1100087705
212	0.109879018
213	0.1098157812
214	0.1097609318
215	0.1096888666
216	0.1095295139
217	0.1093974883
218	0.1092049359
219	0.109096872
220	0.1089535678
221	0.1087444462
222	0.1085660379
223	0.1083847751
224	0.1081747322
225	0.1079854647
226	0.1077990143
227	0.1076828544
228	0.1075740851
229	0.1074195067
230	0.1072667911
231	0.1071869915
232	0.107128088
233	0.1070785619
234	0.1069176971
235	0.1067973975
236	0.106692604
237	0.1065681209
238	0.1064150118
239	0.1062999447
240	0.1062040636
241	0.1060772895
242	0.1059675487
243	0.1058002714
244	0.105731042
245	0.1056264271
246	0.1055747468
247	0.1054908756
248	0.1054226191
249	0.1052998004
250	0.1052149626
251	0.1051267399
252	0.1050701494
253	0.1049124454
254	0.1048244086
255	0.1047960071
256	0.1047283404
257	0.104555821
258	0.1043943925
259	0.1042124786
260	0.1041187145
261	0.1040550617
262	0.1038515563
263	0.1037126549
264	0.1035119059
265	0.1034578255
266	0.1033956166
267	0.1032211134
268	0.103167377
269	0.1030540053
270	0.1029835156
271	0.1029644769
272	0.1028368415
273	0.1027744804
274	0.1026926321
275	0.1026027303
276	0.1024812909
277	0.1024050248
278	0.1022643624
279	0.1022099825
280	0.1020959314
281	0.1020235772
282	0.1019787511
283	0.1019481325
284	0.1018212239
285	0.1018032734
286	0.1016952373
287	0.1016073884
288	0.1015282546
289	0.1013992803
290	0.1012992698
291	0.1012464367
292	0.1011351434
293	0.1010604441
294	0.1009050321
295	0.1008078393
296	0.1006867295
297	0.1006064878
298	0.1005451513
299	0.1004523531
300	0.1003211222
301	0.100230329
302	0.1001367759
303	0.1000406901
304	0.09995952297
305	0.09990622813
306	0.09978994109
307	0.09972611973
308	0.09963078057
309	0.0995425057
310	0.0994646207
311	0.09940139619
312	0.09933987436
313	0.09922789568
314	0.09920752453
315	0.09915521642
316	0.0991019133
317	0.09902600593
318	0.09893915107
319	0.09882536186
320	0.09874331362
321	0.09865561185
322	0.09862639908
323	0.09853381229
324	0.09847320841
325	0.09846220817
326	0.09839979625
327	0.09833143133
328	0.0982669567
329	0.09820691886
330	0.09817754223
331	0.09801863847
332	0.09793201942
333	0.09789835589
334	0.09782321533
335	0.0976730697
336	0.09758616584
337	0.09748930707
338	0.09742390487
339	0.09736801862
340	0.09725352953
341	0.09708405535
342	0.09697328248
343	0.0968903763
344	0.09682075401
345	0.09672631337
346	0.0966182308
347	0.09649624517
348	0.09641666207
349	0.09637591862
350	0.09632095896
351	0.09627164483
352	0.09620053901
353	0.09606252177
354	0.09599862814
355	0.0959506802
356	0.09591456152
357	0.09589169083
358	0.09578023049
359	0.09573215837
360	0.09565136473
361	0.09557282881
362	0.09550863612
363	0.09549280775
364	0.09543424712
365	0.09536323011
366	0.0952897306
367	0.09523041369
368	0.09512529067
369	0.0951004148
370	0.09498636026
371	0.09495228039
372	0.09479201677
373	0.09467750626
374	0.09460398911
375	0.09454202387
376	0.0944938983
377	0.09440884271
378	0.09436337544
379	0.09431067635
380	0.09423069276
381	0.09416983669
382	0.09412150564
383	0.09399909653
384	0.0939328703
385	0.09378522867
386	0.09371475268
387	0.09361714437
388	0.09353767674
389	0.09347238039
390	0.09343132979
391	0.09340330504
392	0.09326615869
393	0.09315352746
394	0.09304287988
395	0.09294893141
396	0.09287917384
397	0.09284009004
398	0.09276521317
399	0.09268694473
400	0.09265788873
401	0.09258480247
402	0.09251219117
403	0.09246518693
404	0.0923972247
405	0.09233172834
406	0.09228034277
407	0.09219061236
408	0.09216029241
409	0.09211483738
410	0.09204918248
411	0.09196457857
412	0.09191802081
413	0.0918107223
414	0.09174886223
415	0.09169399153
416	0.09162700533
417	0.09157425546
418	0.09151773222
419	0.09146292979
420	0.09137136958
421	0.09135403974
422	0.09126136595
423	0.09123307762
424	0.09112131629
425	0.09102006918
426	0.09096340015
427	0.09091549209
428	0.09084201049
429	0.09081891547
430	0.09079036873
431	0.09073038656
432	0.09068389217
433	0.09066476585
434	0.09058456161
435	0.09054470173
436	0.09052800284
437	0.09044727326
438	0.09043763361
439	0.09038525099
440	0.09030949316
441	0.09025339616
442	0.09021430523
443	0.09014661376
444	0.09006570369
445	0.09004111911
446	0.09000542402
447	0.08998087758
448	0.08994852772
449	0.08991188923
450	0.08983737156
451	0.08980684029
452	0.08974961036
453	0.08968860509
454	0.08963928574
455	0.08956764673
456	0.08953779577
457	0.08952024662
458	0.08940131976
459	0.08933911322
460	0.08932322639
461	0.08927172115
462	0.08923442909
463	0.08917690431
464	0.08911949629
465	0.08906439991
466	0.0890241871
467	0.08900067055
468	0.08898908839
469	0.08898011763
470	0.08891379407
471	0.08890592421
472	0.08889585896
473	0.08883195548
474	0.0887707676
475	0.08868659631
476	0.08864557548
477	0.08858991452
478	0.08855063059
479	0.08852107157
480	0.08846576149
481	0.08838893376
482	0.0883437123
483	0.08832190392
484	0.08822375617
485	0.08819702666
486	0.08816201263
487	0.08807003609
488	0.08802289665
489	0.08797601657
490	0.08797296052
491	0.08791493893
492	0.08785168367
493	0.08780962617
494	0.08779737013
495	0.08776487663
496	0.08773313152
497	0.08763528563
498	0.08758018002
499	0.08750026085
500	0.08742674665
501	0.08737152746
502	0.08731705941
503	0.0872934796
504	0.08725761268
505	0.087196323
506	0.08715943524
507	0.08710076782
508	0.08703877784
509	0.0869813168
510	0.08692906909
511	0.08684277699
512	0.0867469227
513	0.08669256275
514	0.08661789805
515	0.08654526948
516	0.08648576703
517	0.08647010752
518	0.08645130627
519	0.08634947614
520	0.08631783705
521	0.08628776195
522	0.08625845454
523	0.08622341353
524	0.08619860803
525	0.08613406802
526	0.08611584645
527	0.08610283138
528	0.08604541494
529	0.08595806714
530	0.08590698838
531	0.08587894975
532	0.08580413332
533	0.08576385216
534	0.08572935755
535	0.08569162564
536	0.08567281438
537	0.08563359209
538	0.08557436272
539	0.08554869389
540	0.08552247611
541	0.08549602621
542	0.08542263056
543	0.08532956842
544	0.08529146461
545	0.08518124045
546	0.08511937744
547	0.08502216523
548	0.08495363577
549	0.08486368735
550	0.08479657242
551	0.08469147046
552	0.08464054488
553	0.08463296215
554	0.08458897963
555	0.0845542713
556	0.08452251737
557	0.08447788077
558	0.08444496775
559	0.08433629749
560	0.08433273375
561	0.0842495557
562	0.08416732841
563	0.08415301441
564	0.08412409121
565	0.08408948451
566	0.08405770278
567	0.08404095916
568	0.08397588347
569	0.08394893179
570	0.08389978622
571	0.08387049505
572	0.08383398527
573	0.08381604093
574	0.08379388527
575	0.08369536228
576	0.08368953902
577	0.08362940279
578	0.08360391413
579	0.08355863176
580	0.08349382558
581	0.08347391316
582	0.08342979595
583	0.08336921063
584	0.08335387527
585	0.08327444659
586	0.08325827229
587	0.08321043845
588	0.08319862639
589	0.0831833853
590	0.08317442121
591	0.08314551445
592	0.08313398651
593	0.08311459298
594	0.08309885453
595	0.08306305543
596	0.0830576827
597	0.08298470549
598	0.0828716433
599	0.08284851423
600	0.08282040791
601	0.08279025605
602	0.08270535462
603	0.08264290647
604	0.08253971048
605	0.08251008606
606	0.08246184646
607	0.08243066106
608	0.08241534192
609	0.08237404342
610	0.08228434177
611	0.08224644347
612	0.08218236496
613	0.0821664897
614	0.08205062553
615	0.08198377257
616	0.08187626911
617	0.08186603557
618	0.08185779058
619	0.08181665597
620	0.08177961715
621	0.08175896728
622	0.08173264893
623	0.08167673497
624	0.08165244476
625	0.08160036909
626	0.08153579804
627	0.08151669246
628	0.08143994062
629	0.08135573988
630	0.08133794667
631	0.08131580732
632	0.08128066366
633	0.08125760989
634	0.08122265694
635	0.08116003616
636	0.08110892853
637	0.08107786575
638	0.08105030293
639	0.08102589653
640	0.08097728931
641	0.08094075731
642	0.08082581839
643	0.08078895073
644	0.08073354187
645	0.08068533333
646	0.08062029831
647	0.08061427772
648	0.08058012983
649	0.08053695458
650	0.08048682821
651	0.08042545128
652	0.08036119116
653	0.08031394147
654	0.08027183807
655	0.08021993659
656	0.08017303814
657	0.08014906425
658	0.08013243225
659	0.080116045
660	0.08005609915
661	0.08002385513
662	0.08000419598
663	0.079981897
664	0.07996798914
665	0.07993633617
666	0.07991350681
667	0.07986234746
668	0.07985707401
669	0.07981991668
670	0.07977513229
671	0.07971923529
672	0.07967031983
673	0.07965040324
674	0.07961520608
675	0.07956959
676	0.07955074513
677	0.07953129216
678	0.07950940989
679	0.07945444697
680	0.07944706372
681	0.07942353066
682	0.0793669773
683	0.07933118115
684	0.07929439776
685	0.07928023818
686	0.07924623147
687	0.07918151627
688	0.07916111612
689	0.07908889488
690	0.07905025181
691	0.07896712546
692	0.07891110988
693	0.07888605058
694	0.07887003604
695	0.07879270339
696	0.07877345379
697	0.07874953748
698	0.07870143736
699	0.07868003777
700	0.07867026843
701	0.07858448075
702	0.07851402245
703	0.07849553133
704	0.0784457423
705	0.07842807769
706	0.07841068408
707	0.07837063592
708	0.07835644845
709	0.07834271191
710	0.07830762715
711	0.07827464884
712	0.07825610834
713	0.07823504314
714	0.07817837608
715	0.07816636705
716	0.07811810083
717	0.07800275308
718	0.07794809639
719	0.07790340171
720	0.07789173608
721	0.07786824112
722	0.07778620414
723	0.077756187
724	0.0776717804
725	0.07764650068
726	0.07762052072
727	0.07758376006
728	0.07753197205
729	0.07751440104
730	0.07746144592
731	0.07739241773
732	0.07733947378
733	0.07731981126
734	0.07729464284
735	0.07726728555
736	0.07724356858
737	0.07719210983
738	0.07712972059
739	0.07709560563
740	0.07705165731
741	0.07703531915
742	0.07701268038
743	0.07698395907
744	0.07697640518
745	0.07696160104
746	0.07693109247
747	0.07682927791
748	0.07678808234
749	0.07674648918
750	0.07666748793
751	0.07660502644
752	0.07658916836
753	0.07653591204
754	0.07651281319
755	0.07644981076
756	0.07644068083
757	0.07641612176
758	0.07639450381
759	0.07636633376
760	0.07634520033
761	0.07627839802
762	0.0762720226
763	0.07625153167
764	0.07622271197
765	0.07620064365
766	0.07618704259
767	0.07615018167
768	0.07611851564
769	0.07609286792
770	0.07607103315
771	0.07601114715
772	0.07598876576
773	0.0759313357
774	0.07586115982
775	0.07584465675
776	0.07580039242
777	0.07578939203
778	0.07573815927
779	0.0757220789
780	0.07571306458
781	0.07568286378
782	0.07563782672
783	0.07558475337
784	0.07554524699
785	0.07552360145
786	0.07549928299
787	0.07545058522
788	0.07540033716
789	0.07538873125
790	0.07538080929
791	0.07537443178
792	0.0753676118
793	0.07534236034
794	0.0752731575
795	0.0752455979
796	0.07519315161
797	0.07512070246
798	0.07509533525
799	0.07506885659
800	0.07505513851
801	0.07504024197
802	0.07499665424
803	0.07496481287
804	0.07493219049
805	0.07483885633
806	0.07480989768
807	0.0747783846
808	0.07473220561
809	0.0747233846
810	0.07469291405
811	0.07462460982
812	0.07459530494
813	0.07457229755
814	0.07455721878
815	0.07450955851
816	0.0744631939
817	0.07442540426
818	0.07438650189
819	0.07434556248
820	0.07428436903
821	0.07424903934
822	0.07424336195
823	0.07423439068
824	0.07421535763
825	0.0742000612
826	0.07417331909
827	0.0741255959
828	0.07411033954
829	0.07408945973
830	0.07407782888
831	0.07404138914
832	0.07402199033
833	0.07397345341
834	0.07393893964
835	0.07387881567
836	0.07386993416
837	0.07383043177
838	0.07378077802
839	0.07375936082
840	0.07372404891
841	0.07369052427
842	0.0736715161
843	0.07363162598
844	0.0736240475
845	0.07357077246
846	0.07354264807
847	0.07351714166
848	0.07348758453
849	0.07347292161
850	0.0734400428
851	0.07337338214
852	0.07335522837
853	0.07325383159
854	0.07322184395
855	0.07317239968
856	0.07313366045
857	0.0731259431
858	0.07311662633
859	0.07309219295
860	0.07306324874
861	0.07304486491
862	0.07303667932
863	0.07303047188
864	0.07301578425
865	0.07298793796
866	0.07297905342
867	0.07294279693
868	0.07290942575
869	0.07289220942
870	0.07282148498
871	0.07279510714
872	0.07278029626
873	0.0727328446
874	0.07271779521
875	0.0726961848
876	0.07265939548
877	0.07264198771
878	0.07262219442
879	0.07259263381
880	0.07252568387
881	0.07251192545
882	0.072481355
883	0.07247468448
884	0.07244445527
885	0.07239244587
886	0.07237307671
887	0.07235445868
888	0.07231416772
889	0.07229614172
890	0.07227902406
891	0.072263683
892	0.0722269347
893	0.07221209481
894	0.07218793015
895	0.0721705982
896	0.07212266321
897	0.07209303038
898	0.07206147189
899	0.07204447736
900	0.07201172616
901	0.07197486815
902	0.0719196148
903	0.07189905459
904	0.07187778799
905	0.07183710181
906	0.07182084011
907	0.07181584085
908	0.07178158103
909	0.07175333873
910	0.07173528999
911	0.07170710843
912	0.07170500893
913	0.07167153487
914	0.07166390106
915	0.07164985942
916	0.07163609655
