iter	RMSE
0	77341.14115
1	75171.87723
2	73144.99178
3	71230.29369
4	69450.75009
5	67806.12015
6	66156.87634
7	64572.91249
8	63033.40266
9	61648.56094
10	60187.36363
11	58831.15375
12	57650.36444
13	56454.32382
14	55214.52919
15	54022.59852
16	52923.48206
17	51863.16447
18	50821.89055
19	49731.96916
20	48806.09868
21	47840.78696
22	46951.91342
23	46116.75024
24	45290.96759
25	44501.30997
26	43747.48418
27	42992.83721
28	42235.50579
29	41575.90066
30	40941.59989
31	40310.15332
32	39607.53708
33	38987.70026
34	38462.95238
35	37856.64052
36	37336.31729
37	36794.40821
38	36349.86431
39	35907.87466
40	35461.18863
41	34982.53406
42	34514.32244
43	34103.87348
44	33731.36448
45	33278.60979
46	32857.79783
47	32519.84611
48	32141.85996
49	31775.29201
50	31381.15032
51	31064.2572
52	30680.51095
53	30328.46098
54	30017.83706
55	29742.07262
56	29429.32073
57	29175.63795
58	28937.90331
59	28706.83276
60	28403.08243
61	28181.00687
62	27942.70333
63	27757.01809
64	27599.51089
65	27324.04947
66	27098.72307
67	26884.06728
68	26676.20228
69	26471.29583
70	26365.67218
71	26180.68759
72	25999.81599
73	25833.2803
74	25667.20596
75	25521.62068
76	25345.18978
77	25193.38835
78	25055.54728
79	24948.16907
80	24772.48888
81	24619.38356
82	24486.75249
83	24306.85007
84	24175.60127
85	24077.5844
86	23940.52435
87	23816.8906
88	23732.58813
89	23622.89695
90	23530.56129
91	23432.62791
92	23343.61228
93	23243.10682
94	23099.2191
95	22991.79959
96	22881.50778
97	22717.9106
98	22628.47483
99	22520.11144
100	22400.68217
101	22301.23365
102	22198.8484
103	22116.9727
104	22033.87158
105	21948.96522
106	21896.58486
107	21817.41483
108	21721.77031
109	21626.2939
110	21607.33993
111	21490.74355
112	21387.96493
113	21305.58526
114	21201.04964
115	21183.40289
116	21129.47072
117	21026.82922
118	20927.81395
119	20832.37441
120	20753.9341
121	20689.37505
122	20646.22793
123	20555.48218
124	20485.5093
125	20383.34627
126	20316.24088
127	20267.92007
128	20204.35443
129	20154.96168
130	20095.44246
131	20020.23507
132	19936.88242
133	19889.97836
134	19852.80701
135	19797.11734
136	19736.13421
137	19688.47773
138	19625.35887
139	19587.00717
140	19522.76894
141	19474.38478
142	19429.60185
143	19395.06641
144	19342.29629
145	19263.79626
146	19202.78762
147	19166.03948
148	19104.35008
149	19056.531
150	19033.81343
151	18972.75758
152	18899.44126
153	18853.52583
154	18808.56012
155	18772.42375
156	18711.33473
157	18693.99108
158	18651.31604
159	18583.81777
160	18538.94561
161	18488.2732
162	18437.48804
163	18395.25887
164	18350.12782
165	18325.09914
166	18302.3409
167	18290.2435
168	18263.3234
169	18246.47654
170	18216.37969
171	18186.79118
172	18149.34583
173	18103.81437
174	18061.45874
175	18023.52355
176	17989.04487
177	17958.31876
178	17902.91986
179	17893.00342
180	17867.41859
181	17845.9679
182	17809.79732
183	17764.02058
184	17747.10079
185	17712.44586
186	17687.54378
187	17673.54561
188	17648.03883
189	17616.58801
190	17588.36883
191	17572.22062
192	17552.87021
193	17531.20556
194	17501.52271
195	17471.0683
196	17444.00328
197	17406.88651
198	17380.2165
199	17354.59349
200	17336.83219
201	17292.69249
202	17263.12256
203	17227.48873
204	17196.20498
205	17160.17585
206	17143.86783
207	17112.87774
208	17066.3529
209	17039.21799
210	16999.40115
211	16967.53012
212	16946.48352
213	16898.42073
214	16879.44654
215	16873.81238
216	16854.16026
217	16809.12686
218	16798.59382
219	16772.8178
220	16749.01573
221	16723.51928
222	16714.69003
223	16685.09289
224	16644.89776
225	16607.26207
226	16575.19593
227	16546.73649
228	16521.74381
229	16489.02755
230	16466.72344
231	16445.54707
232	16401.00389
233	16356.22246
234	16334.80841
235	16318.12574
236	16292.36782
237	16276.73326
238	16251.60861
239	16240.68074
240	16202.42097
241	16195.38513
242	16170.4078
243	16147.53058
244	16142.22722
245	16110.20437
246	16084.84506
247	16053.17646
248	16047.32474
249	16026.71707
250	15999.18458
251	15977.08257
252	15961.38978
253	15922.32016
254	15893.44597
255	15870.87344
256	15852.91447
257	15826.10336
258	15804.81729
259	15796.17056
260	15791.98194
261	15767.24298
262	15727.79286
263	15723.57015
264	15704.18003
265	15694.95759
266	15673.87906
267	15642.31866
268	15610.557
269	15578.65927
270	15574.11105
271	15562.7705
272	15522.83168
273	15512.68173
274	15506.9023
275	15477.98222
276	15454.39453
277	15426.39731
278	15388.88613
279	15365.71534
280	15334.11302
281	15313.89179
282	15307.0781
283	15292.79794
284	15284.70349
285	15247.79936
286	15226.34138
287	15208.72148
288	15198.03069
289	15175.431
290	15163.41621
291	15139.02058
292	15113.08188
293	15108.64921
294	15092.09027
295	15087.95644
296	15057.80498
297	15028.76039
298	15025.36343
299	15010.30266
300	14998.57326
301	14957.35302
302	14937.33844
303	14921.47935
304	14899.40947
305	14870.07122
306	14837.69257
307	14816.19611
308	14792.03314
309	14759.8616
310	14744.63871
311	14706.30886
312	14698.49755
313	14671.16189
314	14642.67244
315	14634.75652
316	14619.4418
317	14593.79482
318	14564.85392
319	14538.57638
320	14534.11586
321	14529.16907
322	14511.74978
323	14471.95717
324	14468.17582
325	14442.36421
326	14432.49002
327	14417.08876
328	14408.39587
329	14406.77299
330	14400.45311
331	14385.0785
332	14358.25371
333	14345.5354
334	14338.51939
335	14320.62192
336	14314.32473
337	14287.33052
338	14271.67336
339	14245.66553
340	14234.89882
341	14216.02777
342	14209.36161
343	14200.02218
344	14179.43939
345	14145.22834
346	14111.90867
347	14086.72947
348	14082.82712
349	14077.23036
350	14065.03073
351	14057.19058
352	14044.63677
353	14009.20576
354	13989.15066
355	13984.89614
356	13956.6218
357	13930.47223
358	13895.68134
359	13892.36601
360	13858.9174
361	13854.12373
362	13831.22477
363	13806.89056
364	13783.63462
365	13765.38231
366	13757.24634
367	13740.1952
368	13716.09289
