iter	Passed	Remaining
0	5	5936
1	8	4276
2	11	3792
3	13	3485
4	16	3297
5	19	3226
6	21	3120
7	24	3057
8	27	3001
9	29	2959
10	32	2909
11	34	2868
12	37	2853
13	40	2836
14	42	2813
15	45	2806
16	48	2795
17	51	2792
18	53	2784
19	56	2768
20	59	2753
21	61	2743
22	62	2664
23	65	2649
24	67	2647
25	70	2640
26	73	2641
27	75	2633
28	78	2635
29	81	2629
30	83	2621
31	86	2616
32	89	2611
33	91	2608
34	94	2607
35	97	2605
36	100	2628
37	103	2620
38	106	2619
39	109	2631
40	112	2624
41	114	2621
42	117	2615
43	120	2610
44	122	2608
45	125	2602
46	128	2598
47	130	2590
48	133	2590
49	136	2588
50	138	2585
51	141	2580
52	144	2577
53	146	2571
54	149	2565
55	152	2563
56	154	2556
57	157	2551
58	159	2548
59	162	2543
60	164	2537
61	167	2534
62	170	2531
63	173	2530
64	175	2525
65	178	2520
66	180	2515
67	183	2512
68	185	2509
69	188	2506
70	191	2502
71	193	2497
72	197	2511
73	200	2508
74	203	2505
75	205	2502
76	208	2498
77	210	2493
78	213	2488
79	216	2484
80	218	2481
81	221	2477
82	223	2474
83	226	2472
84	229	2468
85	231	2464
86	234	2460
87	237	2456
88	240	2457
89	242	2452
90	245	2449
91	247	2444
92	250	2443
93	251	2423
94	254	2421
95	256	2417
96	259	2413
97	261	2409
98	264	2405
99	266	2402
100	269	2398
101	272	2395
102	274	2391
103	277	2388
104	279	2384
105	282	2382
106	285	2379
107	287	2375
108	290	2371
109	292	2368
110	295	2364
111	297	2361
112	300	2358
113	303	2356
114	305	2352
115	308	2350
116	310	2347
117	313	2344
118	316	2340
119	318	2337
120	321	2334
121	324	2331
122	326	2327
123	329	2327
124	332	2324
125	334	2321
126	337	2317
127	339	2314
128	342	2311
129	345	2309
130	347	2308
131	350	2304
132	353	2301
133	355	2298
134	358	2296
135	361	2293
136	363	2290
137	366	2287
138	368	2284
139	371	2281
140	374	2278
141	376	2276
142	379	2273
143	381	2270
144	384	2267
145	387	2264
146	389	2262
147	392	2259
148	395	2257
149	397	2254
150	400	2252
151	403	2250
152	405	2247
153	407	2236
154	409	2231
155	412	2229
156	414	2227
157	417	2224
158	419	2220
159	422	2218
160	425	2215
161	427	2212
162	430	2210
163	433	2207
164	435	2204
165	438	2201
166	440	2198
