iter	RMSE
0	77480.30773
1	75558.71057
2	73546.71537
3	71761.48824
4	69825.44623
5	68102.67054
6	66545.24399
7	64874.42578
8	63286.98031
9	61733.07742
10	60242.56976
11	58920.75621
12	57582.33379
13	56299.69159
14	54938.03699
15	53713.07484
16	52701.9943
17	51698.19453
18	50708.64589
19	49649.43359
20	48622.92133
21	47740.44509
22	47086.6801
23	46212.61787
24	45315.78398
25	44474.10103
26	43663.80781
27	42925.25642
28	42253.40107
29	41651.17305
30	41018.72736
31	40376.91431
32	39766.25912
33	39238.91443
34	38625.08146
35	38046.8204
36	37499.21758
37	36996.18552
38	36569.33632
39	36121.33271
40	35629.93278
41	35189.00242
42	34749.78495
43	34309.46585
44	33847.28795
45	33430.53972
46	32974.48448
47	32705.23498
48	32388.76073
49	32031.45695
50	31743.54094
51	31381.55767
52	31070.39909
53	30799.25749
54	30528.41061
55	30210.99127
56	29883.40479
57	29604.14134
58	29356.27424
59	29047.03992
60	28745.0063
61	28501.4391
62	28167.32907
63	27904.65333
64	27609.04768
65	27392.89021
66	27141.09894
67	26900.5227
68	26697.3362
69	26470.70999
70	26290.15169
71	26140.38538
72	25934.36534
73	25742.2549
74	25574.99314
75	25394.17342
76	25262.07383
77	25106.50063
78	24926.63978
79	24767.96179
80	24612.04068
81	24432.49456
82	24309.95742
83	24156.82453
84	24030.26577
85	23906.77834
86	23746.62639
87	23639.84221
88	23519.45285
89	23395.1455
90	23254.00428
91	23124.82726
92	23011.64312
93	22986.39206
94	22848.80398
95	22806.80966
96	22725.81033
97	22589.4856
98	22491.78624
99	22388.06389
100	22303.56834
101	22218.40824
102	22143.59438
103	22044.60928
104	21916.48398
105	21823.07692
106	21718.271
107	21602.40403
108	21511.06483
109	21388.44066
110	21307.40544
111	21239.3158
112	21122.67499
113	21049.29387
114	20937.68462
115	20863.43026
116	20798.60752
117	20720.73992
118	20626.581
119	20550.52915
120	20465.57446
121	20407.13576
122	20358.07862
123	20312.04446
124	20225.17646
125	20147.58338
126	20102.98009
127	20032.33098
128	19967.7193
129	19934.5388
130	19886.30166
131	19820.70319
132	19749.17919
133	19674.89843
134	19612.70177
135	19577.29634
136	19505.92099
137	19461.06458
138	19411.10451
139	19364.66476
140	19320.28254
141	19262.73406
142	19200.89627
143	19154.52521
144	19113.79828
145	19079.48404
146	19026.17936
147	18975.14347
148	18943.47268
149	18895.0209
150	18863.19722
151	18813.69826
152	18767.01444
153	18750.45281
154	18701.85295
155	18668.66395
156	18621.1817
157	18567.56103
158	18534.64067
159	18487.69107
160	18414.15726
161	18370.90947
162	18323.3389
163	18286.47648
164	18252.65226
165	18215.52689
166	18184.41862
167	18142.51324
168	18110.40924
169	18071.63464
170	18020.31672
171	17975.26043
172	17954.46762
173	17916.92262
174	17876.11474
175	17826.82238
176	17807.36824
177	17770.69304
178	17738.04266
179	17735.32968
180	17699.45704
181	17673.18312
182	17655.12676
183	17635.76229
184	17608.15829
185	17584.80122
186	17535.33682
187	17508.17738
188	17481.13865
189	17432.49417
190	17396.21069
191	17370.19124
192	17335.21758
193	17304.45724
194	17257.30427
195	17211.7857
196	17176.41729
197	17143.11462
198	17103.55117
199	17091.56157
200	17061.44952
201	17036.24365
202	16986.81494
203	16949.28872
204	16922.03992
205	16874.14919
206	16850.83329
207	16838.81457
208	16827.58182
209	16797.91567
210	16784.40325
211	16759.9674
212	16739.4446
213	16725.6154
214	16713.70609
215	16698.68204
216	16689.56252
217	16643.0543
218	16615.78875
219	16572.39709
220	16556.56249
221	16533.38917
222	16521.45712
223	16494.22857
224	16446.67553
225	16427.06324
226	16389.14312
227	16381.79588
228	16362.67006
229	16347.95575
230	16311.47981
231	16298.89842
232	16266.3391
233	16231.7803
234	16212.79546
235	16177.37278
236	16167.28595
237	16157.28564
238	16149.46548
239	16104.78962
240	16073.29449
241	16045.63415
242	16027.59381
243	15990.60943
244	15967.91841
245	15957.30584
246	15924.92625
247	15915.02082
248	15902.15138
249	15880.98476
250	15861.14025
251	15849.74702
252	15839.11465
253	15819.63542
254	15782.63999
255	15760.42516
256	15723.91764
257	15692.71224
258	15657.52489
259	15617.62588
260	15600.96468
261	15579.95293
262	15541.76618
263	15524.45509
264	15487.80788
265	15454.23809
266	15450.75863
267	15443.21014
268	15428.07251
269	15387.12532
270	15355.93499
271	15333.24745
272	15316.87804
273	15300.58175
274	15290.83492
275	15266.55812
276	15260.40664
277	15247.25299
278	15232.21222
279	15196.98382
280	15165.90367
281	15134.5284
282	15094.54948
283	15081.10638
284	15043.85991
285	15025.08034
286	15006.57703
287	14969.90959
288	14963.63225
289	14945.76049
290	14937.78763
291	14929.89658
292	14894.39396
293	14863.42025
294	14846.02363
295	14831.76941
296	14807.86164
297	14800.77682
298	14778.40771
299	14748.42452
300	14719.07081
301	14708.09304
302	14680.24366
303	14658.02862
304	14652.13019
305	14642.51881
306	14639.0135
307	14606.50148
308	14584.27647
309	14580.4969
310	14564.75915
311	14538.64231
312	14533.84741
313	14531.03643
314	14503.12491
315	14496.49089
316	14474.41208
317	14453.36878
318	14449.84332
319	14428.88496
320	14425.04136
321	14419.88113
322	14377.39542
323	14368.81375
324	14352.373
325	14347.30344
326	14337.95616
327	14327.2937
328	14312.63508
329	14284.71831
330	14262.77951
331	14257.25615
332	14227.59122
333	14206.78737
334	14195.14588
335	14174.14255
336	14145.78655
337	14141.65677
338	14122.26317
339	14096.98874
340	14086.55886
341	14061.9534
342	14043.36789
343	14019.24816
344	14007.05768
345	13995.49143
346	13986.28499
347	13957.94332
348	13954.63417
349	13933.33594
350	13922.12119
351	13899.35131
352	13879.72685
353	13853.42339
354	13838.00866
355	13819.87856
356	13800.64695
357	13764.91808
358	13754.86389
359	13726.49264
360	13704.23097
361	13679.26404
362	13649.00806
363	13640.62604
364	13611.8276
365	13603.38115
366	13580.29282
367	13565.85717
368	13554.26883
369	13532.54585
370	13515.412
371	13502.41495
372	13494.36196
373	13485.34221
374	13470.9206
375	13458.6268
376	13455.37101
377	13443.28745
378	13429.4688
379	13425.44184
380	13415.87236
381	13414.30781
382	13377.53444
383	13355.27884
384	13347.02797
385	13332.6983
386	13330.93751
387	13304.89974
388	13302.55567
389	13290.47797
390	13267.46406
391	13257.56446
392	13234.62069
393	13212.6782
394	13184.95064
395	13154.79364
396	13150.49074
397	13127.0468
398	13124.18962
399	13112.80355
400	13104.38632
401	13084.409
402	13081.43717
403	13063.0837
404	13039.00592
405	13033.97729
406	13016.27844
407	13000.28926
408	12998.41436
409	12995.9938
410	12986.4389
411	12971.49451
412	12953.14685
413	12936.8191
414	12926.82693
415	12911.46309
416	12895.1202
417	12880.97963
418	12867.31498
419	12839.02523
420	12818.43971
421	12799.7606
422	12788.55901
423	12762.51941
424	12756.23186
425	12748.66695
426	12730.58235
427	12721.92233
428	12680.76827
429	12675.28053
430	12663.6402
431	12656.82376
432	12646.25735
433	12644.90905
434	12631.29255
435	12609.79983
436	12600.35445
437	12590.69606
438	12562.38094
439	12559.36162
440	12545.83691
441	12544.64716
442	12537.28022
443	12515.1271
444	12506.11514
445	12502.85875
446	12484.43281
447	12466.73174
448	12456.77761
449	12434.52194
450	12428.56556
451	12400.53741
452	12382.80441
453	12369.72727
454	12343.61581
455	12320.7316
456	12305.77402
457	12289.8427
458	12268.96561
459	12246.26574
460	12241.49756
461	12239.97755
462	12218.70979
463	12210.37919
464	12195.05767
465	12177.67171
466	12164.84795
467	12151.96277
468	12134.02244
469	12115.1588
470	12104.97862
471	12092.42349
472	12078.94897
473	12074.55039
474	12049.23655
475	12036.47376
476	12026.21716
477	12002.83398
478	11979.48476
479	11963.10607
480	11956.76758
481	11945.28847
482	11943.91892
483	11920.98663
484	11906.23666
485	11898.36301
486	11884.67605
487	11856.5536
488	11849.49684
489	11833.46263
490	11817.22034
491	11815.20764
492	11812.14386
493	11795.02273
494	11775.99757
495	11769.15665
496	11767.68137
497	11757.37931
498	11741.12202
499	11733.17096
500	11717.60029
501	11710.02866
502	11700.89123
503	11690.43948
504	11674.59129
505	11665.64497
506	11653.68198
507	11650.10245
508	11629.70477
509	11599.90314
510	11596.11317
511	11577.09913
512	11563.33307
513	11547.81447
514	11535.42552
515	11534.19666
516	11518.5117
517	11500.73372
518	11485.92213
519	11457.95365
520	11454.60231
521	11429.92332
522	11426.9111
523	11417.34551
524	11401.38993
525	11388.06347
526	11382.42242
527	11379.84261
528	11367.09745
529	11364.48758
530	11352.07369
531	11333.9339
532	11315.56597
533	11305.06104
534	11303.19045
535	11300.70904
536	11288.95492
537	11287.58837
538	11283.20257
539	11260.00159
540	11238.92971
541	11230.23935
542	11216.39439
543	11204.39954
544	11203.14936
545	11191.71416
546	11184.9414
547	11177.75315
548	11157.97465
549	11146.96451
550	11130.68335
551	11108.81838
552	11099.4881
553	11096.40187
554	11066.28135
555	11054.41841
556	11044.61298
557	11035.97335
558	11000.64203
559	10980.23595
560	10964.97287
561	10959.50199
562	10944.03944
563	10929.58616
564	10914.74795
565	10905.11652
566	10899.11535
567	10887.7435
568	10880.78961
569	10866.44008
570	10850.52219
571	10831.9992
572	10822.98337
573	10799.50332
574	10796.96055
575	10781.9622
576	10772.04992
577	10759.81938
578	10752.43981
579	10751.19304
580	10743.00702
581	10734.1197
582	10725.19048
583	10720.81734
584	10711.61366
585	10699.46092
586	10684.65361
587	10681.07618
588	10656.76866
589	10646.22367
590	10638.0754
591	10625.42871
592	10618.95623
593	10602.32259
594	10586.82037
595	10584.94961
596	10574.97896
597	10566.35126
598	10545.33174
599	10544.3212
600	10542.27051
601	10526.54267
602	10520.80443
603	10507.74185
604	10489.85519
605	10475.37093
606	10466.74247
607	10444.93468
608	10426.72759
609	10415.48243
610	10411.93952
611	10397.54667
612	10382.87772
613	10370.95616
614	10360.84222
615	10349.87384
616	10343.80703
617	10330.9312
618	10327.07825
619	10325.19106
620	10310.86637
621	10295.6596
622	10289.45507
623	10283.26748
624	10274.56767
625	10264.54735
626	10254.90318
627	10235.37326
628	10232.67998
629	10231.53473
630	10224.54598
631	10218.59079
