iter	Passed	Remaining
0	4	4516
1	7	3988
2	11	3829
3	14	3672
4	18	3629
5	21	3616
6	25	3596
7	28	3562
8	31	3510
9	35	3472
10	38	3473
11	42	3471
12	45	3457
13	48	3440
14	52	3432
15	55	3415
16	58	3397
17	61	3376
18	65	3381
19	68	3379
20	72	3375
21	75	3369
22	79	3367
23	82	3362
24	86	3367
25	90	3374
26	93	3364
27	97	3383
28	100	3370
29	105	3405
30	109	3422
31	112	3415
32	116	3407
33	119	3401
34	123	3396
35	126	3389
36	129	3382
37	133	3381
38	136	3373
39	140	3370
40	143	3366
41	147	3360
42	150	3349
43	154	3348
44	157	3342
45	160	3337
46	164	3329
47	167	3325
48	170	3318
49	174	3312
50	177	3308
51	180	3298
52	184	3293
53	187	3291
54	192	3312
55	196	3308
56	199	3300
57	202	3295
58	206	3287
59	209	3284
60	212	3278
61	216	3271
62	219	3270
63	223	3263
64	226	3261
65	230	3255
66	233	3249
67	236	3247
68	240	3243
69	243	3235
70	246	3230
71	250	3222
72	254	3231
73	258	3234
74	262	3236
75	266	3236
76	269	3234
77	273	3230
78	276	3226
79	280	3222
80	283	3216
81	286	3208
82	290	3205
83	293	3200
84	296	3194
85	300	3189
86	303	3186
87	307	3181
88	310	3175
89	313	3168
90	316	3164
91	320	3159
92	323	3155
93	327	3152
94	330	3147
95	333	3144
96	337	3140
97	340	3134
98	344	3131
99	347	3127
100	351	3124
101	354	3119
102	357	3114
103	361	3111
104	364	3107
105	368	3104
106	371	3100
107	374	3095
108	378	3091
109	381	3087
110	384	3082
111	388	3078
112	391	3074
113	395	3071
114	398	3070
115	402	3067
116	405	3063
117	409	3059
118	412	3055
119	415	3049
120	419	3046
121	422	3040
122	424	3025
123	427	3022
124	431	3019
125	434	3016
126	438	3012
127	440	2998
128	443	2994
129	447	2992
130	450	2988
131	453	2984
132	457	2980
133	460	2976
134	463	2971
135	467	2970
136	470	2965
137	474	2962
138	477	2957
139	480	2953
140	483	2944
141	486	2940
142	490	2938
143	493	2935
144	497	2932
145	500	2929
146	504	2925
147	507	2922
148	510	2917
149	514	2914
150	517	2910
151	521	2907
152	524	2902
153	527	2897
154	530	2892
155	534	2889
156	537	2886
157	540	2882
158	542	2870
159	546	2867
160	549	2863
161	552	2859
162	556	2857
163	559	2854
164	563	2850
165	566	2846
166	570	2844
167	573	2839
168	576	2836
169	580	2831
170	583	2828
171	586	2824
172	589	2819
173	592	2814
174	596	2811
175	599	2808
176	603	2805
177	606	2800
178	609	2796
179	612	2792
180	616	2787
181	619	2783
182	622	2779
183	625	2774
184	628	2770
185	632	2767
186	635	2764
187	639	2760
188	642	2756
189	645	2752
190	648	2748
191	652	2744
192	655	2740
193	658	2735
194	661	2731
195	665	2728
196	668	2724
197	671	2721
198	675	2719
199	678	2714
200	681	2710
201	685	2707
202	688	2703
203	691	2699
204	695	2697
205	698	2693
206	702	2689
207	705	2685
208	708	2682
209	712	2679
210	715	2675
211	718	2672
212	722	2668
213	725	2664
214	728	2660
215	731	2655
216	735	2652
217	738	2648
218	741	2645
219	745	2641
220	748	2639
221	752	2635
222	755	2633
223	758	2628
224	762	2624
225	765	2621
226	768	2618
227	771	2613
228	775	2610
229	778	2606
230	781	2602
231	785	2599
232	788	2595
233	792	2592
234	795	2589
235	799	2586
236	802	2583
237	806	2580
238	809	2576
239	812	2574
240	816	2570
241	819	2565
242	822	2561
243	825	2558
244	828	2554
245	831	2549
246	835	2546
247	838	2541
248	841	2538
249	844	2534
250	848	2530
251	851	2527
252	854	2523
253	858	2520
254	861	2517
255	865	2514
256	868	2511
257	872	2508
258	875	2505
259	879	2501
260	882	2498
261	885	2495
262	889	2492
263	893	2491
264	897	2487
265	900	2485
266	904	2481
267	907	2477
268	910	2475
269	914	2471
270	917	2467
271	920	2464
272	924	2461
273	927	2458
274	931	2454
275	934	2451
276	937	2447
277	941	2444
278	944	2441
279	948	2437
280	951	2434
281	955	2431
282	958	2428
283	961	2424
284	965	2421
285	968	2418
286	972	2415
287	975	2412
288	980	2411
289	983	2407
290	986	2403
291	990	2400
292	993	2397
293	997	2394
294	1000	2391
295	1004	2388
296	1007	2385
297	1011	2382
298	1014	2379
299	1018	2375
300	1021	2372
301	1025	2369
302	1028	2366
303	1032	2363
304	1035	2359
305	1038	2355
306	1041	2351
307	1045	2348
308	1048	2344
309	1051	2341
310	1055	2337
311	1058	2335
312	1062	2331
313	1066	2328
314	1069	2325
315	1072	2321
316	1076	2318
317	1079	2315
318	1082	2311
319	1086	2308
320	1090	2305
321	1097	2311
322	1101	2308
323	1104	2305
324	1108	2302
325	1112	2299
326	1115	2296
327	1123	2301
328	1127	2299
329	1130	2296
330	1134	2293
331	1137	2289
332	1141	2285
333	1144	2282
334	1148	2279
335	1151	2275
336	1155	2272
337	1158	2269
338	1163	2267
339	1166	2264
340	1170	2261
341	1173	2257
342	1177	2255
343	1180	2252
344	1184	2249
345	1188	2246
346	1191	2243
347	1195	2239
348	1199	2236
349	1203	2234
350	1206	2230
351	1209	2226
352	1212	2222
353	1216	2219
354	1219	2216
355	1223	2212
356	1226	2209
357	1231	2209
358	1235	2205
359	1239	2203
360	1242	2200
361	1246	2196
362	1249	2193
363	1253	2190
364	1257	2187
365	1260	2183
366	1264	2180
367	1267	2177
368	1271	2173
369	1274	2170
370	1278	2167
371	1281	2164
372	1285	2160
373	1288	2156
374	1292	2153
375	1296	2151
376	1299	2147
377	1302	2143
378	1306	2140
379	1309	2137
380	1313	2134
381	1317	2130
382	1320	2127
383	1323	2123
384	1327	2120
385	1331	2117
386	1334	2113
387	1338	2110
388	1341	2107
389	1345	2104
390	1348	2100
391	1352	2097
392	1355	2093
393	1359	2090
394	1362	2086
395	1365	2083
396	1369	2080
397	1373	2076
398	1376	2073
399	1380	2070
400	1383	2067
401	1387	2063
402	1390	2060
403	1394	2056
404	1397	2053
405	1401	2050
406	1404	2046
407	1408	2043
408	1411	2039
409	1415	2036
410	1418	2032
411	1422	2029
412	1425	2026
413	1429	2023
414	1433	2020
415	1436	2016
416	1440	2013
417	1443	2010
418	1446	2006
419	1450	2002
420	1454	2000
421	1458	1997
422	1461	1993
423	1465	1990
424	1468	1986
425	1472	1983
426	1475	1980
427	1479	1977
428	1482	1973
429	1486	1969
430	1489	1966
431	1492	1962
432	1496	1959
433	1499	1955
434	1502	1951
435	1506	1948
436	1509	1945
437	1513	1941
438	1516	1937
439	1520	1934
440	1523	1930
441	1526	1927
442	1530	1924
443	1533	1920
444	1537	1917
445	1540	1913
446	1544	1910
447	1548	1907
448	1551	1904
449	1555	1900
450	1558	1897
451	1562	1894
452	1565	1890
453	1569	1886
454	1572	1883
455	1575	1879
456	1579	1876
457	1582	1873
458	1586	1869
459	1589	1866
460	1593	1862
461	1597	1859
462	1600	1856
463	1603	1852
464	1607	1849
465	1610	1846
466	1614	1842
467	1617	1838
468	1621	1835
469	1624	1832
470	1628	1828
471	1631	1825
472	1635	1822
473	1638	1818
474	1642	1815
475	1646	1812
476	1649	1808
477	1653	1805
478	1656	1801
479	1660	1798
480	1663	1795
481	1667	1791
482	1670	1788
483	1674	1785
484	1677	1781
485	1681	1778
486	1684	1774
487	1688	1771
488	1692	1768
489	1695	1764
490	1698	1761
491	1702	1757
492	1705	1754
493	1709	1750
494	1712	1747
495	1716	1744
496	1720	1740
497	1723	1737
498	1727	1734
499	1730	1730
500	1734	1727
501	1737	1723
502	1741	1720
503	1745	1717
504	1748	1713
505	1751	1710
506	1755	1706
507	1758	1703
508	1762	1700
509	1765	1696
510	1769	1693
511	1772	1689
512	1776	1686
513	1779	1682
514	1783	1679
515	1786	1675
516	1790	1672
517	1793	1669
518	1797	1665
519	1800	1662
520	1804	1658
521	1807	1655
522	1811	1651
523	1814	1648
524	1818	1645
525	1821	1641
526	1825	1638
527	1828	1634
528	1832	1631
529	1836	1628
530	1839	1624
531	1843	1621
532	1846	1617
533	1849	1614
534	1853	1610
535	1857	1607
536	1860	1604
537	1864	1601
538	1868	1598
539	1871	1594
540	1875	1591
541	1878	1587
542	1882	1584
543	1885	1580
544	1889	1577
545	1892	1573
546	1896	1570
547	1900	1567
548	1903	1563
549	1906	1560
550	1910	1556
551	1913	1553
552	1917	1549
553	1921	1546
554	1924	1542
555	1928	1539
556	1931	1536
557	1935	1532
558	1938	1529
559	1942	1526
560	1945	1522
561	1949	1519
