iter	RMSE
0	77328.56945
1	75505.5176
2	73539.90705
3	71589.0854
4	69821.74797
5	68104.27502
6	66421.27336
7	64899.2274
8	63371.4372
9	61805.76602
10	60463.12993
11	59060.30891
12	57717.91107
13	56507.12119
14	55266.57426
15	54078.98505
16	52979.80377
17	51877.29085
18	50881.23856
19	49797.73149
20	48796.22974
21	47937.66415
22	47108.28257
23	46214.95622
24	45344.77704
25	44541.48309
26	43812.29381
27	43024.47346
28	42319.48952
29	41690.51272
30	40909.75807
31	40274.52968
32	39579.74308
33	38884.68203
34	38241.83149
35	37570.18276
36	36968.96012
37	36368.23353
38	35818.2459
39	35322.18646
40	34835.95407
41	34344.55912
42	33922.68757
43	33474.6763
44	33044.12336
45	32557.95158
46	32149.92949
47	31734.15581
48	31389.87967
49	31088.75182
50	30802.11511
51	30500.07239
52	30154.77722
53	29864.90649
54	29610.84324
55	29309.01223
56	29030.49616
57	28760.43474
58	28588.58623
59	28265.98037
60	28041.36726
61	27780.96374
62	27534.46428
63	27283.27338
64	27061.94238
65	26796.38048
66	26554.77656
67	26403.94904
68	26156.78937
69	25978.42772
70	25774.01563
71	25578.04367
72	25410.66242
73	25291.32683
74	25143.35091
75	24971.15507
76	24864.94069
77	24673.5547
78	24476.51161
79	24349.71326
80	24224.03142
81	24086.55098
82	23958.93436
83	23828.789
84	23666.7946
85	23539.49514
86	23445.6408
87	23336.67918
88	23224.34349
89	23090.26041
90	22990.31466
91	22870.28953
92	22763.51494
93	22643.21152
94	22512.61761
95	22357.63983
96	22254.67686
97	22143.4997
98	22008.09135
99	21968.67707
100	21870.96719
101	21809.51158
102	21704.0804
103	21648.75326
104	21541.85071
105	21466.79138
106	21410.20865
107	21321.11364
108	21230.07754
109	21163.95461
110	21083.47113
111	21013.67705
112	20930.62836
113	20855.81851
114	20754.60599
115	20698.28488
116	20637.75091
117	20570.73479
118	20506.34959
119	20450.35457
120	20413.45312
121	20308.36333
122	20275.27613
123	20212.95834
124	20170.06649
125	20118.3519
126	20041.24832
127	20027.89472
128	19964.22396
129	19875.94056
130	19843.62795
131	19787.22574
132	19717.56545
133	19646.45863
134	19590.86571
135	19547.75657
136	19503.44942
137	19461.69583
138	19419.02882
139	19381.62629
140	19336.8216
141	19287.03747
142	19230.89378
143	19193.52691
144	19112.20107
145	19064.82004
146	19028.9932
147	18974.64737
148	18896.51087
149	18847.98666
150	18808.97449
151	18793.94303
152	18745.63078
153	18707.58977
154	18682.37983
155	18653.77539
156	18619.77877
157	18579.88424
158	18547.90117
159	18505.48353
160	18467.16819
161	18421.80105
162	18367.74589
163	18353.11883
164	18303.5255
165	18247.93313
166	18205.70537
167	18166.49787
168	18141.75814
169	18091.20165
170	18045.5224
171	17997.5849
172	17967.43028
173	17922.94308
174	17890.2886
175	17856.12318
176	17829.14299
177	17779.50162
178	17731.0438
179	17672.62308
180	17629.36307
181	17592.70718
182	17548.2407
183	17522.68318
184	17482.897
185	17463.43884
