iter	Passed	Remaining
0	4	4522
1	8	4041
2	11	3922
3	15	3857
4	18	3746
5	22	3677
6	25	3640
7	29	3602
8	32	3584
9	35	3540
10	38	3496
11	42	3512
12	46	3498
13	49	3472
14	52	3452
15	55	3437
16	59	3432
17	62	3420
18	66	3410
19	69	3396
20	72	3400
21	76	3401
22	79	3395
23	83	3387
24	86	3379
25	90	3374
26	93	3375
27	97	3400
28	101	3414
29	105	3409
30	109	3409
31	112	3403
32	115	3398
33	119	3386
34	122	3384
35	126	3377
36	129	3365
37	132	3355
38	135	3348
39	139	3351
40	143	3345
41	146	3337
42	149	3330
43	152	3322
44	156	3319
45	160	3320
46	163	3315
47	166	3307
48	170	3302
49	173	3303
50	177	3300
51	180	3295
52	184	3290
53	187	3287
54	191	3282
55	193	3261
56	198	3276
57	201	3269
58	204	3268
59	208	3267
60	211	3258
61	215	3256
62	218	3251
63	221	3245
64	225	3242
65	228	3238
66	232	3233
67	235	3228
68	239	3226
69	242	3221
70	245	3216
71	249	3210
72	252	3205
73	255	3201
74	259	3195
75	262	3189
76	265	3184
77	269	3182
78	272	3177
79	275	3173
80	279	3169
81	282	3166
82	286	3161
83	289	3160
84	293	3156
85	296	3154
86	300	3151
87	303	3148
88	307	3146
89	310	3141
90	314	3136
91	317	3136
92	321	3131
93	324	3130
94	328	3125
95	331	3121
96	335	3118
97	338	3116
98	342	3115
99	345	3111
100	349	3108
101	352	3102
102	355	3098
103	359	3094
104	362	3090
105	366	3087
106	369	3082
107	372	3078
108	376	3074
109	379	3073
110	383	3071
111	386	3067
112	390	3062
113	393	3059
114	397	3056
115	400	3053
116	404	3049
117	407	3046
118	410	3040
119	413	3035
120	417	3031
121	420	3027
122	424	3024
123	427	3020
124	431	3017
125	434	3012
126	437	3008
127	440	3002
128	444	2999
129	447	2996
130	451	2992
131	454	2988
132	457	2984
133	461	2981
134	464	2978
135	468	2974
136	469	2954
137	472	2950
138	475	2948
139	479	2945
140	482	2941
141	486	2938
142	489	2935
143	493	2932
144	496	2928
145	498	2914
146	501	2910
147	504	2905
148	508	2902
149	511	2899
150	515	2897
151	518	2893
152	521	2888
153	525	2884
154	528	2881
155	532	2883
156	536	2880
157	539	2876
158	542	2868
159	545	2865
160	549	2861
161	552	2857
162	555	2853
163	559	2849
164	562	2846
165	565	2843
166	569	2839
167	572	2835
168	576	2832
169	579	2828
170	582	2824
171	585	2820
172	589	2816
173	593	2815
174	596	2810
175	600	2813
176	604	2809
177	607	2805
178	610	2802
179	614	2797
180	617	2794
181	620	2790
182	624	2786
183	627	2784
184	631	2780
185	634	2777
186	637	2772
187	641	2769
188	644	2764
189	647	2760
190	650	2757
191	654	2752
192	657	2751
193	661	2747
194	664	2743
195	668	2740
196	671	2736
197	674	2732
198	677	2728
199	681	2725
200	684	2721
201	687	2717
202	691	2713
203	694	2710
204	698	2706
205	701	2703
206	704	2699
207	707	2695
208	711	2692
209	714	2688
210	717	2684
211	721	2680
212	724	2676
213	728	2674
214	731	2670
215	734	2666
216	738	2663
217	741	2659
218	744	2656
219	748	2652
220	751	2649
221	754	2645
222	758	2642
223	761	2639
224	765	2636
225	769	2634
226	772	2630
227	776	2628
228	779	2625
229	783	2621
230	786	2618
231	790	2616
232	793	2612
233	796	2608
234	800	2605
235	803	2602
236	807	2598
237	810	2596
238	814	2593
239	817	2589
240	821	2586
241	824	2582
242	827	2578
243	831	2575
244	834	2572
245	838	2569
246	841	2565
247	845	2562
248	848	2559
249	852	2556
250	855	2552
251	858	2549
252	861	2545
253	865	2541
254	868	2538
255	872	2535
256	875	2531
257	879	2528
258	882	2524
259	886	2521
260	889	2517
261	892	2514
262	895	2510
263	899	2507
264	902	2503
265	906	2500
266	909	2497
267	913	2494
268	916	2491
269	920	2488
270	923	2483
271	926	2481
272	930	2478
273	934	2475
274	937	2472
275	941	2469
276	944	2465
277	947	2461
278	951	2459
279	955	2456
280	958	2452
281	961	2449
282	965	2445
283	969	2444
284	973	2441
285	976	2437
286	979	2434
287	983	2431
288	987	2428
289	990	2425
290	994	2421
291	997	2418
292	1001	2415
293	1004	2412
294	1008	2409
295	1011	2405
296	1015	2402
297	1018	2400
298	1022	2396
299	1025	2393
300	1028	2389
301	1032	2386
302	1035	2382
303	1039	2379
304	1043	2376
305	1046	2373
306	1050	2370
307	1053	2367
308	1057	2364
309	1060	2360
310	1064	2357
311	1067	2354
312	1071	2351
313	1074	2347
314	1078	2344
315	1081	2341
316	1085	2338
317	1088	2334
318	1091	2331
319	1095	2327
320	1098	2324
321	1102	2320
322	1105	2317
323	1109	2314
324	1112	2311
325	1116	2308
326	1119	2304
327	1123	2301
328	1126	2298
329	1134	2304
330	1142	2309
331	1146	2307
332	1150	2303
333	1153	2300
334	1157	2296
335	1160	2293
336	1164	2291
337	1168	2287
338	1171	2284
339	1175	2281
340	1178	2277
341	1182	2274
342	1185	2271
343	1189	2267
344	1192	2264
345	1196	2261
346	1199	2258
347	1203	2254
348	1206	2251
349	1210	2247
350	1213	2244
351	1217	2241
352	1221	2237
353	1224	2234
354	1227	2230
355	1231	2227
356	1234	2224
357	1238	2220
358	1241	2217
359	1245	2214
360	1249	2211
361	1252	2208
362	1256	2204
363	1259	2200
364	1262	2197
365	1266	2193
366	1269	2190
367	1273	2186
368	1276	2183
369	1280	2180
370	1283	2176
371	1287	2173
