iter	RMSE
0	77323.12112
1	75297.27874
2	73368.25076
3	71387.15491
4	69612.24092
5	67957.56525
6	66337.88117
7	64679.59529
8	63142.59674
9	61566.28788
10	59970.29586
11	58570.53194
12	57174.46339
13	55910.91935
14	54678.56063
15	53339.19993
16	52236.63655
17	51079.96703
18	50014.23339
19	49018.9918
20	48094.22359
21	47146.10801
22	46309.41231
23	45482.00249
24	44636.38705
25	43816.45978
26	43109.45869
27	42321.0016
28	41535.32352
29	40877.85153
30	40220.91478
31	39604.73737
32	38986.48652
33	38322.26588
34	37774.28018
35	37370.77586
36	36819.85336
37	36358.12405
38	35860.84469
39	35400.92975
40	34974.20192
41	34543.56787
42	34121.57249
43	33786.23596
44	33421.3626
45	33082.80141
46	32771.79294
47	32346.41643
48	31972.30526
49	31669.76974
50	31253.04686
51	30934.21468
52	30601.55662
53	30303.50853
54	30027.92887
55	29773.5734
56	29438.23982
57	29152.15602
58	28921.25131
59	28652.38677
60	28376.60888
61	28091.05054
62	27830.41249
63	27597.19294
64	27436.75299
65	27186.82057
66	26978.92597
67	26771.00379
68	26560.42075
69	26331.44377
70	26184.32228
71	26023.39336
72	25846.86332
73	25687.99839
74	25527.78432
75	25362.24745
76	25217.47327
77	25022.48918
78	24847.93334
79	24686.3642
80	24502.00767
81	24361.32999
82	24212.49703
83	24122.69304
84	23983.51206
85	23848.52735
86	23707.0447
87	23589.96364
88	23508.55659
89	23448.79656
90	23307.0119
91	23193.68371
92	23106.3825
93	23009.12064
94	22882.87756
95	22770.23058
96	22688.13435
97	22577.19783
98	22492.56018
99	22431.69187
100	22356.65716
101	22257.31334
102	22138.15528
103	22048.82523
104	21931.95959
105	21837.3624
106	21732.88053
107	21638.91643
108	21555.12416
109	21428.03183
110	21340.39981
111	21235.48738
112	21180.31985
113	21099.6287
114	21036.48392
115	20939.66305
116	20854.73516
117	20796.08128
118	20715.20363
119	20659.48726
120	20565.78561
121	20469.1491
122	20385.62926
123	20333.40406
124	20280.68957
125	20217.92943
126	20150.98181
127	20116.30394
128	20065.74706
129	20017.36491
130	19980.61652
131	19948.22696
132	19902.1574
133	19839.30497
134	19781.70046
135	19728.09229
136	19662.15133
137	19619.81316
138	19579.86331
139	19511.11991
140	19454.56384
141	19400.46045
142	19359.70695
143	19307.51316
144	19256.10345
145	19235.25472
146	19194.91051
147	19147.57231
148	19121.55457
149	19069.53423
150	19024.35537
151	18954.3561
152	18918.58263
153	18889.72738
154	18869.26169
155	18832.7121
156	18788.47699
157	18762.45795
158	18734.54836
159	18713.92585
160	18689.90334
161	18652.40083
162	18647.50582
163	18634.46143
164	18595.7493
165	18564.16066
166	18541.47014
167	18531.75488
168	18506.321
169	18486.69443
170	18440.05318
171	18418.43859
172	18400.88005
173	18353.58822
174	18312.37687
175	18279.93455
176	18241.21348
177	18232.12485
178	18201.24676
179	18167.94888
180	18139.35866
181	18105.66248
182	18073.68511
183	18043.93795
184	18025.3318
185	18004.47267
186	17958.41164
187	17916.99019
188	17869.76127
189	17826.27285
190	17809.92136
191	17780.28641
192	17755.23405
193	17729.78646
194	17675.40428
195	17642.54134
196	17619.04873
197	17603.86558
198	17569.55396
199	17535.65015
200	17521.81936
201	17483.58069
202	17460.31537
203	17419.84357
204	17373.54141
205	17358.70502
206	17319.62321
207	17294.72328
208	17278.79851
209	17248.46332
210	17229.37062
211	17198.15447
212	17155.02836
213	17133.66859
214	17102.00769
215	17060.55488
216	17026.59828
217	17011.96034
218	16996.20081
219	16963.21024
220	16945.26386
221	16919.37174
222	16885.5293
223	16872.93312
224	16856.27464
225	16844.52359
226	16822.31185
227	16812.3332
228	16763.89395
229	16733.90116
230	16726.76447
231	16683.45042
232	16639.71712
233	16602.09024
234	16594.34841
235	16581.62199
236	16554.61361
237	16526.45347
238	16509.51852
239	16477.83602
240	16458.18434
241	16443.02284
242	16393.44448
243	16358.65711
244	16338.12587
245	16310.45275
246	16306.69167
247	16263.13055
248	16251.79872
249	16215.17082
250	16204.38383
251	16193.52143
252	16166.30537
253	16136.19259
254	16122.18829
255	16077.09027
256	16050.68335
257	16014.4314
258	15969.7798
259	15948.86626
260	15938.88381
261	15902.84377
262	15875.15834
263	15859.63246
264	15826.68144
265	15810.17652
266	15778.76319
267	15766.9939
268	15741.75865
269	15711.6701
270	15705.86903
271	15694.52216
272	15669.56871
273	15644.86928
274	15633.11703
275	15615.5411
276	15607.54236
277	15585.49996
278	15555.55164
279	15543.50515
280	15532.73921
281	15509.81126
282	15493.64437
283	15478.7327
284	15470.68912
285	15453.35006
286	15412.55142
287	15404.93295
288	15399.89323
289	15380.66057
290	15373.48792
291	15336.03232
292	15331.63088
293	15311.30878
294	15297.58445
295	15274.87189
296	15222.60253
297	15209.88956
298	15185.6969
299	15164.81555
300	15122.57876
301	15116.01017
302	15100.1331
303	15067.3013
304	15040.67523
305	15014.5942
306	14975.8918
307	14971.01668
308	14920.79663
309	14914.43485
310	14879.74754
311	14860.84535
312	14844.12915
313	14815.06157
314	14795.35689
315	14786.2994
316	14778.2415
317	14756.72528
318	14749.42163
319	14730.6487
320	14716.40873
321	14681.45329
322	14669.40992
323	14656.6574
324	14639.29391
325	14602.31247
326	14585.64107
327	14573.13588
328	14548.67839
329	14498.246
330	14473.29173
331	14443.59647
332	14432.11914
333	14405.16472
334	14388.0747
335	14375.56083
336	14364.87685
337	14359.73032
338	14342.662
339	14326.21469
340	14311.43163
341	14289.40616
342	14286.12473
343	14275.36413
344	14252.90309
345	14247.03015
346	14233.74358
347	14217.33371
348	14214.70579
349	14193.72884
350	14164.24778
351	14156.46267
352	14127.90465
353	14111.84009
354	14089.31305
355	14080.353
356	14067.77301
357	14052.50853
358	14029.45667
359	14005.57261
360	13993.07277
361	13966.97321
362	13955.74426
363	13949.2398
364	13933.54609
365	13921.43153
366	13896.59651
367	13887.64041
368	13864.5794
369	13842.40786
370	13834.03103
371	13830.25164
372	13810.17578
373	13789.76265
374	13783.52741
375	13769.30973
376	13742.20418
377	13720.95517
378	13715.21522
379	13695.86911
380	13674.79018
381	13656.01638
382	13632.75618
383	13628.38606
384	13607.65273
385	13578.2262
386	13556.08818
387	13542.29913
388	13523.88205
389	13506.8403
390	13497.82263
391	13480.6939
392	13474.06969
393	13455.99818
394	13445.42182
395	13414.34548
396	13394.04548
397	13361.59244
398	13347.05175
399	13320.6978
400	13309.91041
401	13297.94074
402	13274.40283
403	13251.43008
404	13241.0442
405	13235.62316
406	13220.53885
407	13208.39732
408	13183.55513
409	13170.86124
410	13155.83195
411	13133.91863
412	13115.75307
413	13107.63477
414	13100.37355
415	13075.01325
416	13065.48472
417	13038.95697
418	13016.33641
419	13000.86734
420	12982.70095
421	12972.96908
422	12969.14175
423	12959.3123
424	12950.13581
425	12939.94424
426	12920.02225
427	12891.7656
428	12881.15199
429	12874.32674
430	12862.52118
431	12853.79761
432	12840.05109
433	12833.39821
434	12831.87878
435	12825.89883
436	12815.29701
437	12806.84601
438	12785.91393
439	12781.22715
440	12768.65242
441	12765.26219
442	12758.98787
443	12750.6565
444	12744.53687
445	12728.84288
446	12713.49874
447	12697.52148
448	12688.36901
449	12670.43954
450	12658.59231
451	12655.73544
452	12625.56454
453	12614.00289
454	12608.31705
455	12587.27516
456	12578.84388
457	12569.37584
458	12548.04857
459	12524.33735
460	12510.04772
461	12492.22774
462	12478.02852
463	12473.7555
464	12461.86394
465	12430.64614
466	12421.99402
467	12416.81531
468	12406.12286
469	12378.10352
470	12374.29013
471	12364.60631
472	12340.79168
473	12329.35488
474	12314.09461
475	12295.7594
476	12286.27343
477	12282.70974
478	12266.5837
479	12253.79071
480	12249.20606
481	12230.08653
482	12215.38208
483	12210.83353
484	12193.87256
485	12175.27434
486	12168.15181
487	12159.59239
488	12156.80951
489	12137.71687
490	12135.06946
491	12117.16628
492	12093.22096
493	12072.97837
494	12057.15788
495	12051.46882
496	12032.12549
497	12020.11418
498	12006.83459
499	11992.51761
500	11971.50995
501	11961.56565
502	11960.65648
503	11949.88388
504	11926.54772
505	11912.40274
506	11889.80325
507	11867.37725
508	11853.63417
509	11841.78912
510	11832.67457
511	11818.16727
512	11808.60552
513	11802.66173
514	11788.39235
515	11774.27432
516	11764.38246
517	11751.93383
518	11744.98724
519	11726.78041
520	11713.76456
521	11685.61422
522	11680.86651
523	11673.57754
524	11664.98511
525	11645.34296
526	11628.13395
527	11622.2454
528	11603.24456
529	11588.95343
530	11566.14445
531	11551.8409
532	11542.3586
533	11522.98015
534	11517.50659
535	11510.68649
536	11495.87422
537	11488.99663
538	11482.64101
539	11466.35367
540	11448.46682
541	11428.8656
542	11418.64553
543	11411.75752
544	11387.35658
545	11379.04786
546	11363.63214
547	11361.83185
548	11336.87689
549	11320.90175
550	11309.07232
551	11292.44853
552	11276.92942
553	11259.29855
554	11247.98109
555	11236.16759
556	11210.74351
557	11200.28544
558	11182.99412
559	11165.42231
560	11144.82698
561	11137.96466
562	11130.30958
563	11115.88963
564	11104.11652
565	11091.18189
566	11090.80814
567	11081.336
568	11075.75971
569	11073.04714
570	11062.42017
571	11046.30201
572	11027.80613
573	11015.39534
574	11008.19092
575	11003.71715
576	10987.34077
577	10973.14183
578	10965.88224
579	10949.3992
580	10937.90315
581	10928.95249
582	10918.92156
583	10906.13976
584	10900.87755
585	10894.52041
586	10887.65875
587	10870.30709
588	10860.75418
589	10857.78396
590	10845.3242
591	10835.88882
592	10833.06159
593	10817.10082
594	10807.79292
595	10789.51835
596	10771.43236
597	10765.3749
598	10761.54877
599	10752.27794
600	10733.84141
601	10714.3973
602	10701.11373
603	10687.86766
604	10682.20544
605	10659.88905
606	10649.64211
607	10646.93317
608	10636.61122
609	10627.02862
610	10623.67312
611	10612.04259
612	10601.89502
613	10595.62808
614	10587.05001
615	10583.61682
616	10574.39269
617	10568.74573
618	10556.05953
619	10550.06114
620	10542.80486
621	10528.69473
622	10510.27486
623	10492.18568
624	10487.40853
625	10480.66489
626	10470.51533
627	10461.41434
628	10444.75738
629	10434.13864
630	10424.25979
631	10423.17316
632	10422.34505
633	10402.485
634	10383.92827
635	10372.99143
636	10368.44711
637	10360.47907
638	10347.25389
639	10345.0315
640	10335.21885
641	10328.9791
642	10321.55435
643	10304.42115
644	10297.51669
645	10292.28805
646	10280.71112
647	10275.90686
648	10268.00144
649	10258.00498
650	10254.77718
651	10244.55267
652	10244.04621
653	10229.38926
654	10217.729
655	10198.43296
656	10194.58357
657	10177.43542
658	10167.38046
659	10155.5492
660	10151.35182
661	10135.40575
662	10128.01042
663	10125.84544
664	10114.61148
665	10111.94476
666	10108.35099
667	10094.52469
668	10081.6047
669	10077.35418
670	10070.48311
671	10066.62935
672	10039.83353
673	10031.80983
674	10021.64264
675	10017.75275
676	10014.28857
677	10007.9336
678	10002.71226
679	9996.885595
680	9992.579018
681	9983.453351
682	9973.256537
683	9959.463823
684	9943.519733
685	9939.824284
686	9935.9971
687	9928.861533
688	9922.065212
689	9912.574945
690	9911.540113
691	9906.956982
692	9899.55318
693	9889.073083
694	9875.01003
695	9865.94173
696	9858.833363
697	9845.350387
698	9838.937383
699	9821.661346
700	9807.708024
701	9799.475821
702	9795.030778
703	9790.629437
704	9785.398859
705	9778.872629
706	9767.072187
707	9759.084166
708	9757.500016
709	9744.490511
710	9741.80795
711	9736.683179
712	9716.9545
713	9713.00283
714	9710.367959
715	9700.719575
716	9690.821331
717	9688.036808
718	9684.794045
719	9677.610863
720	9666.896883
721	9658.919629
722	9645.553019
723	9635.970279
724	9628.190299
725	9621.139556
726	9606.11535
727	9597.838842
728	9575.024208
729	9569.47575
730	9559.163187
731	9552.14785
732	9540.17165
733	9527.69616
734	9526.126032
735	9516.489473
736	9507.117032
737	9506.238781
738	9486.368693
739	9475.803023
740	9467.734674
741	9463.185811
742	9459.064703
743	9450.660017
744	9448.761412
745	9435.290806
746	9421.923093
747	9408.515779
748	9401.190975
749	9383.062274
750	9380.417047
751	9374.627368
752	9361.290007
753	9351.897753
754	9330.696503
755	9326.292777
756	9318.747728
757	9308.884852
758	9295.647255
759	9284.918754
760	9275.682175
