iter	Passed	Remaining
0	5	5325
1	7	3889
2	10	3429
3	12	3181
4	14	2966
5	17	2862
6	19	2698
7	21	2625
8	23	2602
9	26	2578
10	28	2569
11	30	2546
12	33	2518
13	35	2502
14	37	2487
15	40	2472
16	42	2463
17	45	2456
18	47	2445
19	49	2434
20	51	2423
21	54	2416
22	56	2409
23	59	2401
24	61	2397
25	63	2391
26	66	2383
27	68	2377
28	70	2371
29	73	2367
30	75	2364
31	77	2358
32	80	2350
33	82	2347
34	84	2341
35	87	2339
36	89	2334
37	92	2333
38	94	2330
39	97	2333
40	99	2330
41	103	2361
42	105	2355
43	108	2348
44	110	2344
45	112	2339
46	115	2335
47	119	2364
48	121	2357
49	123	2352
50	126	2347
51	128	2343
52	130	2338
53	133	2335
54	135	2333
55	138	2327
56	140	2323
57	142	2320
58	145	2316
59	147	2312
60	149	2308
61	152	2304
62	154	2298
63	156	2295
64	159	2289
65	161	2286
66	163	2282
67	166	2278
68	168	2273
69	170	2268
70	173	2266
71	175	2262
72	177	2257
73	180	2255
74	182	2251
75	184	2248
76	187	2245
77	189	2241
78	191	2236
79	194	2236
80	197	2243
81	200	2239
82	202	2237
83	204	2232
84	207	2230
85	209	2226
86	211	2222
87	214	2218
88	216	2215
89	219	2214
90	221	2210
91	223	2207
92	226	2204
93	228	2201
94	230	2198
95	233	2196
96	235	2193
97	237	2189
98	240	2185
99	242	2182
100	244	2178
101	247	2174
102	249	2171
103	251	2168
104	253	2164
105	256	2161
106	258	2158
107	261	2155
108	263	2152
109	265	2149
110	267	2146
111	270	2143
112	272	2140
113	275	2137
114	277	2135
115	279	2132
116	282	2129
117	284	2126
118	286	2123
119	289	2120
120	291	2118
121	293	2115
122	296	2113
123	298	2110
124	301	2108
125	304	2109
126	306	2107
127	307	2097
128	310	2094
129	312	2091
130	314	2089
131	317	2087
132	319	2080
133	321	2077
134	323	2074
135	326	2072
136	328	2070
137	331	2069
138	333	2066
139	335	2063
140	338	2061
141	340	2057
142	342	2054
143	345	2053
144	347	2050
145	350	2047
146	352	2044
147	355	2045
148	357	2042
149	360	2041
150	363	2041
151	365	2038
152	367	2035
153	370	2032
154	372	2029
155	374	2027
156	377	2025
157	379	2023
158	381	2019
159	384	2016
160	386	2014
161	388	2011
162	389	2000
163	391	1997
164	394	1995
165	396	1992
166	398	1989
167	401	1986
168	403	1985
169	405	1982
170	408	1979
171	410	1975
172	412	1972
173	415	1972
174	417	1970
175	420	1966
176	422	1964
177	423	1955
178	425	1952
179	428	1950
180	430	1947
181	432	1945
182	435	1942
183	437	1939
184	439	1937
185	442	1934
186	444	1932
187	446	1928
188	448	1925
189	450	1922
190	453	1920
191	455	1917
192	458	1915
193	460	1912
194	462	1910
195	465	1907
196	467	1905
197	469	1902
198	472	1899
199	474	1896
200	476	1894
201	478	1892
202	481	1889
203	483	1886
204	486	1885
205	488	1883
206	491	1881
207	493	1878
208	495	1875
209	497	1873
210	500	1870
211	502	1868
212	505	1866
213	507	1864
214	509	1861
215	512	1859
216	514	1857
217	516	1854
