iter	RMSE
0	77292.86812
1	75308.85574
2	73232.88214
3	71202.61646
4	69321.78181
5	67593.60241
6	65880.47776
7	64283.26414
8	62833.21135
9	61252.64606
10	59786.89111
11	58503.6961
12	57189.13595
13	55895.67871
14	54795.02427
15	53647.42173
16	52558.94556
17	51446.71614
18	50365.03536
19	49401.17604
20	48481.30651
21	47640.84514
22	46652.89268
23	45837.68563
24	44939.87371
25	44184.78466
26	43406.85534
27	42639.47367
28	41932.16968
29	41323.49651
30	40746.20759
31	40166.03371
32	39541.46195
33	38956.15135
34	38425.30689
35	37898.95779
36	37418.41096
37	36866.73908
38	36416.01794
39	35925.3994
40	35484.35486
41	35034.52619
42	34562.92865
43	34063.886
44	33640.81726
45	33250.21891
46	32853.90172
47	32442.85749
48	32064.39096
49	31627.30427
50	31260.8148
51	30959.78091
52	30596.93027
53	30287.55852
54	29920.6263
55	29641.45204
56	29415.20246
57	29128.20468
58	28790.17259
59	28510.45315
60	28214.0928
61	27951.10958
62	27684.39572
63	27438.70487
64	27250.85799
65	27042.38391
66	26850.65004
67	26577.42903
68	26392.01959
69	26197.1967
70	26025.40807
71	25855.00172
72	25693.43292
73	25529.10077
74	25351.17406
75	25155.25533
76	24990.23017
77	24855.35148
78	24704.93105
79	24570.6179
80	24421.57034
81	24281.94098
82	24149.25724
83	24048.39835
84	23933.45661
85	23778.50085
86	23641.32838
87	23548.56628
88	23449.63293
89	23329.94737
90	23218.31995
91	23115.33313
92	23009.85503
93	22913.60948
94	22798.17225
95	22681.13402
96	22576.12307
97	22487.59262
98	22382.14058
99	22297.2421
100	22187.48443
101	22109.21416
102	22017.55145
103	21970.87203
104	21883.16923
105	21789.38632
106	21680.40236
107	21602.06679
108	21544.09478
109	21448.21552
110	21363.46454
111	21286.96741
112	21219.75207
113	21127.64585
114	21048.84452
115	20939.96044
116	20868.95784
117	20816.61157
118	20727.78788
119	20661.97475
120	20595.39774
121	20565.7666
122	20509.69072
123	20439.54175
124	20367.5031
125	20299.18856
126	20206.71369
127	20163.21777
128	20099.74284
129	20036.94769
130	20000.32942
131	19927.22602
132	19858.05532
133	19814.56288
134	19742.04292
135	19697.83128
136	19620.58718
137	19574.33064
138	19526.68973
139	19452.08226
140	19395.57687
141	19341.7147
142	19307.56048
143	19250.20661
144	19189.44954
145	19142.42529
146	19088.08944
147	19047.28808
148	19012.50278
149	18976.55727
150	18946.84717
151	18909.65272
152	18889.28136
153	18857.62152
154	18839.55847
155	18793.19265
156	18735.69825
157	18720.43177
158	18677.2248
159	18642.96562
160	18613.74814
161	18575.88993
162	18526.728
163	18489.95483
164	18458.21206
165	18412.55397
166	18375.13326
167	18357.52866
168	18316.95046
169	18285.27334
170	18254.66208
171	18226.52551
172	18197.48646
173	18169.07922
174	18120.17604
175	18087.81626
176	18045.34708
177	17998.38486
178	17959.79521
179	17957.45165
180	17930.91506
181	17880.34143
182	17842.87402
183	17812.23697
184	17775.96673
185	17763.19163
186	17729.79176
187	17704.29796
188	17680.42913
189	17647.48234
190	17632.75838
191	17616.18069
192	17593.56397
193	17566.00986
194	17539.61217
195	17510.94782
196	17482.17114
197	17459.03022
198	17428.92282
199	17404.61781
200	17371.73076
201	17345.99158
202	17326.70548
203	17294.98419
204	17268.2202
205	17247.90264
206	17218.6234
207	17194.61954
208	17181.99071
209	17153.94929
210	17128.37564
211	17087.90879
212	17063.52128
213	17033.66368
214	16986.08421
215	16971.72832
216	16947.05353
217	16925.61603
218	16904.29471
219	16872.35794
220	16853.86168
221	16834.60728
222	16810.27392
223	16775.73753
224	16751.51269
225	16727.78521
226	16693.22008
227	16657.03439
228	16625.72551
229	16608.99572
230	16587.14901
231	16584.23842
232	16538.50649
233	16527.76949
234	16495.71665
235	16463.48701
236	16450.83337
237	16438.04155
238	16406.28049
239	16366.3571
240	16351.3343
241	16324.82844
242	16282.73311
243	16259.94635
244	16234.5697
245	16219.47865
246	16190.12842
247	16155.11113
248	16116.88402
249	16105.24945
250	16079.40451
251	16057.38945
252	16042.84316
253	16022.18443
254	15984.23151
255	15954.92736
256	15945.91136
257	15917.0975
258	15894.19716
259	15871.39703
260	15833.42298
261	15816.82657
262	15793.05438
263	15777.85636
264	15754.74269
265	15734.06597
266	15709.80786
267	15696.5729
268	15678.5547
269	15672.12588
270	15644.48222
271	15623.63895
272	15602.54245
273	15580.84704
274	15561.434
275	15530.55606
276	15495.18788
277	15484.64009
278	15454.24118
